sensor_id,gap_corr_sum Week1,gap_corr_sum Week10,gap_corr_sum Week11,gap_corr_sum Week12,gap_corr_sum Week13,gap_corr_sum Week14,gap_corr_sum Week15,gap_corr_sum Week2,gap_corr_sum Week3,gap_corr_sum Week4,gap_corr_sum Week5,gap_corr_sum Week6,gap_corr_sum Week7,gap_corr_sum Week8,gap_corr_sum Week9,gap_corr_sum_square Week1,gap_corr_sum_square Week10,gap_corr_sum_square Week11,gap_corr_sum_square Week12,gap_corr_sum_square Week13,gap_corr_sum_square Week14,gap_corr_sum_square Week15,gap_corr_sum_square Week2,gap_corr_sum_square Week3,gap_corr_sum_square Week4,gap_corr_sum_square Week5,gap_corr_sum_square Week6,gap_corr_sum_square Week7,gap_corr_sum_square Week8,gap_corr_sum_square Week9,raw_corr_sum Week1,raw_corr_sum Week10,raw_corr_sum Week11,raw_corr_sum Week12,raw_corr_sum Week13,raw_corr_sum Week14,raw_corr_sum Week15,raw_corr_sum Week2,raw_corr_sum Week3,raw_corr_sum Week4,raw_corr_sum Week5,raw_corr_sum Week6,raw_corr_sum Week7,raw_corr_sum Week8,raw_corr_sum Week9,raw_corr_sum_square Week1,raw_corr_sum_square Week10,raw_corr_sum_square Week11,raw_corr_sum_square Week12,raw_corr_sum_square Week13,raw_corr_sum_square Week14,raw_corr_sum_square Week15,raw_corr_sum_square Week2,raw_corr_sum_square Week3,raw_corr_sum_square Week4,raw_corr_sum_square Week5,raw_corr_sum_square Week6,raw_corr_sum_square Week7,raw_corr_sum_square Week8,raw_corr_sum_square Week9
25453,,349.7065,352.7756,334.8659,370.2189,,,,157.226,281.7287,250.8026,236.6253,238.6915,306.9922,297.0297,,245.6729,249.7604,231.1163,283.0687,,,,91.4073,185.823,136.6523,121.2284,125.5398,197.4698,183.8715,,181.522,193.3566,260.9923,279.6948,,,,333.4803,393.4002,-281.7662,249.9358,230.1115,264.6651,-45.1184,,172.1528,123.2459,157.2726,175.1356,,,,333.41,436.7043,283.8278,289.9866,263.7787,221.0759,125.0736
25455,,260.4066,294.9688,292.5809,341.1004,,,,155.7285,,,187.0287,51.445,107.7018,263.8932,,140.2912,175.9133,176.5267,241.075,,,,93.2587,,,77.0045,10.139,26.8197,147.8114,,158.1972,174.2803,292.2103,235.702,,,,336.0241,,,288.188,235.7509,143.2646,-115.7171,,155.9495,99.306,194.6361,128.3451,,,,338.7634,,,397.867,327.8593,87.6732,169.0054
25458,,300.7875,314.8208,309.7898,361.8065,388.0311,350.4252,,,258.3004,269.3939,266.0919,286.0724,287.8716,300.4652,,182.4319,203.1848,200.6833,271.8825,310.0097,283.5105,,,154.2751,160.1432,158.0892,182.4973,176.9437,185.5385,,72.8921,165.4607,271.9352,282.0371,328.7407,315.9797,,,397.4733,419.0157,290.596,260.5911,276.0357,263.4075,,138.8747,89.8693,169.5909,224.4251,258.0737,245.7381,,,441.0587,466.1973,413.7845,371.2071,327.2595,287.9594
25459,,175.8753,223.4741,270.2606,331.0908,383.0255,344.8655,,,240.0088,286.9291,292.5523,276.4995,251.2625,195.6517,,63.9745,102.2671,151.2714,228.7012,301.5045,275.2785,,,141.9994,178.3791,185.8969,169.6545,133.3851,80.6618,,8.3965,123.1851,233.157,249.6627,301.0212,295.6146,,,395.7041,418.4554,256.2084,-205.0596,-200.3546,246.4875,,160.5483,59.5083,133.7171,193.4411,236.9497,225.1541,,,440.2036,462.6644,366.7267,317.1041,219.8642,246.0295
25461,,322.4434,351.4801,352.4469,384.6635,408.8321,364.9826,,,262.2401,271.2333,,,310.3185,316.6716,,208.9976,249.8968,254.6863,305.9231,342.6807,306.7641,,,161.2835,164.0574,,,204.4406,209.8192,,188.2699,201.534,283.7066,290.1983,320.6556,307.805,,,393.8905,377.2622,,,-206.775,63.5162,,157.0405,154.0071,230.7579,243.681,254.5401,238.0455,,,431.6113,364.5278,,,234.6575,81.5572
25466,,365.7165,372.4092,374.2588,387.4721,411.7247,369.3736,58.8576,117.2497,239.6374,278.9424,230.2675,273.5419,305.5454,313.8957,,270.7792,279.5221,286.8017,309.8171,347.648,314.1828,35.8785,49.3423,138.825,166.3092,118.8033,165.1604,198.2558,207.8105,,254.0402,288.3144,353.8401,338.9363,354.5751,326.0309,115.337,337.3965,396.9875,416.8837,-179.305,261.1746,268.8706,261.9974,,199.1201,197.7139,300.7162,265.7358,286.029,267.8557,116.8777,341.5452,441.2264,460.8296,236.0624,384.2937,264.0229,173.1028
25467,,363.7394,364.9098,375.5643,383.4311,394.0576,354.6878,67.1436,138.1099,275.5521,290.168,280.0927,255.2673,285.7008,314.3477,,267.3476,269.1235,288.9994,303.5151,319.1013,290.1207,41.6333,68.0822,177.2434,183.2101,171.9764,143.2108,175.1375,207.1231,,240.0805,290.8424,352.704,344.9896,345.7352,271.1137,115.0286,336.6303,397.0179,418.5755,-171.9855,259.828,187.1463,169.8194,,190.7233,202.4267,294.8055,269.8052,265.5508,188.911,116.544,339.9129,441.2002,463.8438,229.6897,379.3577,122.1899,84.2738
25469,,376.9738,376.8981,386.1982,398.0602,416.1809,369.8543,65.841,134.7997,278.7846,304.1238,296.9622,295.96,341.3739,349.0747,,287.2938,287.5236,305.6498,326.9754,355.0039,314.6584,42.0845,63.6971,180.0461,200.7569,193.8015,195.0106,248.4555,255.6156,,289.8913,305.4781,352.4799,360.074,366.755,333.2599,115.3217,337.4978,398.0225,418.8958,-180.4999,266.2401,275.1538,239.5762,,215.1489,218.5935,287.6513,288.8586,300.3879,271.6045,117.0338,341.6639,440.7848,463.4028,244.041,381.7528,235.2926,148.6848
25472,,378.9781,381.647,382.3781,392.2353,408.1936,368.237,,142.02,277.5376,295.2655,315.8431,313.0453,352.8099,353.7039,,291.6946,294.4197,300.663,317.1192,341.9344,311.8471,,71.6243,179.0489,187.1245,216.5032,216.9586,264.9304,262.2733,,295.6524,318.9437,348.4111,347.6604,368.106,334.2387,,337.3906,396.7834,418.1466,-151.6541,259.8927,285.6762,303.6147,,213.1853,232.5375,267.0791,264.2922,295.2185,271.3451,,341.5971,442.6094,465.1629,195.2015,383.5398,346.4996,307.3854
25473,,388.9553,387.7922,383.0149,394.5602,399.7455,350.2769,,141.6316,270.8208,267.1102,201.2344,255.2409,335.4723,353.4292,,303.8669,302.8383,300.5142,321.4821,327.8531,282.8758,,73.1159,168.7953,153.874,90.7593,142.6315,237.794,258.9685,,294.0028,325.4295,352.838,345.7659,361.6266,329.5261,,337.1542,397.0621,417.8338,-161.9498,252.4116,283.3458,295.4664,,212.9656,240.5651,270.7957,261.0616,285.0033,261.853,,341.1513,442.8706,464.7607,211.3553,392.7052,345.416,306.3263
25475,,383.9035,378.4374,378.9743,394.4667,407.8483,357.9911,,142.3043,275.467,283.3103,277.5834,274.4932,337.9696,356.6002,,296.9481,287.5793,293.9712,320.8856,341.0876,295.1027,,70.73,176.0594,173.661,168.1967,167.1609,242.2548,265.0451,,285.8278,293.6431,359.8115,346.1391,372.8855,251.9599,,337.2178,396.9976,418.8765,-161.3052,254.7507,281.4468,291.3463,,207.0935,212.9636,281.1383,261.2212,307.6518,203.3191,,342.0347,442.699,465.2502,211.5783,396.8522,343.5601,305.364
25478,,334.9494,324.399,311.6674,387.2771,369.682,308.6197,,136.5322,227.5957,272.4128,269.0313,252.4172,266.0416,291.594,,226.1834,212.0488,201.5271,309.267,281.1134,220.5455,,64.8986,123.9784,163.0134,156.921,142.063,150.9103,177.8246,,253.755,292.542,310.9062,349.7264,208.1679,235.4966,,337.4906,396.0012,419.457,-222.7026,258.1704,297.6985,180.1228,,193.5963,199.8503,230.3358,295.5816,135.8439,155.6626,,341.7957,442.1417,462.431,316.9415,374.4959,303.7609,105.897
25479,,355.0559,353.1582,328.1252,382.7207,385.2821,335.2012,,157.2585,250.402,296.0842,277.5272,275.9601,332.9578,329.7568,,254.089,251.2443,222.3169,301.9858,305.1474,259.0293,,85.0703,146.4712,192.0838,169.0456,168.4205,234.4125,225.8567,,270.6462,246.2085,297.0706,339.1095,344.6944,222.4232,,337.371,395.8226,417.5466,-216.8284,260.8443,289.5301,280.7055,,194.2032,185.7722,212.5347,282.5681,265.6846,145.0228,,341.3489,441.2967,456.6096,306.9329,378.569,350.3177,192.3717
25481,,308.2159,322.0261,324.2174,367.5787,378.568,326.5973,,124.1645,165.0665,205.8713,168.0339,232.6398,205.8652,262.1218,,191.3631,207.9531,217.0306,278.2462,293.9648,246.004,,59.8126,66.1339,94.7843,63.2181,120.6033,91.3351,144.9273,,230.6057,172.4006,222.7517,320.6679,222.9021,262.5841,,336.6873,395.1949,418.5646,-226.1579,254.5627,276.926,268.4928,,163.3256,156.9993,125.1529,226.0849,151.6018,180.6655,,341.1438,440.768,461.3496,322.5452,389.4074,339.4272,283.4699
25484,,357.9351,357.4048,329.4722,387.8153,379.6705,327.6341,,123.0354,274.2717,283.1753,290.283,296.9884,337.291,333.0669,,258.149,256.5374,225.4002,310.7016,296.4207,247.6836,,56.2212,176.8499,174.9984,182.6389,194.3305,239.3425,232.5014,,275.4161,302.2876,323.3361,318.8353,224.4683,11.6011,,336.8468,394.1576,419.6059,-172.5271,256.1387,293.7193,303.9866,,214.8395,222.3892,264.917,225.6716,152.5826,86.0701,,340.5011,439.0176,463.4942,231.9024,386.8782,269.4821,230.6694
25485,,362.6652,378.6017,348.1378,396.2353,396.0488,354.5208,,158.4472,277.5407,297.1748,287.3139,272.1934,317.7169,327.607,,264.5564,287.4259,250.4057,323.808,321.8872,288.8719,,91.0967,179.008,191.6451,179.5876,166.3951,212.4119,224.482,,265.6499,327.5312,321.8483,361.4348,328.0761,331.4166,,335.4213,395.0544,418.9838,-168.6357,260.9214,303.3466,277.0398,,208.4457,244.5779,237.146,285.124,242.8303,266.2778,,337.4413,440.758,462.0643,226.2613,390.7471,355.0698,188.774
25487,,333.5133,340.4682,315.5228,378.2431,363.5886,300.3978,,159.7437,274.7789,281.2366,271.8923,293.3104,302.0529,283.8225,,224.8362,233.3142,206.8338,295.334,272.1447,208.8106,,92.709,175.3171,172.8235,161.1658,190.0494,193.5858,170.3237,,288.3202,301.0771,314.8297,358.2329,274.2233,161.7456,,336.9026,395.5686,419.0473,-195.9432,257.2783,298.2652,316.6182,,199.4267,216.9934,228.8703,285.3474,185.7754,111.0768,,340.5013,442.1791,464.6984,270.0955,390.3069,353.9615,281.9902
25490,,336.3957,335.9285,328.6803,335.7828,311.6922,324.047,,104.3629,214.9516,244.0607,251.6314,271.9022,308.0879,314.0771,,226.0171,225.278,220.8116,236.444,200.0153,241.4738,,43.4,113.178,131.1407,136.7191,162.2764,198.9364,202.1413,,186.3143,290.6687,329.2424,259.0637,99.2317,241.9405,,336.0186,46.9434,417.6994,296.7685,240.8245,-232.7354,263.9622,,185.3068,193.6099,269.6353,212.0407,60.7775,148.6878,,338.988,31.688,465.1672,428.0417,330.3501,307.0144,172.5468
25491,,332.756,326.4521,327.6045,357.7884,363.6412,359.4911,,138.285,261.0387,286.7534,297.6253,179.9424,325.6089,338.4356,,222.6587,212.5167,219.0363,266.2997,271.8299,297.5093,,71.404,160.8955,177.1455,189.9496,75.3505,222.0804,234.3065,,260.4007,307.9594,312.155,294.4777,235.0345,300.9171,,337.5661,4.1631,419.4652,299.6974,255.1003,-230.0151,317.0104,,167.4548,211.9331,246.5867,240.7515,132.554,226.8158,,341.9187,22.4446,465.8326,430.8955,374.8829,307.327,296.1462
25493,,301.735,270.9087,223.9927,299.7781,322.8936,313.2438,,93.1027,204.061,236.4065,201.4488,220.1627,264.8674,260.3869,,183.2269,147.3953,105.7457,191.1109,214.9791,226.1262,,32.2846,98.7664,121.252,87.8459,108.0461,148.4074,141.6741,,-16.0469,175.7534,309.5623,316.7195,245.3246,266.1348,,337.4298,314.3743,398.3491,297.2997,255.2147,-230.5089,273.7757,,147.4249,134.8291,245.6154,240.6581,140.09,180.3061,,341.5842,303.1064,433.2165,426.7009,377.6302,306.4132,293.1368
25496,,342.5445,357.2198,364.5827,398.7135,415.2609,373.3851,,,249.4925,301.5621,316.3812,324.911,357.5788,366.8076,,235.6626,254.6166,272.8973,328.7828,353.8081,320.66,,,154.7888,196.9982,214.9683,232.8652,267.9624,276.964,,9.5498,295.8731,359.8,364.3775,373.4235,334.2251,,,397.7409,418.9716,302.0134,268.3294,309.1159,311.8479,,156.9629,202.6699,287.2869,305.5693,309.7093,279.2974,,,439.8525,464.9715,423.6342,373.6138,316.6904,236.9607
25497,,377.3381,383.4554,379.5845,402.8098,415.0575,369.1276,,,277.8813,316.3056,288.3037,289.0775,351.2191,361.5983,,287.4979,296.0529,296.2878,335.3402,353.823,313.8264,,,176.9902,215.765,180.5681,188.7549,261.0361,272.0938,,24.5243,307.8222,364.1089,366.3644,374.8731,335.0208,,,397.8816,420.5067,296.3294,242.5409,238.2352,204.883,,158.3863,225.1009,295.6346,309.8315,309.7081,275.8802,,,441.8156,467.119,408.1803,278.6041,167.8598,137.0119
25499,,334.8074,370.9989,349.7265,376.8343,400.3431,358.7035,,,268.5233,292.0084,276.3133,278.9954,330.6665,302.1778,,224.1287,277.2,252.2927,293.5043,329.3904,296.7751,,,164.7762,186.75,170.7124,179.336,232.0967,186.9444,,14.6339,180.1725,266.1657,258.1117,359.2502,327.7575,,,397.0234,419.9829,299.9105,71.1562,-18.5092,-46.3176,,159.8585,158.0487,165.5051,163.9983,280.982,264.036,,,437.7257,462.4407,419.4502,31.5962,97.297,139.6487
25502,,348.6661,338.6198,345.2561,376.8542,382.374,344.0827,34.6667,141.4376,200.9364,224.6649,240.1889,245.4679,327.4747,332.9694,,244.6618,231.3966,244.4981,294.3371,300.0965,272.5003,12.3589,70.0356,96.1468,110.4293,124.941,131.3541,222.6077,227.9779,,274.0364,327.2222,330.3151,323.7419,284.4981,256.7611,115.9047,337.401,395.3582,418.3375,-238.9747,243.9533,303.9032,322.6451,,219.0243,243.3473,279.0594,260.2986,218.2551,203.2643,117.0306,341.5032,438.0816,461.392,346.135,360.1828,325.6966,282.8987
25503,,340.9854,345.255,300.2509,365.5633,379.9877,363.0657,36.0019,124.2701,195.6933,189.7814,252.8759,275.3303,334.8359,323.6789,,237.0487,243.532,186.7702,277.0677,296.4454,303.2567,13.9552,64.6655,94.043,81.0115,138.0571,166.1992,233.7077,219.6946,,227.2101,284.6871,306.8047,290.7214,281.5916,316.0858,115.8777,336.2294,396.0872,417.9628,-239.9186,255.775,301.1685,296.5592,,195.8731,199.9738,259.5675,236.6058,212.9472,258.6973,117.1211,339.2041,442.3035,461.8013,348.6057,386.1161,321.1048,219.8924
25505,,356.3711,357.4502,348.442,377.175,374.9728,363.3949,48.7298,119.9729,276.5111,296.2985,292.3446,301.4104,353.3967,340.0965,,258.6195,261.3817,250.2552,293.718,289.0817,303.9119,22.9651,60.7018,182.4091,191.1819,185.2019,200.9096,262.7409,242.5287,,219.5406,313.1562,344.2437,337.4263,270.4222,304.2448,116.0345,335.9646,392.4922,413.2096,-238.1982,262.217,293.1473,242.6724,,200.3244,225.646,275.7963,266.7402,212.7139,250.7619,117.4231,338.6892,432.5948,449.8164,346.8257,390.822,270.5748,157.3412
25508,,316.4422,315.5618,232.9938,336.2117,273.0238,283.7348,49.6355,156.6555,253.3919,240.2208,273.4942,209.0951,273.6265,307.0101,,202.0754,200.946,117.2712,238.1325,157.2771,185.7253,22.8747,88.3092,154.5674,127.3008,161.5069,97.5517,157.8141,197.172,,181.5874,132.3417,135.2643,288.8705,111.0097,214.489,115.7806,337.4941,395.8841,306.4536,-248.4803,24.287,296.589,193.0467,,176.0519,124.0862,103.8939,238.687,49.2701,124.382,117.3879,341.724,441.8773,233.7841,357.4657,18.0088,332.3222,118.2456
25509,,,,,,92.5102,22.1945,51.8676,111.4392,217.0166,203.4427,236.2462,124.5977,99.3943,55.9818,,,,,,22.2938,3.494,24.2741,49.3504,114.93,92.7535,124.665,36.6196,22.6248,8.8999,,,,,,90.2278,162.2958,115.6841,337.2165,395.7915,417.3822,-238.6207,249.2905,259.6815,234.6849,,,,,,97.872,98.7256,117.391,341.2916,442.1307,462.9027,346.6067,362.7452,324.4703,261.2384
25511,,367.697,372.9011,320.3399,350.1853,363.8515,342.5077,50.4858,126.2759,263.2656,275.5117,292.5075,310.32,351.5885,346.3134,,271.6308,278.6125,213.2358,255.8538,273.1179,270.9174,23.9199,68.2905,166.0343,165.9026,185.2448,211.541,258.6224,249.0804,,269.1411,303.5082,301.1233,336.5226,308.2514,314.3173,115.7389,337.267,396.7753,419.3195,-239.5602,265.7058,238.1458,134.8834,,209.6775,221.905,232.7951,275.3032,228.1109,247.9934,117.0822,341.3009,442.0349,462.4898,348.828,372.8049,165.4409,113.6452
25514,,329.4114,365.5138,336.7611,388.407,396.9973,,46.9848,63.2472,185.9689,200.1119,281.8347,276.8636,304.935,306.0653,,219.4207,268.1321,232.5603,311.2774,323.6385,,20.8169,28.967,92.1902,93.0142,171.1304,169.0207,195.206,194.1476,,263.4562,310.5434,337.1197,363.2918,332.888,,115.4292,336.8838,-296.7249,414.0866,294.7169,-253.8354,154.9721,275.0052,,188.83,219.8568,281.5831,298.5457,245.4379,,116.995,340.8654,293.1022,449.448,403.6135,347.6222,85.0247,185.5141
25515,,301.9692,350.8478,299.1662,351.572,365.387,,50.7515,56.472,135.1222,183.6934,248.6912,241.6005,269.135,276.3973,,185.8069,246.8828,186.8867,256.4441,273.7448,,23.4985,19.2039,54.0812,80.4342,133.6264,128.4584,152.6968,159.5956,,219.369,308.4205,324.2468,333.0874,242.2352,,115.9862,336.974,-288.5515,410.2874,286.648,-219.3447,155.5185,229.913,,174.8648,215.0155,248.9313,240.945,159.1491,,116.8937,340.978,280.5551,437.6562,388.1034,312.8498,84.7804,129.807
25517,,321.4781,374.4174,345.3107,334.0335,313.4863,,44.3789,52.5173,137.2919,210.833,270.1676,,282.0697,290.7589,,208.2329,280.5871,244.1459,229.7158,202.0254,,18.4807,16.606,51.143,100.0039,157.6093,,167.3169,175.7465,,250.7002,329.8452,340.94,284.2835,39.7163,,116.0604,336.5208,-293.0303,396.5042,251.1462,,104.5043,176.5373,,206.9113,245.8677,258.8793,188.8558,90.2257,,117.5058,340.08,287.4698,405.3436,281.4689,,63.4637,107.4468
25520,,353.4908,369.5119,353.7911,379.2733,383.1912,,53.4885,132.875,256.5604,267.2588,292.8645,298.6961,302.8149,324.4763,,252.3972,274.7233,257.0514,296.881,301.7384,,26.5767,69.2909,156.8082,155.6217,184.3216,196.9706,194.5592,220.673,,254.3175,297.5152,345.7323,360.6962,314.1082,,115.8588,337.4018,-84.7674,418.451,301.6865,-220.0408,275.086,244.6713,,209.7594,220.2706,267.974,284.5607,219.3921,,117.5373,341.5636,59.1045,460.041,429.1194,325.1767,258.2116,155.1957
25521,,365.2527,,,390.1217,393.5302,,53.8746,131.8494,262.5353,271.2598,308.7321,295.0294,320.0431,334.0437,,268.6324,,,314.4269,318.4527,,27.4818,72.6404,166.2466,161.4171,204.1566,192.24,216.0372,232.336,,266.4858,,,331.3419,362.4535,,115.5205,337.136,-292.8732,419.4424,301.3,241.9113,245.7596,210.2064,,214.4519,,,242.0735,288.1765,,117.0115,341.1735,287.3284,464.3632,426.0896,345.8526,192.3129,133.4037
25523,,341.7848,368.3924,351.4944,365.9502,368.5661,,58.9635,144.6587,266.1532,233.6343,278.6734,283.8143,261.4599,266.5246,,236.0862,272.7641,254.2296,276.7289,279.927,,31.9683,81.7064,169.297,120.3018,166.2194,177.8091,146.9459,150.0425,,241.067,306.0351,344.6392,361.3827,308.9112,,115.7078,334.8487,-25.8138,418.8404,295.5231,-218.6006,271.8433,142.0917,,205.5,221.5141,266.7913,283.8245,213.3754,,117.2118,336.1469,32.1952,461.9378,407.7211,313.4688,277.9312,101.8652
25527,16.8965,272.1653,256.3861,277.8523,205.5891,203.193,242.5288,37.5984,119.8465,184.1127,226.3011,238.2172,217.3075,197.8425,152.1997,11.7673,150.5628,134.1667,159.826,89.7327,87.3888,136.7092,17.5778,50.519,83.5073,112.3206,122.854,103.6543,82.8551,48.2094,27.551,132.1905,143.1383,-49.817,-8.7657,88.3278,236.4028,114.7264,336.54,396.3856,417.1329,300.5167,256.1651,271.0406,240.7347,27.1229,157.7742,118.6294,106.6021,88.4146,72.3793,144.6877,116.3236,339.5257,437.4481,467.3544,430.9181,381.4646,335.5958,276.7258
25531,,,330.2577,334.8212,,367.8972,332.1885,,,215.9313,174.9925,176.9201,84.4113,20.0439,,,,219.4447,230.6005,,278.6072,254.6386,,,106.607,68.5147,70.9786,17.4909,3.9267,,,,120.327,284.3462,,323.0484,271.6526,,,396.9823,416.1707,282.5414,252.4235,256.7485,,,,137.2464,179.8889,,237.9711,184.3397,,,441.5908,461.3307,366.0783,373.6061,323.289,
25535,,264.6277,337.2358,368.8333,348.1824,382.9977,350.6977,,,212.9007,245.3387,55.228,,,,,147.3197,230.5509,277.6495,251.8177,301.198,284.0579,,,109.1165,135.0357,13.0524,,,,,186.2288,225.6615,346.5009,261.4749,305.5245,283.94,,,397.4484,420.5873,292.2218,,,,,100.3245,165.9016,269.8242,184.8205,208.0424,203.0741,,,438.2693,465.9435,427.289,,,
25553,,204.6872,,,390.2893,407.2603,357.2979,,150.2822,222.4635,209.6504,140.034,,240.5395,289.5378,,86.3331,,,315.0288,339.8824,294.1944,,75.4179,114.6238,95.7506,44.253,,122.2523,172.2588,,54.6049,,,289.4933,365.1485,325.5502,,337.5009,397.2108,415.4807,283.5648,,-164.083,-119.3567,,147.0864,,,247.8226,295.639,268.037,,341.7922,439.3895,463.0154,395.0605,,192.7135,175.2751
25556,,244.1096,299.6369,313.4353,335.6954,296.3797,284.2831,49.4669,25.9509,3.0794,,,121.7505,170.8053,211.4192,,121.226,180.1006,204.493,233.8291,184.553,187.0619,22.6353,5.5017,3.4488,,,34.0919,63.2923,94.2201,,158.1009,177.7309,296.1911,305.5445,322.8317,325.4432,112.7636,335.2943,388.2435,,,-217.8899,-212.3569,-60.3406,,147.582,145.1355,190.9014,249.3635,229.1634,256.1365,118.1954,337.5714,393.1221,,,316.1381,267.3985,96.5196
25559,,230.9401,297.9058,286.268,282.8511,328.3977,354.3814,,142.3459,279.4224,258.5829,235.5338,214.0354,233.4162,165.572,,109.2945,178.17,169.5247,168.2856,222.2901,288.5555,,79.508,186.9429,144.9497,122.6484,103.7853,117.9371,62.1897,,131.3262,205.2497,328.7859,163.4972,242.0326,319.6343,,337.2062,386.1879,405.4499,275.0717,256.4004,19.4661,251.7793,,61.6469,108.2189,270.2928,152.6809,130.7195,247.3124,,341.1459,409.1172,428.948,353.9057,352.2711,42.392,248.9791
25562,,294.7369,338.0917,324.3372,192.4653,306.7228,321.1776,,144.7695,239.0945,194.7214,255.1669,231.7225,317.6331,287.0534,,178.9358,232.1465,217.1966,83.3613,193.9445,238.2391,,73.9518,133.142,84.2601,144.5516,121.0295,216.6868,175.4575,,175.4003,291.7361,313.656,-29.7197,273.1204,298.5811,,337.4555,397.5812,414.2413,294.3378,262.1863,-201.3576,59.0227,,93.7587,196.2295,249.5324,91.4242,178.1207,217.6482,,341.7061,440.8717,461.1408,420.929,373.4471,223.6319,68.096
25716,,277.7782,283.1872,278.1466,,,,,125.6842,218.9798,196.496,112.7251,208.0317,200.4173,198.3036,,158.0092,162.8724,163.7903,,,,,61.2256,116.5903,87.2768,30.2747,96.8025,86.1251,85.4465,,225.7384,242.767,239.2483,,,,,336.8477,-194.6943,416.7221,295.8568,-217.692,277.8648,265.1142,,148.4773,139.5641,134.2392,,,,,340.3695,155.3329,461.8356,423.7995,316.3855,337.1714,277.6786
25718,,209.7312,271.8651,276.1386,,,,,114.8512,209.0347,182.6418,182.058,70.476,51.628,113.5596,,91.0911,150.1011,160.5275,,,,,54.3515,107.0091,75.1892,72.6727,15.8864,8.3322,30.0978,,206.9413,201.72,213.1894,,,,,336.7358,-252.0368,417.47,296.675,-191.3637,244.5003,236.625,,115.9058,111.2533,107.8712,,,,,340.0987,227.8104,463.3647,426.6338,276.9767,283.9615,258.8668
25722,,166.8173,,,,350.147,,,148.1251,242.9788,124.1976,102.4356,30.3135,7.4237,92.2018,,59.4865,,,,252.1404,,,86.4615,143.2722,39.4772,27.6914,7.5701,5.9179,21.5574,,139.4512,,,,6.3032,,,326.816,-297.937,416.0789,287.3769,-211.7169,250.7389,251.1598,,107.4509,,,,87.4542,,,320.9179,295.0528,458.9147,403.9203,294.5001,316.4107,281.881
25724,,192.4355,268.6966,284.569,312.3225,354.5354,,,139.6164,213.4738,178.904,115.3769,78.1476,49.4603,154.3884,,78.1299,146.4353,167.054,203.3472,258.0611,,,77.2824,113.6569,72.4583,33.2852,18.5238,8.9465,54.6343,,173.3926,127.2686,167.1435,280.7741,283.0036,,,330.5559,-13.0112,416.0898,296.6658,-198.2437,240.0203,256.3382,,88.2976,126.913,157.2798,194.7228,181.9443,,,328.0158,27.9391,461.8945,423.0572,289.862,292.6844,281.1873
25727,,360.4777,376.3372,354.1429,367.0643,352.5964,226.3909,,100.5891,192.3132,242.229,278.9759,329.386,360.7986,353.424,,261.3701,285.7174,259.0226,278.2771,255.937,119.9943,,44.3554,93.0798,128.1968,169.133,240.3517,275.1197,259.8696,,250.4098,290.7986,341.6521,280.6052,313.3714,-7.5428,,336.7715,397.0886,399.6335,234.3376,189.7342,182.2021,170.2455,,208.8856,223.2489,292.6449,237.2531,244.8479,82.8348,,340.5413,436.1686,421.8218,240.6988,149.2056,107.0572,109.046
25728,,368.1461,369.1941,366.4098,361.2109,321.9106,290.3914,57.1178,89.3433,179.0792,218.4165,221.1586,293.5204,346.1318,348.7178,,273.6643,274.189,275.5995,270.452,217.027,197.5322,30.9822,30.2925,77.9404,103.9282,107.8117,193.379,254.6541,254.4841,,254.229,299.0446,347.9408,342.2741,102.6755,308.8143,112.6557,333.7922,396.644,386.3815,230.3771,218.648,62.0379,55.9775,,214.8562,227.8841,300.7977,255.1936,99.7262,232.704,117.5884,334.6995,441.8307,390.742,247.49,209.6648,71.6404,116.7745
25730,,297.1254,311.1002,302.8345,293.9803,270.985,225.0346,35.125,65.3914,223.4487,225.9234,266.0585,279.3358,324.1145,292.9686,,182.0717,201.5752,193.2218,184.4108,155.4305,120.65,12.7232,22.3908,117.1207,110.5886,155.8632,174.8495,224.3129,183.5757,,218.2668,286.084,345.6643,328.7608,316.1237,173.4954,111.8517,336.9034,397.5742,394.9608,285.2761,264.9859,237.4066,251.3816,,202.4162,210.0019,279.5286,263.3514,221.4234,117.9968,117.0705,340.765,438.7083,411.0663,383.3777,362.6816,166.3911,158.0405
25733,,334.9225,348.0732,371.5426,378.7379,389.3051,354.4527,54.4337,121.756,248.4374,291.3107,300.3493,326.5224,346.2827,312.8828,,229.2356,247.5366,282.0336,297.6866,311.7371,290.0792,27.7646,51.2654,142.0426,183.8948,198.4276,237.5843,255.7797,206.8577,,71.3915,256.384,309.783,232.9788,294.9784,309.5285,112.8206,337.1219,396.2038,419.1651,301.6216,262.5958,-235.1088,281.6772,,160.6139,180.2789,274.0385,132.7094,199.4756,255.9896,118.2422,341.0715,442.0844,465.9537,429.6569,335.3987,287.9386,292.0791
25734,,360.0927,347.9352,371.8173,396.5857,401.0767,365.4666,,122.2332,235.5556,251.7186,298.8852,,,344.9955,,263.4103,245.0802,282.7796,324.9976,330.3938,307.5466,,51.3473,127.9034,138.4138,194.5457,,,248.8076,,167.6947,299.1652,317.5465,320.7406,313.1109,315.9135,,336.8523,396.3585,418.5268,300.5777,,,290.6212,,169.5474,207.8809,279.349,228.7572,220.6344,261.4551,,340.4399,441.9269,465.4144,430.7552,,,304.0154
