sensor_id,nds_wt_CM_Sum,nds_wt_CM_Sum_Square,nds_wt_CM_Avg_Sum,nds_wt_CM_Avg_Sum_Square,nds_wt_CM_T2,nds_wt_CM_T2_Flag,nds_wt_T2,nds_wt_T2_Flag,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nds_wt_PC_dist_2,nds_wt_PC_dist_3,nds_wt_PC_dist_5,nds_wt_PC_dist_7,nds_wt_PC_dist_10,nd_wt_CM_Sum,nd_wt_CM_Sum_Square,nd_wt_CM_Avg_Sum,nd_wt_CM_Avg_Sum_Square,nd_wt_CM_T2,nd_wt_CM_T2_Flag,nd_wt_T2,nd_wt_T2_Flag,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_wt_PC_dist_2,nd_wt_PC_dist_3,nd_wt_PC_dist_5,nd_wt_PC_dist_7,nd_wt_PC_dist_10,nd_CM_Sum,nd_CM_Sum_Square,nd_CM_Avg_Sum,nd_CM_Avg_Sum_Square,nd_CM_T2,nd_CM_T2_Flag,nd_T2,nd_T2_Flag,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nd_PC_dist_2,nd_PC_dist_3,nd_PC_dist_5,nd_PC_dist_7,nd_PC_dist_10,nw_CM_Sum,nw_CM_Sum_Square,nw_CM_Avg_Sum,nw_CM_Avg_Sum_Square,nw_CM_T2,nw_CM_T2_Flag,nw_T2,nw_T2_Flag,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10,nw_PC_dist_2,nw_PC_dist_3,nw_PC_dist_5,nw_PC_dist_7,nw_PC_dist_10,grade_auto,grade,T2_basic,T2_MVE,T2_MCD,T2_UCL
24970,326.8979154,286.7339522,0.817244789,0.71683488,0.7598,0,97.22143447,0,-3.217857713,-1.327891659,-1.56633511,1.083997538,-0.873521809,-0.376992469,1.302865524,-0.23466634,-0.665205377,0.149342211,0.925832366,1.0300362,1.096540906,1.13602622,1.123730413,313.1608377,263.6921498,0.782902094,0.659230374,1.0371,0,278.2251892,1,-497.499915,-61.12054921,131.4936505,95.30434557,0.013364138,81.30611793,60.56216274,-47.61978204,95.2888389,36.51439097,2.336557568,2.416773376,2.435700663,2.482931317,2.545316556,243.5895094,166.1781376,0.608973774,0.415445344,0.5067,0,297.1424505,1,242.5355144,-306.5509687,570.3342747,-66.47072174,-179.0681208,35.72093959,2.681536751,-139.1928475,6.186167753,-83.81604206,1.370803039,2.506183104,2.49186354,2.43581565,2.474432733,235.4048348,217.2457396,0.588512087,0.543114349,1.339,0,288.4347122,1,6938.168945,-516.9243255,-313.7915834,171.6804325,-34.28413906,120.6431902,-80.53647953,-25.86805209,93.24948572,-134.8475726,5.149297145,5.212104463,5.229468486,5.24392636,5.253241211,Good,Good,54.57246659,78.74931826,89.15710516,183.9586098
24972,317.8521627,272.63445,0.794630407,0.681586125,0.3899,0,229.6839206,0,-2.745600722,-0.166409967,-0.405098863,2.137806319,0.707150636,-1.498792008,0.636907598,1.265765292,-1.069606511,0.002638909,0.731563808,0.750233277,0.965541451,1.042511154,1.103593221,295.8349768,237.633126,0.739587442,0.594082815,0.2505,0,197.1464186,0,63.36074647,84.85168304,125.692612,53.35760314,-36.7724738,-37.43918044,-30.56072544,0.52360134,42.58055979,46.17759227,0.493649083,0.766521141,0.816704318,0.847581248,0.898968639,213.2748633,133.4204837,0.533187158,0.333551209,0.4601,0,212.0556955,0,268.0084536,-238.3557892,164.4328106,-89.01427019,13.65230859,47.92007953,118.9817195,59.23502963,65.77914965,-2.103133436,1.257792784,1.430144714,1.405883225,1.43983942,1.457261817,243.2329365,215.6435468,0.608082341,0.539108867,1.1226,0,213.0371794,0,1994.406383,186.769365,-318.9967805,-76.21459932,-160.3239753,-102.5479617,21.54826664,27.50763567,5.000639895,-22.42501471,1.482554673,1.518003747,1.528399752,1.53432104,1.536848038,Good,Good,154.2041464,747.4698968,192.6421331,183.9586098
24976,303.1124837,249.5789124,0.757781209,0.623947281,0.0685,0,193.0477131,0,-5.526653933,1.049303262,-1.767472322,0.663997253,-0.862074251,0.196951039,1.155335387,2.093893434,-1.4040085,1.901257123,1.496134857,1.591104332,1.618178867,1.620284584,1.779123143,285.8241727,223.2966343,0.714560432,0.558241586,0.06,0,143.6031947,0,9.723231805,149.392301,124.4358516,5.984930567,7.322451936,52.91036248,18.96409985,57.45137024,62.11511475,13.08825539,0.697873312,0.907902614,0.90098126,0.938662555,1.022180651,217.8452101,140.273645,0.544613025,0.350684113,0.2913,0,146.5427674,0,140.4875066,-230.5577862,38.98264418,-97.39594428,96.12198016,16.94556238,6.018032392,-0.576496008,76.21964639,-92.29188973,0.946809224,0.988754715,1.06015774,1.036817757,1.103191891,247.4027323,219.7943886,0.618506831,0.549485972,1.3144,0,145.9512965,0,1242.223103,115.5735527,-125.7121296,89.77678053,-82.80724024,-98.34381487,-36.95230228,22.8180637,12.57333419,-61.41690123,0.923362417,0.938403787,0.945687132,0.951386883,0.954132363,Good,Good,130.037968,417.1369571,173.0365325,183.9586098
24978,328.9464777,290.7376228,0.822366194,0.726844057,0.8947,0,149.2559804,0,-3.922818471,-0.407680726,-0.236246721,0.082109043,0.423859592,-0.252211256,1.296285492,-0.301666134,0.122583828,0.963587178,1.048937306,1.066134219,1.072618743,1.110729027,1.114958389,315.0963898,266.8213128,0.787740974,0.667053282,1.1724,0,201.3415003,0,-122.803929,56.44923144,58.25871099,32.04806502,-12.14735014,63.68549442,0.324281833,50.51708041,-30.47420141,16.68293372,0.630039661,0.686405523,0.698574126,0.75885696,0.812807226,236.1478602,158.1560979,0.59036965,0.395390245,0.3883,0,213.3635915,0,239.4982695,-206.3780596,196.4480711,-97.41704041,-19.23372055,-5.27719021,-59.66862497,-44.45150948,74.31188409,-49.57805135,1.108694675,1.349136543,1.338218567,1.322191151,1.352227621,237.7632355,218.8466341,0.594408089,0.547116585,1.3993,0,170.8210507,0,3405.738344,-75.06655255,-112.5005283,124.8609688,21.77016059,3.973099578,-18.15097325,-1.430891014,3.264628672,14.50551389,2.521260954,2.550811613,2.560269669,2.566829792,2.570684792,Good,Good,87.67098508,131.2128796,134.4168701,183.9586098
24982,325.0318095,286.7273928,0.812579524,0.716818482,0.78,0,67.81662745,0,-5.462754319,0.056097156,-0.862860194,0.240739973,-0.574424493,0.13063674,0.301739601,0.176007492,0.53807734,-0.118303708,1.452958341,1.492410779,1.50203761,1.478633442,1.450079251,315.3274265,269.3618244,0.788318566,0.673404561,1.314,0,232.1678168,0,-700.3873434,95.78154913,59.63177311,18.93732532,-32.57502026,54.04882092,4.231671046,3.147624527,4.431390004,-31.20320374,3.295280002,3.308560803,3.28409311,3.297028972,3.311071089,260.1732564,193.2688497,0.650433141,0.483172124,1.4435,0,247.7786251,0,-228.2647961,-234.1438294,424.2956463,-116.4625172,37.05629351,63.84449311,-107.5370366,43.00048249,8.140525403,-7.466809229,1.146736698,1.941646677,1.908670573,1.911078362,1.899328545,251.6013233,225.8978976,0.629003308,0.564744744,1.6484,0,233.4491171,0,4503.499733,-537.4619533,-390.7223086,124.544192,-76.75323889,-24.40753719,-120.3298039,-32.79923355,-41.38804475,-47.75548778,3.356774428,3.40683943,3.418873888,3.42882832,3.434364235,Good,Good,39.20146114,71.30105857,64.84099997,183.9586098
24984,334.4066434,298.8716514,0.836016609,0.747179129,1.1876,0,92.18253849,0,-2.447891019,-1.072678831,-0.59492193,0.177212754,-0.368209973,-0.332801788,-0.026261462,-0.375839692,0.25099263,0.027011625,0.710809387,0.738821425,0.747100699,0.739498605,0.730794107,321.1679806,275.7777398,0.802919951,0.68944435,1.5976,0,273.3871724,1,-477.2543555,-103.8193438,83.64160555,-8.194869363,-16.46818236,27.35732578,-21.5261331,-71.03769186,35.23190177,-1.272840417,2.276776149,2.3110218,2.292280088,2.300284705,2.336987774,268.919636,202.0599471,0.67229909,0.505149868,1.9478,0,291.186249,1,9.509707313,-182.2010478,460.1807552,24.30032338,-113.5666137,24.81392429,-40.09576717,-55.35150288,-26.27838318,25.64077828,0.639822184,1.794296585,1.76632607,1.731847476,1.730336544,248.7022406,225.1677429,0.621755601,0.562919357,1.6395,0,283.9778372,1,4550.046887,-477.1105853,-276.3497034,55.97750322,49.47142155,71.45851004,-92.98214861,-23.1125498,48.5861752,-73.43982074,3.38603535,3.430095718,3.44089316,3.450787157,3.456617662,Good,Good,59.97971019,100.5353924,107.7402835,183.9586098
24988,71.68119827,27.95834607,0.179202996,0.069895865,13.4243,1,443.4610268,1,23.40074395,1.476119966,-2.573109424,1.892636635,0.395663432,-2.68909571,-1.887161286,1.702699153,3.618742047,-3.263332073,6.236064445,6.364944996,6.387116799,6.336832365,6.323880703,70.08698561,25.73851175,0.175217464,0.064346279,13.7102,1,121.6039139,0,590.8292044,19.97654311,12.1798838,-6.167052199,8.64543926,-4.97959281,-15.52375451,6.899650632,-9.706183618,0.615453914,2.755754431,2.757653753,2.73384816,2.737699107,2.747204268,-41.2368206,32.18940896,-0.103092052,0.080473522,30.2242,1,125.685949,0,666.5727796,-28.66584631,-102.5605228,37.71348376,27.31472859,-12.14135884,-11.30609978,12.06116989,-2.629516705,22.46915644,2.339733987,2.446716433,2.35048046,2.295442832,2.27591291,198.9040451,193.9251163,0.497260113,0.484812791,0.8451,0,134.9991458,0,891.8777233,507.1616955,125.3800953,-20.6366085,5.578830532,-14.25945456,-4.904678908,7.919029117,-14.18828827,32.21983598,0.759355034,0.773548625,0.776046508,0.778106166,0.77974173,Outlier,Outlier,328.3155255,4542.12526,4386.203761,183.9586098
24990,320.8081713,271.9164265,0.802020428,0.679791066,0.3767,0,332.3199038,1,2.149936415,-1.82889598,0.882144263,0.423958635,0.332790941,-0.256648936,-1.483395278,-1.390709835,0.539525114,0.018220905,0.750703392,0.79797574,0.811225197,0.891582775,0.951479508,308.1120373,250.623253,0.770280093,0.626558132,0.559,0,127.6408301,0,338.7185927,29.34401447,31.2046268,-17.45373448,19.22773909,-15.35310448,8.780679799,-40.2228463,-1.488718575,-19.21005107,1.584868166,1.592288539,1.582847178,1.5865873,1.605183371,239.9893236,176.0916517,0.599973309,0.440229129,0.7219,0,134.2696104,0,129.360551,-1.464493854,-222.2343904,51.6563173,64.60492039,-27.72411816,51.16738907,-22.5782069,27.4867306,18.53704404,0.453677635,0.932060898,0.938355646,0.93712761,0.938220148,89.13578199,86.85186467,0.222839455,0.217129662,3.505,0,133.9602966,0,-1591.560379,341.1594145,79.00063556,18.64411823,30.80964216,-23.39033415,33.26874488,-24.09312288,3.460345046,-5.821231806,1.204700966,1.219590585,1.223565835,1.227064481,1.229040314,Good,Good,224.0096825,1596.187347,1079.945782,183.9586098
24994,299.0681995,236.8634818,0.747670499,0.592158705,0.1104,0,265.8466078,0,2.553037646,-1.705624406,-4.560214501,0.035076504,-0.23777951,-0.527301482,-0.341480208,0.537715847,-2.239474022,0.37360751,0.816599179,1.483439721,1.485048254,1.468843791,1.554740314,290.5301427,223.5492117,0.726325357,0.558873029,0.1101,0,180.3374872,0,196.7163323,-62.4138727,-100.3913308,11.80914446,72.24896899,-54.00520018,65.29629191,-10.99658829,68.68037058,67.37071356,0.962052102,1.070346126,1.113603694,1.181702506,1.267939588,172.5186133,91.1481617,0.431296533,0.227870404,1.9617,0,199.0154405,0,407.3223202,230.7428408,54.49780852,-33.62292579,-111.033289,-85.14215862,-23.33624096,-162.5687452,-126.0337127,-82.65281401,1.641693652,1.708287007,1.686075731,1.673108102,1.81736064,226.2131824,206.451663,0.565532956,0.516129157,0.8652,0,211.1615983,0,1417.365204,-130.9847341,491.1589326,111.6199575,145.4747024,67.97224241,104.4456303,15.65283368,92.59531986,-81.84162386,1.053487693,1.126889106,1.138635886,1.145382103,1.150926804,Good,Good,170.5190036,555.111542,660.0598151,183.9586098
24996,258.2132751,180.1805299,0.645533188,0.450451325,1.2083,0,292.040397,1,1.06626991,-0.869325629,-7.791531981,1.8329236,0.423214349,-0.742983042,-2.422416822,-0.771490754,0.458180809,2.114322522,0.365893533,2.134973729,2.194770593,2.259068617,2.282321121,260.0009769,182.5037398,0.650002442,0.456259349,0.5057,0,278.4363469,1,143.9403836,-1.840406161,-109.1354455,77.04550133,194.9058374,20.50450982,48.34846995,-41.78919771,122.2922133,66.33190672,0.671040317,0.842489456,1.279071364,1.303245919,1.471189302,196.6751986,123.7119129,0.491687996,0.309279782,0.29,0,299.6055388,1,-98.43418941,94.25226994,-217.1023182,-237.963848,-155.2402651,-110.7518774,75.20360178,-88.22522306,34.0437611,-34.69681786,0.477921031,0.929108667,1.329303727,1.374912393,1.403657339,180.5504977,94.31789306,0.451376244,0.235794733,3.6304,0,328.5217359,1,-1817.242863,-71.05277986,273.4459253,196.6325751,-115.3931628,97.28392555,300.3551948,30.69007967,-5.879095411,-119.3183083,1.346002088,1.376334898,1.391051719,1.414689693,1.419847167,Good,tbd,185.8923155,207.0502631,228.184512,183.9586098
25002,319.279271,276.8653827,0.798198178,0.692163457,0.4949,0,198.809355,0,-5.567032418,1.06997691,-0.890843277,-0.084935096,0.292029644,-0.635336728,-0.035233346,0.177208822,-0.222951996,0.688813962,1.507714941,1.548463757,1.550836834,1.533329704,1.508071565,309.3999381,258.8786042,0.773499845,0.64719651,0.8552,0,188.7263914,0,103.1562888,135.3618634,12.27270982,-39.52586235,39.73689694,-19.02785893,21.04181439,-6.520739357,-16.43078519,16.60694178,0.793341434,0.795780858,0.830247018,0.841405276,0.851632436,261.2085112,202.5868459,0.653021278,0.506467115,2.2804,0,196.698917,0,-49.91127565,-2.516049831,-164.6325566,-52.47361618,135.2938872,-43.42378547,29.84925785,-30.56424005,7.044485074,-9.899949053,0.175253811,0.62361861,0.781870568,0.783973149,0.784569195,149.2783989,104.9021639,0.373195997,0.26225541,1.8322,0,186.2392275,0,-1656.83076,178.4605791,77.16505346,49.75370167,13.01142704,-118.9141863,56.64474365,-16.284779,-9.98338403,-9.378117145,1.2333434,1.248455376,1.252813888,1.259910639,1.261892658,Good,Good,135.8654457,583.357862,192.3905599,183.9586098
25012,328.9100635,289.8170188,0.822275159,0.724542547,0.8578,0,104.9944757,0,-3.590863447,-1.308542513,0.322056102,0.678225513,-0.552885248,0.184891991,1.993504938,0.354303772,0.460926523,0.350219761,1.016466156,1.034937228,1.061666707,1.170641454,1.15532693,318.4271939,271.7177671,0.796067985,0.679294418,1.3964,0,104.030597,0,-6.228969431,49.67608752,34.68566201,40.68402048,-35.84938929,36.73286166,35.65279939,0.26326981,-20.80396976,-18.62015025,0.233381005,0.284054444,0.376974717,0.445551394,0.46542349,266.1451624,206.3534746,0.665362906,0.515883687,2.4777,0,115.1981888,0,-58.53487378,-76.74006565,-94.78282396,-50.06498507,-1.773664314,41.94216245,2.235375565,-26.92854182,30.33044823,-36.2674144,0.338468081,0.490319132,0.501105274,0.509540683,0.536928571,279.7887624,230.9135122,0.699471906,0.57728378,1.8761,0,107.4983304,0,-374.6107157,34.06499908,-7.333577948,75.07552151,-55.24617168,6.615247532,-29.42427794,-15.01643068,28.18313089,5.870814762,0.278400153,0.281563192,0.290950443,0.29257325,0.294029947,Good,Good,75.73159193,102.3539555,128.0082031,183.9586098
25014,319.50832,271.0337633,0.7987708,0.677584408,0.357,0,313.1131103,1,-0.911932714,-2.548076672,-0.392384226,0.423473641,-0.045989351,1.571891299,1.702427275,-0.909858132,0.191715432,1.034062819,0.719783907,0.737911175,0.74690575,0.957271253,1.000678373,307.044618,250.834111,0.767611545,0.627085278,0.5658,0,154.1830141,0,274.4795934,47.13759152,11.5054138,34.79005507,-12.43779954,0.356030387,65.80353909,-20.0406454,-24.44933384,-15.01352433,1.298231557,1.299958592,1.299799055,1.336293932,1.35047103,240.8033119,167.5592013,0.60200828,0.418898003,0.4404,0,162.4034276,0,227.9195683,-98.35581318,-144.2857931,-8.333044883,17.76226718,17.05395835,31.94414273,7.124026685,-1.341055115,-18.07277891,0.870528,1.040713641,0.999735037,0.983728278,0.976853446,254.2501543,221.3608986,0.635625386,0.553402246,1.3457,0,160.357121,0,25.74470301,307.2348679,-15.24712084,22.18973219,-70.53294691,16.92946561,-13.47679584,-6.623504373,14.87239134,19.71080583,0.228187023,0.231017698,0.238268843,0.239430216,0.24056038,Good,Good,202.4516415,1056.810546,1145.281353,183.9586098
25018,202.8463679,115.3627058,0.50711592,0.288406764,4.4417,1,464.0918894,1,0.331799131,3.675226759,-4.749570656,2.505942413,0.847888237,-3.118249566,-1.275814019,-0.9437571,-2.608818358,-3.734918458,0.981443747,1.622976686,1.773260998,1.958315992,2.257806443,171.1073749,83.94034463,0.427768437,0.209850862,6.085,1,267.3586505,0,407.8250894,148.2402983,14.92565131,-41.73120861,50.40448042,-29.63264137,44.30040578,-31.32253755,6.343302298,57.46654829,2.022793616,2.024955089,2.029818501,2.046819524,2.07607645,80.1936574,29.0972338,0.200484143,0.072743085,5.3793,0,299.2916797,1,353.0225134,-106.4562592,-189.2524413,-87.65223097,52.96767698,219.480094,-24.51089575,-1.944541523,-21.51882199,-20.97396012,1.293063333,1.502250861,1.483045465,1.630135677,1.618274396,195.9931684,167.9029013,0.489982921,0.419757253,0.0456,0,293.1571132,1,-434.3833881,244.605212,348.5169382,293.2535721,-162.8764496,-11.70589903,-93.20427982,10.32077738,49.89788559,-74.55426081,0.368962545,0.455215269,0.521417806,0.527504348,0.532657484,Outlier,Outlier,321.4108529,4619.335559,5248.382706,183.9586098
25036,302.4267575,243.8274493,0.756066894,0.609568623,0.0809,0,270.14947,1,1.120876797,-1.327261525,-3.573705879,2.001591524,-1.452110129,-1.824305172,-0.196397059,0.366087606,-1.354094214,0.216440283,0.462037629,1.072223873,1.263061223,1.333195073,1.351309941,276.3995809,205.6334501,0.690998952,0.514083625,0.1046,0,149.7377426,0,295.8805821,58.06187821,-49.15343455,15.14841026,12.7474136,92.83605751,20.8351964,-4.257165495,45.34323842,61.33980998,1.40556786,1.424800693,1.415235741,1.483531746,1.530059107,192.6618703,116.290918,0.481654676,0.290727295,0.6086,0,165.9137853,0,148.5664293,48.60588264,-217.9172773,-2.378057272,90.86897451,-44.82837953,-143.0178957,8.700129264,-45.45644642,-13.27108108,0.548175413,0.972065657,0.983677569,1.086580971,1.088652252,200.3472045,113.5868952,0.500868011,0.283967238,2.5053,0,163.3929033,0,-1346.485205,266.965288,167.2503471,90.65184652,19.23204917,-14.95371848,-92.77939801,-38.00770824,-84.77606159,-0.921168688,1.015956829,1.034901562,1.040349574,1.045394747,1.049293891,Good,Good,175.7957423,710.7125411,208.7029312,183.9586098
25038,319.2219608,269.892018,0.798054902,0.674730045,0.3371,0,329.5644239,1,2.448641359,-2.48257185,-0.258426974,0.770896102,0.132619798,-0.970290489,0.684801653,0.957390855,-0.408852067,-1.192420265,0.927401211,0.943499529,0.966945785,1.001060887,1.058875182,308.2778424,251.8108788,0.770694606,0.629527197,0.5935,0,286.9507456,1,186.2658006,-83.65189086,10.15236321,57.2720867,-10.41591159,39.59821391,-5.567178358,-13.39086715,24.23919727,18.44419512,0.951831089,0.953461386,0.982642727,1.000906993,1.015989712,236.3699059,168.2540713,0.590924765,0.420635178,0.4211,0,313.5338727,1,65.88918506,-74.03967883,-144.5914844,47.96778568,-102.1996121,43.82854944,-41.45348266,-102.2840861,10.92160725,-4.542951821,0.347572555,0.635395767,0.724316467,0.736146369,0.807261333,262.4457595,189.1412763,0.656114399,0.472853191,0.7688,0,321.3335815,1,-901.1313448,149.5583104,19.34298236,104.3099278,32.64290999,95.37369107,28.92694003,-48.98125906,40.64741916,26.22942166,0.676066788,0.683771255,0.690722446,0.696531892,0.699498244,Good,Good,199.7151661,1059.802787,217.1810724,183.9586098
25048,311.8983801,256.2178996,0.77974595,0.640544749,0.1642,0,382.8668043,1,2.738548864,-1.026958347,1.368498851,1.188784071,-0.380753756,-1.794262438,0.817700816,1.869145668,-1.311141977,0.3212457,0.777876524,0.871333858,0.934292727,1.056612235,1.190823564,297.7108141,233.7405499,0.744277035,0.584351375,0.2107,0,183.9744598,0,332.5285558,15.09792118,33.67352415,14.53996621,-6.452309054,42.67427611,-15.26538037,0.10149054,9.100751569,30.34071114,1.551695818,1.560359037,1.548386897,1.564104317,1.576092135,231.8360006,157.2627992,0.579590002,0.393156998,0.2695,0,193.4788518,0,202.3362389,-25.98980168,-191.7715812,-44.71589959,-19.12019674,-21.8856829,-11.51856316,-26.44264408,-2.027848483,-12.17872011,0.715393258,1.014842303,0.987177259,0.967415338,0.963500122,266.4141343,202.2030269,0.666035336,0.505507567,0.8431,0,196.0013415,0,-1018.168999,265.2173793,153.1121909,76.63996871,21.96506946,2.406743555,-1.470225142,-7.782990458,19.1781841,-8.938209835,0.778711348,0.795702916,0.800342248,0.802383848,0.803760825,Good,Good,233.3936418,1319.554884,226.464718,183.9586098
25050,298.8561429,242.1298907,0.747140357,0.605324727,0.0455,0,403.5228473,1,-4.132217403,0.236532528,-2.946284785,-1.963687162,0.353693744,-0.585333186,0.580320886,-1.226229253,0.340134951,-1.573749177,1.100809292,1.370919693,1.473044193,1.463979811,1.520997862,271.8035562,200.4385935,0.679508891,0.501096484,0.1379,0,404.597919,1,12.76791583,91.80347468,48.72120448,-43.71294757,30.73297404,112.4155837,30.27789263,144.8648296,-23.44160824,56.66031978,0.432065644,0.488354261,0.543445538,0.765627788,1.059904192,122.8901476,51.72179488,0.307225369,0.129304487,4.0099,0,410.6535918,1,518.0401526,-183.9494524,169.4017165,-41.27741601,52.89368733,151.4689831,-356.2876398,107.0004718,-88.02410013,-63.44628965,1.927822615,2.085027045,2.011814558,2.362562533,2.396136246,213.4778465,200.3185597,0.533694616,0.500796399,0.798,0,411.9611213,1,4455.850459,-145.6489244,277.0127179,369.1154112,-12.36288393,72.73053828,-304.9501664,92.26489327,-74.33942746,-117.0469042,3.299617098,3.342906101,3.364424981,3.381236574,3.388607956,Good,Good,290.6983705,249.5744461,242.4763107,183.9586098
25054,306.354424,250.4959762,0.76588606,0.62623994,0.0993,0,202.6753288,0,0.06477486,-2.274898515,1.116391452,1.574136081,2.985545106,1.505671963,0.695278603,-0.514714908,-1.389732339,-0.923688477,0.605280391,0.684010919,1.139140663,1.202744721,1.257192978,266.9156084,193.9041628,0.667289021,0.484760407,0.2266,0,242.016819,0,-63.13188688,-25.58231949,294.1007405,-12.47328315,2.304515448,-207.1353101,11.54516264,14.53956456,80.74742371,9.331033337,0.317536515,1.407929556,1.396781805,1.696064597,1.744258594,210.1921245,131.3015058,0.525480311,0.328253765,0.4351,0,256.424019,0,17.65669094,-319.7867548,223.534816,72.77307704,56.7737216,-121.5284162,234.3190674,215.9743267,-9.580620361,-20.83204112,1.123153565,1.415662375,1.394127237,1.629083311,1.771384314,249.7043658,189.0134405,0.624260914,0.472533601,0.4355,0,257.0042243,0,1112.167524,247.4150431,-624.9101151,-192.4167947,14.11081502,-135.6154727,95.11822878,150.1033025,32.63385422,-81.81790822,0.84325763,0.972509657,0.986133801,0.996473979,1.006544449,Good,Good,154.4192947,187.1396964,195.289622,183.9586098
25060,328.6526158,290.6914791,0.82163154,0.726728698,0.8964,0,98.7295325,0,-3.569473523,-0.959149386,0.255389173,0.479125471,0.908269001,-0.290689557,1.037890878,-0.83135389,-0.059646135,-0.728312812,0.983018227,0.999724746,1.0375495,1.05891583,1.071878549,293.9746095,234.8239602,0.734936524,0.5870599,0.2001,0,254.8538178,0,-419.4611789,6.233979262,283.037317,-50.88831098,41.58135544,-150.2410146,-3.397722488,-14.05997617,-17.83535893,-22.439538,1.95555571,2.360149368,2.359040479,2.461733985,2.474223238,243.8133333,175.8293778,0.609533333,0.439573445,0.6609,0,276.1282491,0,-425.9690387,-352.2849841,200.4545602,55.25434328,77.16446847,-108.5037016,191.1833392,106.1997223,-68.51019336,44.55573683,1.9384826,2.131257263,2.06901111,2.153147918,2.180301793,261.3341618,188.8512986,0.653335404,0.472128247,0.7373,0,269.6578746,0,235.2326396,-72.93718348,-598.6885859,-66.48278806,65.64158639,-127.3419336,74.05901031,86.75658466,26.10399597,-89.03288921,0.182276881,0.484478574,0.490973664,0.504553986,0.514295812,Good,Good,61.5591014,94.79978299,89.07238945,183.9586098
25062,328.8129997,291.5814297,0.822032499,0.728953574,0.9322,0,107.8988221,0,-4.250481968,-0.692172857,-0.468151322,0.84711207,-0.065807047,-0.050603064,0.400213259,0.494487212,-0.166498254,-0.773932086,1.145355257,1.168896124,1.19132262,1.175596816,1.17188734,298.3188194,241.1196252,0.745797049,0.602799063,0.3221,0,265.7234041,0,-450.2738986,27.1700265,239.5607931,-21.01114721,-56.14861434,-158.7854231,-14.02866586,6.893857568,67.58339564,-26.22175191,2.102792614,2.382062023,2.37732722,2.491472406,2.522373603,249.3305483,181.3024778,0.623326371,0.453256194,0.8687,0,279.1876002,0,-426.364634,-284.4689629,240.4880288,36.00355859,86.50332287,11.47579849,147.8081169,209.274686,-50.91378143,24.69613699,1.797444478,2.052140514,1.993500958,2.010134038,2.120643702,262.2833146,192.0310033,0.655708287,0.480077508,0.7338,0,263.5398741,0,352.0197327,-122.3429499,-611.3025255,-132.9639973,-67.19558711,-140.6578936,-10.49684859,83.93539687,10.60583669,-100.0554561,0.27582257,0.53580193,0.548929017,0.560470661,0.569927966,Good,Good,63.34396578,95.6110196,113.8920299,183.9586098
25066,333.5111098,297.5447088,0.833777774,0.743861772,1.137,0,95.61470901,0,-2.157211123,-0.94774014,0.045325479,-0.101201895,1.041879984,-0.063418272,-0.42024378,-0.108132312,0.196172771,-0.10042584,0.626663465,0.635915346,0.695915208,0.693105461,0.67906884,312.0497762,260.4912985,0.78012444,0.651228246,0.8982,0,232.0869581,0,-252.2327468,-36.5135586,112.4862591,6.249237267,-19.44925634,-138.3483174,-46.25416315,49.13155585,27.86049452,-8.171125266,1.188051902,1.299242124,1.291276567,1.458255456,1.486818991,263.0801534,200.2729805,0.657700384,0.500682451,1.9537,0,242.9779933,0,-358.0601266,-128.7516379,111.3719118,35.33745838,10.72819329,0.327095715,97.4160438,167.3647746,-54.50011016,41.29591478,1.334375402,1.437052662,1.383218266,1.390250713,1.505451409,233.559847,155.2789388,0.583899617,0.388197347,0.832,0,235.6704415,0,-841.8352221,-74.0124805,-377.3452981,-101.1908329,-73.21328047,-60.7795211,15.39340448,105.8590761,-9.445919241,-14.39786863,0.625460873,0.692631567,0.701017251,0.704385134,0.710052209,Good,Good,68.8396368,124.8438497,120.4036197,183.9586098
