sensor_id,D_C1,DN_PC1,DN_PC2,DN_PC3,DN_PC4,DN_PC5,DN_PC6,DN_PC7,DN_PC8,DN_PC9,DN_PC10,DN_PC_dist_2,DN_PC_dist_3,DN_PC_dist_5,DN_PC_dist_7,DN_PC_dist_10,DN_CM_Sum,DN_CM_Sum_Square,DN_CM_Sum_sd,DN_CM_Sum_Square_sd,DN_T2_Hourly,DN_T2_Hourly_Flag,T2_MDS,T2_MDS_Flag,T2_Growth,T2_Growth_Flag,WN_C1,WN_PC1,WN_PC2,WN_PC3,WN_PC4,WN_PC5,WN_PC6,WN_PC7,WN_PC8,WN_PC9,WN_PC10,WN_PC_dist_2,WN_PC_dist_3,WN_PC_dist_5,WN_PC_dist_7,WN_PC_dist_10,WN_CM_Sum,WN_CM_Sum_Square,WN_CM_Sum_sd,WN_CM_Sum_Square_sd,WN_T2_Hourly,DNT_CM_Sum,DNT_CM_Sum_Square,DNT_CM_Sum_sd,DNT_CM_Sum_Square_sd,WN_T2_Hourly_Flag,MDS_D1,MDS_D2,MDS_D3,MDS_D4,MDS_D5,MDS_D6,MDS_D7,RZ_MDS_D1,RZ_MDS_D2,RZ_MDS_D3,RZ_MDS_D4,RZ_MDS_D5,RZ_MDS_D6,RZ_MDS_D7,Growth_D1,Growth_D2,Growth_D3,Growth_D4,Growth_D5,Growth_D6,Growth_D7,RZ_Growth_D1,RZ_Growth_D2,RZ_Growth_D3,RZ_Growth_D4,RZ_Growth_D5,RZ_Growth_D6,RZ_Growth_D7
25089,1,464.5648835,-8.55736917,-27.9995111,-34.7448206,84.43239301,53.19117353,106.5410485,-9.912361366,-39.74141422,-33.61432109,1.629437583,1.687215233,1.647820806,1.658669902,1.65299576,217.7288611,205.4907534,-0.846366036,-0.502596836,131.5493672,0,4.705952172,0,2.234144348,0,1,1473.921632,315.5942239,75.68167825,-61.75526167,-107.7878222,-59.59729425,-9.635010555,-32.22955655,51.93100383,32.09647546,1.115602519,1.129484058,1.136720221,1.14052116,1.143407494,128.0004096,55.6716661,-2.054829632,-2.847026003,127.2345781,250.2516417,170.4410997,-1.141119201,-1.849237133,0,60,15,5,10,10,15,20,-0.741939835,-1.214083367,-1.348981519,-1.348981519,-1.348981519,-1.011736139,-1.085050352,80,75,60,60,55,25,35,1.011736139,1.236566392,0.449660506,0.674490759,0.944287063,0.674490759,0.269796304
25090,1,158.078967,10.30494128,40.73979364,-57.04687356,-90.043623,69.87155418,86.58113377,-16.83854143,53.7752988,-15.78773453,0.555536498,0.592877365,0.67821168,0.762097815,0.780256635,255.7684161,228.0714661,-0.330901835,-0.074754999,140.4489705,0,4.970981541,0,0.437027826,0,1,929.493767,22.54393677,24.76452498,5.815088966,-58.85390322,45.37371049,22.27198943,-28.72733837,73.67050568,43.21857901,0.688137514,0.696070328,0.699578677,0.702391511,0.706710681,257.753707,185.3887586,-0.206133821,-0.523908178,147.104239,311.6033214,258.6291063,-0.215309582,-0.376743251,0,155,60,55,95,65,75,100,0.539592608,-0.404694456,-0.50586807,-0.074943418,-0.607041684,-0.202347228,-0.146628426,55,40,60,55,40,30,50,0.449660506,0.449660506,0.449660506,0.562075633,0.539592608,0.843113449,0.674490759
25092,3,8.877852718,77.11399255,-157.9919559,-89.99126068,139.6443084,3.58043863,3.184860992,-25.55257033,4.79694774,-7.724126204,0.272213747,0.638046025,0.840817283,0.821043286,0.818563496,220.1131623,142.1136575,-0.814056985,-1.703416911,163.8754103,0,1.754956741,0,2.146695407,0,3,-1527.972923,148.4038649,178.0283925,50.76019172,-23.47009069,-129.8044363,10.37079606,-44.53400317,4.26622306,14.3380078,1.136201877,1.15659206,1.160838021,1.167913674,1.170192283,255.5557235,192.6946964,-0.237450195,-0.393065327,176.3917751,302.1427515,248.7668978,-0.358071551,-0.541414641,0,105,75,75,75,65,50,85,-0.134898152,-0.134898152,-0.16862269,-0.374717089,-0.607041684,-0.539592608,-0.322582537,10,-5,10,0,-10,-15,35,-0.562075633,-0.562075633,-0.674490759,-0.674490759,-0.809388911,-0.674490759,0.269796304
25095,1,160.73727,35.85264436,55.55862786,58.09360134,105.7998563,-75.19397449,119.6642564,72.76167775,160.4377176,-43.18446118,0.577534053,0.629983184,0.735078153,0.862993046,1.050023919,247.987272,201.6674893,-0.436342112,-0.57503708,265.6045507,0,5.028736185,0,21.44011977,0,2,356.4449251,141.800213,-37.72768584,-224.4130111,-34.94387081,-100.1529119,-100.1504007,70.1132543,-73.96987512,-103.323816,0.283920245,0.288476521,0.335836036,0.353160446,0.370215212,207.2496142,123.5310602,-0.92570478,-1.631724573,270.2305932,272.0566666,199.0300229,-0.812076835,-1.371881809,0,65,55,85,115,100,110,90,-0.674490759,-0.494626557,0,0.224830253,-0.134898152,0.269796304,-0.263931167,30,20,25,140,0,-20,20,-0.112415127,0,-0.33724538,2.473132785,-0.539592608,-0.843113449,-0.134898152
25101,3,-45.84787735,17.40895849,-95.08169543,-9.371571392,17.80863374,39.42556314,-32.42966048,21.85349815,44.89120843,23.08411077,0.171982487,0.387778003,0.378160054,0.407773272,0.444285656,279.4782812,224.2225831,-0.009615567,-0.14768065,130.9510975,0,3.763321635,0,1.361527421,0,3,-542.1553755,26.19417343,35.66781476,-16.00564611,-83.39525522,15.44130262,-15.04342147,-2.326995143,-41.42586502,29.60864363,0.401727093,0.407090209,0.413262896,0.414633151,0.417025146,267.0388781,208.0229522,-0.07384079,-0.11854989,134.4727696,317.5732118,268.5663903,-0.125222694,-0.210818309,0,125,120,80,110,80,90,110,0.134898152,0.674490759,-0.084311345,0.149886835,-0.404694456,0,-0.029325685,60,5,45,25,15,0,15,0.562075633,-0.33724538,0.112415127,-0.112415127,-0.134898152,-0.16862269,-0.269796304
25102,1,418.9210309,98.54297586,89.90549478,23.01219019,-96.19089473,-56.73966862,73.37664622,39.75416157,38.83386931,89.53707255,1.509192648,1.593552613,1.565413861,1.560338604,1.585989769,240.8908135,216.8235382,-0.532504391,-0.287872015,172.6221901,0,2.653214214,0,6.019869921,0,1,1300.259675,179.2957159,46.82144973,-133.793068,37.55683376,38.01370407,139.8233612,36.89212912,9.353019901,81.26818277,0.971451847,0.982927096,0.991393293,0.999882541,1.003656047,215.3020448,128.2088937,-0.81097556,-1.547948734,180.309389,281.3438333,207.8549896,-0.671931557,-1.224529464,0,125,70,40,60,60,60,70,0.134898152,-0.224830253,-0.758802104,-0.599547342,-0.674490759,-0.404694456,-0.498536648,95,25,100,45,10,40,60,1.348981519,0.112415127,1.348981519,0.33724538,-0.269796304,1.180358829,0.944287063
25107,1,588.2199975,36.09469899,-0.52154186,50.29496888,-13.17712026,0.70076979,-33.17058299,-113.9751726,64.83225613,-8.913886487,2.0666816,2.136089304,2.055157446,2.009584556,2.039446544,213.6856964,202.1272249,-0.901153918,-0.566326366,150.8830281,0,4.765133903,0,7.799513784,0,1,1947.085206,271.2095472,174.6397306,86.22505269,130.8805677,41.59576404,17.87414395,-97.91232849,57.4075908,74.48345058,1.454985575,1.477030669,1.486147406,1.490322723,1.4960496,128.4385723,50.69985296,-2.048586788,-2.936066757,140.0278397,268.8536713,193.0581805,-0.860410701,-1.471594929,0,45,30,50,40,30,25,15,-0.944287063,-0.944287063,-0.590179415,-0.899321013,-1.079185215,-0.876837987,-1.143701723,45,90,75,25,75,50,80,0.224830253,1.573811772,0.786905886,-0.112415127,1.483879671,1.517604209,1.483879671
25110,1,484.389621,60.12921899,47.31382565,6.469516968,-72.7304601,32.6238578,-80.96756596,-93.00780733,-32.97248424,8.986054145,1.711721363,1.777499691,1.722317302,1.70734602,1.724062241,224.9375806,210.424201,-0.748682536,-0.409121696,226.9771918,0,7.016435346,0,5.735675947,0,1,2262.362659,66.57042612,206.2659025,61.10957599,53.65110442,82.48451097,-57.7654959,-92.37132931,34.02386408,23.17898463,1.675140386,1.700870001,1.707089192,1.71311483,1.717363435,207.1989402,118.0028576,-0.926426772,-1.730729769,222.4926449,290.2536082,224.9874351,-0.5374812,-0.938465382,0,100,50,85,50,60,25,50,-0.202347228,-0.584558658,0,-0.749434177,-0.674490759,-0.876837987,-0.73314213,90,60,90,60,100,25,100,1.236566392,0.899321013,1.124151266,0.674490759,2.15837043,0.674490759,2.023472278
25113,1,326.4454301,156.6668443,-39.43677217,23.00061631,-140.9604862,146.2704402,10.56997817,-98.37432055,0.13431671,-9.820215387,1.269806209,1.320212326,1.359076065,1.417007346,1.442711376,238.4798067,213.3910656,-0.565175323,-0.352907844,235.0679564,0,9.93803911,0,17.09208552,0,2,516.3527348,6.760840928,317.8585599,-0.244571272,-63.24431361,123.037852,-46.84932659,-82.97213642,135.47829,46.27078752,0.382194785,0.453807542,0.457644646,0.469386228,0.486347528,194.6995253,112.7488539,-1.104515627,-1.824824303,232.0019921,270.0097623,194.7035274,-0.842965048,-1.444122222,0,165,60,65,65,60,50,30,0.674490759,-0.404694456,-0.33724538,-0.524603924,-0.674490759,-0.539592608,-0.967747611,35,-15,90,15,90,-10,60,0,-0.786905886,1.124151266,-0.33724538,1.888574127,-0.50586807,0.944287063
25114,1,291.5324901,128.8813956,50.18103915,29.78590789,-47.58525252,153.9954777,-5.446906581,-49.75255104,82.43755876,-5.06878521,1.117809955,1.169579889,1.137750965,1.22756991,1.258666991,238.9579201,217.1363521,-0.558696531,-0.28194506,195.6499088,0,2.297217407,0,12.73841748,0,1,1049.882198,-89.35371858,311.3662266,-19.40198087,-19.62086345,26.97768979,-82.71817061,-52.7388736,96.43440438,-32.91671221,0.779845992,0.822265318,0.825004199,0.829693465,0.835419103,219.2407772,137.6476733,-0.754857386,-1.37890858,192.3172428,298.0020101,235.3673067,-0.420556201,-0.765150461,0,125,60,60,85,85,70,75,0.134898152,-0.404694456,-0.421556725,-0.224830253,-0.33724538,-0.269796304,-0.439885278,45,0,105,65,80,-15,100,0.224830253,-0.449660506,1.461396646,0.786905886,1.618777823,-0.674490759,2.023472278
25116,1,341.4270426,142.9695264,25.2054218,28.61454447,0.367205349,31.50576552,-55.68991207,-94.88272989,122.5090307,17.28706075,1.298070003,1.344771009,1.292642721,1.280516062,1.372628458,238.2068174,216.381246,-0.568874531,-0.296252226,288.552056,1,4.864651139,0,8.192873548,0,1,1048.533883,25.10051523,245.1983632,-24.75108043,31.73629482,10.24117293,-19.8371319,-76.35341426,0.866147732,0.604372098,0.776261279,0.806096065,0.80909037,0.811325416,0.814571719,210.0244543,128.8049306,-0.886169483,-1.537274243,272.8387154,284.9526745,216.3331078,-0.617473392,-1.082968524,0,115,65,65,100,70,50,50,0,-0.314762354,-0.33724538,0,-0.539592608,-0.539592608,-0.73314213,75,-5,100,60,50,0,90,0.899321013,-0.562075633,1.348981519,0.674490759,0.809388911,-0.16862269,1.753675975
25119,3,-114.4926638,-25.9923279,-67.86199028,-132.0618365,97.87718457,27.64956994,5.711841315,-48.8708768,51.73211033,18.50182672,0.411725735,0.491526994,0.740252226,0.729017232,0.763387662,275.8649796,219.3609939,-0.058578484,-0.239794272,152.3804296,0,2.86101024,0,1.455851254,0,3,-612.5826564,-2.922114446,16.69832092,113.7492944,-59.2541217,-102.1515825,9.063447469,-84.31101086,-10.10605753,15.15787119,0.453388697,0.458623038,0.46997243,0.477448466,0.48255999,259.8039745,199.4046848,-0.176922069,-0.272895399,141.6185676,303.4540009,252.6629896,-0.338284526,-0.476360769,0,125,90,100,130,90,105,125,0.134898152,0.134898152,0.252934035,0.449660506,-0.269796304,0.202347228,0.146628426,50,25,30,15,15,20,10,0.33724538,0.112415127,-0.224830253,-0.33724538,-0.134898152,0.50586807,-0.404694456
25120,3,-317.4056159,16.99234835,-94.12589663,-104.2229055,86.18879965,14.78101382,-49.74559382,-32.23939018,36.14024638,17.35953753,1.114689081,1.201577585,1.243727346,1.226928854,1.227848868,242.1683899,165.2256101,-0.515192282,-1.265509551,127.3489743,0,1.443981769,0,1.897110004,0,3,-1374.127831,-123.147494,36.6271082,131.0616698,-25.61790455,-68.46927452,-29.38982775,-60.7757216,-41.12959179,38.79135435,1.021092861,1.032861586,1.040813739,1.044970632,1.0483982,261.2401715,204.5940116,-0.156459458,-0.179959168,120.5588291,312.6417919,265.3813729,-0.199638847,-0.263999219,0,155,140,115,140,135,125,145,0.539592608,1.034219165,0.50586807,0.599547342,0.33724538,0.472143532,0.381233908,20,15,0,0,25,0,5,-0.33724538,-0.112415127,-0.899321013,-0.674490759,0.134898152,-0.16862269,-0.539592608
25122,2,-421.408074,-150.0633553,42.75634185,-78.17748555,92.92691529,-13.46498475,-48.17227496,-11.17190158,51.89521689,6.75214212,1.568719611,1.628792615,1.617014307,1.587764572,1.58337039,275.793525,212.1634023,-0.059546749,-0.376168658,242.7186548,0,3.837401642,0,2.831598335,0,2,-210.2024309,-189.9901439,-254.0982641,127.9580334,6.723443271,-81.50038679,-16.80695251,-41.20647647,-44.61319532,27.5747736,0.209704763,0.284826282,0.301441625,0.308629793,0.313151424,263.5847953,205.4467453,-0.123053785,-0.164687466,242.1557576,313.3608046,266.5540985,-0.188788796,-0.244417973,0,150,140,165,180,160,180,225,0.472143532,1.034219165,1.348981519,1.199094684,0.674490759,1.214083367,1.319655834,50,65,40,15,30,15,25,0.33724538,1.011736139,0,-0.33724538,0.269796304,0.33724538,0
25125,3,-10.17593087,29.45828836,-176.8934293,-118.6395457,127.3349953,14.99273161,97.51727395,-56.56234961,45.37867831,-4.772229547,0.10929578,0.651048288,0.868813629,0.911829368,0.935844152,230.7916493,149.2979182,-0.669355561,-1.567295108,166.6103323,0,1.447453613,0,4.298964548,0,3,-1466.041236,132.0985924,205.149967,94.575722,-14.49433333,-137.8133277,95.8019215,-28.50955777,36.53728712,-19.80780782,1.089439565,1.112255241,1.117917763,1.12786054,1.130182099,239.9917631,173.9069598,-0.459202004,-0.72953699,158.6596033,290.8328179,232.7071008,-0.528740805,-0.809568483,0,85,50,55,85,85,65,85,-0.404694456,-0.584558658,-0.50586807,-0.224830253,-0.33724538,-0.33724538,-0.322582537,-5,-5,20,15,-30,20,20,-0.899321013,-0.562075633,-0.449660506,-0.33724538,-1.348981519,0.50586807,-0.134898152
25126,1,141.4682796,50.01727328,-202.1826749,3.263326865,75.09797303,4.215731496,57.34259728,-30.2553449,-44.7541567,-14.29325418,0.526203433,0.912606246,0.912779477,0.912223897,0.923112916,268.9038316,203.7432458,-0.152907206,-0.535707254,138.54018,0,2.852050629,0,1.296933977,0,3,-1242.914165,226.4634606,234.8109992,39.02434876,12.37010583,-43.73903239,11.59283306,1.72157985,56.24649651,-3.157414093,0.935048205,0.961683903,0.965072393,0.968129877,0.970504632,248.5265977,181.5073922,-0.337599599,-0.59342,137.9298706,306.8984952,250.1079283,-0.28630639,-0.519023171,0,75,40,45,40,55,40,40,-0.539592608,-0.764422861,-0.674490759,-0.899321013,-0.741939835,-0.674490759,-0.850444871,25,-10,15,10,0,5,15,-0.224830253,-0.674490759,-0.562075633,-0.449660506,-0.539592608,0,-0.269796304
25128,1,61.82309383,-45.16307682,-210.9040142,-33.58417301,88.54863377,-32.61358097,88.10828202,-44.05673037,-0.476961446,31.96980318,0.268493097,0.813260878,0.84600568,0.8852761,0.895984835,81.15829907,78.71715615,-2.696998505,-2.904604664,137.1679171,0,1.88975557,0,2.647764536,0,3,-1689.068703,293.5028935,107.421572,68.25733359,55.33416525,-93.67125755,63.31104979,-12.96507455,32.88025761,16.07750755,1.268843366,1.285531703,1.291092997,1.297175325,1.299440606,235.1931091,166.7591866,-0.527572147,-0.857547253,140.6714538,286.8052895,221.6661163,-0.589517047,-0.993922147,0,75,40,35,60,75,45,65,-0.539592608,-0.764422861,-0.843113449,-0.599547342,-0.472143532,-0.607041684,-0.557188019,20,0,-15,0,-10,-15,15,-0.33724538,-0.449660506,-1.236566392,-0.674490759,-0.809388911,-0.674490759,-0.269796304
25131,4,572.196962,-8.658328196,205.4659884,140.1217624,-109.4100977,57.80635011,-35.83357954,1.792290352,135.0964127,3.100625373,2.006840914,2.203882447,2.200608961,2.16078136,2.188493488,228.7965286,212.2175597,-0.696390928,-0.375142524,237.8690556,0,2.03171681,0,15.01316556,0,5,3043.972507,89.862954,10.49574086,-93.08298379,1.992449692,103.0465801,56.97239487,64.5127567,-0.430210235,23.07165335,2.2538808,2.279068684,2.287007318,2.294544885,2.298549039,196.1355559,105.5068701,-1.084055384,-1.954521797,254.7234538,276.7998582,201.2826029,-0.740501088,-1.334270002,0,70,70,80,60,70,95,85,-0.607041684,-0.224830253,-0.084311345,-0.599547342,-0.539592608,0.067449076,-0.322582537,70,55,190,50,65,80,70,0.786905886,0.786905886,3.372453797,0.449660506,1.214083367,2.529340348,1.214083367
25132,4,879.2512962,92.18767186,455.9901443,25.34389315,-72.52365306,13.33446972,-45.39507091,-39.42138178,40.72421361,-60.77236178,3.10030767,3.605563047,3.465824202,3.387455827,3.367824136,215.6638516,206.2042903,-0.874348447,-0.489077291,233.1620159,0,2.58591248,0,18.22237822,0,6,6829.078198,-95.29637525,103.6575878,-167.5892211,37.5906698,38.83019314,9.982301925,16.8977965,17.64355022,37.2652701,5.054816771,5.111864373,5.128895393,5.142049272,5.149831994,134.1194012,61.25773705,-1.967647615,-2.746984437,242.7688952,296.3858635,231.8425312,-0.44494419,-0.824004386,0,85,80,25,55,75,25,55,-0.404694456,-0.044966051,-1.011736139,-0.674490759,-0.472143532,-0.876837987,-0.674490759,180,150,210,180,150,65,190,3.260038671,2.922793291,3.822114304,3.372453797,3.507351949,2.023472278,4.451639013
25134,1,151.4229986,109.2605761,28.37290922,38.08805055,-26.49478795,-99.32492163,32.8058006,110.4695543,71.96577445,-22.34775438,0.654822686,0.684582796,0.67560367,0.748934819,0.867474514,263.148086,217.9576727,-0.230901831,-0.266383315,215.5293078,0,3.399330536,0,3.525348226,0,2,470.5701078,146.2920145,-109.0625268,-232.7623808,-40.63913489,21.51593322,107.1382384,87.8058262,-89.06406948,71.18781502,0.364719513,0.377717301,0.418317874,0.42737038,0.441536852,243.0984716,166.0103057,-0.41493832,-0.870959045,196.5276823,301.7133965,239.8676586,-0.364550608,-0.690007129,0,115,125,50,90,110,55,95,0,0.764422861,-0.590179415,-0.149886835,0,-0.472143532,-0.205279796,60,35,75,50,10,-20,35,0.562075633,0.33724538,0.786905886,0.449660506,-0.269796304,-0.843113449,0.269796304
25137,4,828.0734971,3.403577696,293.2789117,-50.99151271,-164.862765,66.89614603,27.89870878,159.5140117,67.44151631,-36.57000434,2.903957379,3.184168108,3.109995981,3.046195606,3.076159556,215.7574945,204.9499298,-0.873079516,-0.512843941,221.3785408,0,5.755957654,0,13.94243637,0,7,5489.288792,140.4862492,-87.33334637,-207.4288398,-204.347992,118.0487164,48.63012377,77.33172104,-16.52595432,55.07185364,4.064052542,4.109965023,4.128145354,4.139776525,4.146590196,114.5213795,47.10036461,-2.246875822,-3.000530394,220.9615815,250.6899057,168.2233443,-1.134505706,-1.886267466,0,75,60,10,20,15,25,90,-0.539592608,-0.404694456,-1.264670174,-1.199094684,-1.281532443,-0.876837987,-0.263931167,140,135,215,110,120,75,105,2.360717658,2.585547911,3.93452943,1.798642025,2.697963038,2.360717658,2.15837043
25140,1,563.0378993,136.1214392,84.27654028,-120.8184951,-71.23581894,180.565901,-67.75216082,115.8928617,-3.038604491,-26.79162351,2.031375929,2.121702275,2.090973565,2.143622073,2.161166863,214.2114875,203.4432607,-0.894029058,-0.54139114,216.9718732,0,7.883395103,0,13.5995844,0,5,3098.315225,-88.65925248,443.3304112,66.63089261,-224.6287405,105.8747744,-141.6675034,61.09193707,13.16003483,3.150828122,2.294057968,2.343288154,2.356923566,2.366673053,2.370673835,125.1741107,52.98306658,-2.095098102,-2.89517643,214.8021012,267.0826612,191.7473694,-0.887135612,-1.493481821,0,120,80,25,15,15,0,35,0.067449076,-0.044966051,-1.011736139,-1.274038101,-1.281532443,-1.214083367,-0.909096241,115,25,125,100,125,60,75,1.798642025,0.112415127,1.911057152,1.573811772,2.83286119,1.854849589,1.348981519
25164,1,181.1797227,48.78922545,-124.6169714,-13.59378341,60.41957126,78.58404756,24.44022132,21.04555511,50.67218899,-2.15502933,0.658004692,0.816433663,0.811497403,0.839983358,0.852448007,269.8928031,218.6038378,-0.139505908,-0.25414028,179.3557388,0,2.71508102,0,2.087971794,0,3,-872.2036846,203.3367726,170.8321297,-14.74014413,-74.86187692,-53.87476622,-61.28724609,-2.414168807,16.6141151,-19.50909147,0.662843922,0.68233188,0.686781144,0.691263679,0.692566938,246.7743165,172.4522552,-0.362565708,-0.755589456,159.0383848,300.4631509,238.8959149,-0.383417074,-0.70623254,0,90,60,60,40,45,55,80,-0.33724538,-0.404694456,-0.421556725,-0.899321013,-0.876837987,-0.472143532,-0.381233908,35,-5,20,10,30,-15,30,0,-0.562075633,-0.449660506,-0.449660506,0.269796304,-0.674490759,0.134898152
25167,1,451.1692658,62.87736721,-68.2972442,147.2586556,-5.869891631,-18.16630549,-82.74332072,36.42514114,16.80186218,73.0034815,1.597476001,1.669579718,1.68001253,1.665153948,1.673378061,242.655936,199.69119,-0.508585671,-0.612482467,211.2352225,0,2.892864695,0,5.192466046,0,2,-92.70223713,401.2770569,21.36933591,-146.8804561,29.2207686,20.91220792,-61.28864346,7.145341778,-80.23854194,55.96727846,0.304814566,0.308633762,0.329343503,0.333759588,0.342335382,168.5883702,83.06014027,-1.476541493,-2.356522775,186.6893567,247.5412299,162.7415116,-1.182019879,-1.977798792,0,65,50,50,45,60,50,30,-0.674490759,-0.584558658,-0.590179415,-0.824377595,-0.674490759,-0.539592608,-0.967747611,85,15,25,50,10,-10,0,1.124151266,-0.112415127,-0.33724538,0.449660506,-0.269796304,-0.50586807,-0.674490759
25170,2,-727.185965,186.4241779,-30.92905599,-23.39710715,-50.91981645,-177.9824666,-60.70010336,-124.7596138,-10.01781616,-89.76698292,2.632602094,2.7233231,2.617253932,2.633588605,2.660142546,198.5133389,126.1544638,-1.106750622,-2.005799339,267.0906036,0,37.05469987,1,36.95884056,1,4,-2030.808287,-521.9511358,71.05360533,130.9971032,157.1016246,67.16274899,109.9719757,34.15520332,-20.65772242,30.35441088,1.551887676,1.570121935,1.582322663,1.589314686,1.59213499,253.3916881,192.8869554,-0.268282885,-0.389622139,261.7628224,315.8943866,266.0593775,-0.150556516,-0.252678433,0,280,235,200,270,395,135,230,2.225819506,2.742929089,1.939160933,2.548076202,3.844597329,0.607041684,1.378307204,15,-20,5,10,90,-135,65,-0.449660506,-0.899321013,-0.786905886,-0.449660506,1.888574127,-4.721435316,1.079185215
25171,1,-217.5221497,-174.6763263,-105.847974,-83.3180772,52.64476134,17.98163438,102.7844396,170.0123836,-25.04882635,-59.91351581,0.978328703,1.081521575,1.091597956,1.122936307,1.269570884,109.3339795,83.129798,-2.315197125,-2.820997347,147.8889824,0,9.889790405,0,1.68225805,0,4,-1708.788494,153.455689,-202.6254465,-24.1687033,-139.042017,-95.62268643,46.3122884,119.54474,31.08526112,-53.14250883,1.269794877,1.292901317,1.301118685,1.306881388,1.312749337,243.3218925,175.1745446,-0.411755069,-0.706835673,143.2363228,290.6010679,227.6980827,-0.532237961,-0.893205122,0,110,70,60,100,105,145,240,-0.067449076,-0.224830253,-0.421556725,0,-0.067449076,0.741939835,1.495609945,15,0,25,0,-20,-10,10,-0.449660506,-0.449660506,-0.33724538,-0.674490759,-1.079185215,-0.50586807,-0.404694456
25173,3,-269.9434472,106.3883627,-125.9984274,-109.5926264,116.4123033,-35.37817389,11.58099459,-42.49382541,33.73314593,-15.63414379,1.017519281,1.146571928,1.231246668,1.208666698,1.212460643,166.4774281,110.3792346,-1.540860988,-2.304696151,190.4436134,0,2.764602306,0,1.899599113,0,4,-1948.419573,-69.26993271,131.6101206,54.57707938,-17.15646477,-119.3271243,99.86677066,-14.38985254,-37.93370057,2.965510513,1.442971726,1.462409408,1.467446537,1.475837653,1.478357921,257.5695744,199.2502663,-0.2087573,-0.275660897,196.5606527,309.302874,258.9992546,-0.250023812,-0.370562805,0,150,135,90,140,160,85,135,0.472143532,0.944287063,0.084311345,0.599547342,0.674490759,-0.067449076,0.263931167,0,-15,15,0,-15,-25,25,-0.786905886,-0.786905886,-0.562075633,-0.674490759,-0.944287063,-1.011736139,0
25176,1,315.4278314,119.1368584,-178.531782,-29.51830184,26.50773472,1.977049044,209.6320482,86.37694777,116.7156227,8.932353609,1.182430397,1.38288865,1.332492453,1.482513038,1.548050504,55.06316727,25.62013175,-3.050606907,-3.910645914,190.3750181,0,4.061420509,0,2.323510701,0,3,-1513.057892,413.7826191,180.436618,-147.5201831,-110.7842265,-62.64885129,57.99144488,50.99610938,13.440774,13.20141388,1.160962127,1.181670314,1.193295419,1.198058995,1.200546194,110.1117592,45.41999269,-2.309703101,-3.030624361,176.9707105,156.9355797,68.48946508,-2.549278002,-3.551545237,0,55,50,5,45,40,20,25,-0.809388911,-0.584558658,-1.348981519,-0.824377595,-0.944287063,-0.944287063,-1.026398982,0,5,10,10,-15,-35,0,-0.786905886,-0.33724538,-0.674490759,-0.449660506,-0.944287063,-1.348981519,-0.674490759
25177,1,209.732412,76.43960036,-137.349227,2.416825856,119.3275598,21.30355441,13.56578395,-62.34165135,25.8074731,16.0672579,0.782827667,0.950008551,1.000434228,0.98046366,0.998991044,261.9958262,210.5084326,-0.246515807,-0.40752574,202.5021319,0,2.618348946,0,1.759904209,0,3,-973.9499507,227.1482436,234.8691478,29.12663824,42.5846286,-105.9644475,-10.75387946,-48.54707293,15.66577144,8.14219777,0.74018284,0.768813147,0.772102707,0.77820837,0.780341497,238.002353,166.7421037,-0.487546672,-0.857853194,195.5692748,300.474412,242.4136523,-0.383247143,-0.647496131,0,65,60,65,60,60,55,45,-0.674490759,-0.404694456,-0.33724538,-0.599547342,-0.674490759,-0.472143532,-0.7917935,35,10,10,20,0,-5,35,0,-0.224830253,-0.674490759,-0.224830253,-0.539592608,-0.33724538,0.269796304
25179,1,339.8682621,67.84522674,77.02518843,-2.986704791,46.313863,64.27468923,5.472725904,-32.81021656,-40.97799659,27.91526742,1.215383773,1.286851345,1.243797745,1.233858614,1.23870099,232.1121835,213.1490664,-0.651461343,-0.357493058,221.8494696,0,1.935387397,0,5.008168095,0,1,1148.301778,18.6095823,285.0834177,55.76694538,84.12275146,-76.88669176,-66.97416774,-10.23947358,64.68597148,26.43886883,0.84999058,0.885569062,0.891463842,0.897022895,0.899937076,226.7749581,143.2648634,-0.64751207,-1.278309699,198.6567797,294.6330842,232.2375363,-0.471393995,-0.817408902,0,100,75,50,60,100,50,75,-0.202347228,-0.134898152,-0.590179415,-0.599547342,-0.134898152,-0.539592608,-0.439885278,50,50,35,75,65,0,100,0.33724538,0.674490759,-0.112415127,1.011736139,1.214083367,-0.16862269,2.023472278
25182,1,349.7762262,-4.908110634,91.61202614,-14.50616495,140.2153027,13.44883098,-39.57651479,71.94090654,-2.25631852,70.64888738,1.22673491,1.310693775,1.348225852,1.323872553,1.354740612,236.9400506,216.6095265,-0.58604016,-0.291926944,165.6065175,0,1.363751383,0,3.420819133,0,1,1370.452233,194.4376505,-4.181712416,-4.682169743,-42.38276511,-112.5607089,-85.11233791,-22.38974276,-98.920356,19.35956148,1.024454341,1.035901541,1.039517291,1.04756225,1.052007695,211.5587689,127.6804035,-0.864308914,-1.557413523,157.8661083,298.0188975,239.7787879,-0.420301368,-0.691491021,0,80,75,55,55,90,75,95,-0.472143532,-0.134898152,-0.50586807,-0.674490759,-0.269796304,-0.202347228,-0.205279796,65,65,45,60,85,5,40,0.674490759,1.011736139,0.112415127,0.674490759,1.753675975,0,0.404694456
