datetime,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10
7/16/2015 1:00,0.003533871,-0.018512111,0.008156102,0.03241458,-0.033518567,-0.004808244,-0.006982607,0.008909489,0.032872397,-0.007718968,-0.006344067,-0.015734362,-0.00263131,0.00641499,0.001290529,0.004209723,-0.016349177,-0.012763164,0.004769211,-0.016902618,-0.002537032,-0.001691974,0.012779976,-0.00019925,-0.016571416,-0.001670734,-0.010941031,-0.002826126,0.007578217,0.016065746,0.080789743,-0.049082097,-0.060534717,-0.076339105,-0.015867976,-0.032916087,-0.059436076,-0.045487667,-0.054812294,-0.051190084
7/16/2015 2:00,0.012173422,-0.027073918,0.018213602,0.047962786,-0.060168621,-0.018032993,0.000794572,0.002029782,0.04462894,0.007861139,-0.009753372,-0.032274409,-0.005568153,0.000873503,9.14E-05,0.00720847,-0.02940164,-0.022057174,0.004305818,-0.025778418,-0.002922606,-0.000749209,0.023563149,0.006156522,-0.029383606,-0.00098344,-0.020948587,-0.005989489,0.014397676,0.026119678,0.081435947,-0.053552535,-0.061978239,-0.077616738,-0.008618824,-0.020031693,-0.063828677,-0.045945497,-0.054709172,-0.04431073
7/16/2015 3:00,0.014121482,-0.033250216,0.040631831,0.041306139,-0.073829329,-0.035050838,0.009030727,0.011484257,0.047366968,0.00140175,-0.013009308,-0.046680679,-0.006035629,-0.001896166,-0.000239386,0.017689395,-0.04379872,-0.029761227,0.002373476,-0.041166278,-0.003900321,-0.001455136,0.030865993,0.010851876,-0.040392976,-0.001201074,-0.031208889,-0.007647539,0.026240467,0.035019228,0.081829271,-0.057291249,-0.063918003,-0.076250711,-0.002548145,-0.009720652,-0.069690187,-0.044362453,-0.056733865,-0.036588236
7/16/2015 4:00,0.021759849,-0.047422799,0.043223408,0.050535503,-0.068291458,-0.044924483,-0.00795354,0.013380417,0.05721263,-0.028522843,-0.015921581,-0.057404893,-0.006956841,-0.000175162,0.003843078,0.014300564,-0.05466235,-0.038660054,0.007436428,-0.049270174,-0.004406248,-0.002449425,0.038507552,0.009786926,-0.052116223,-0.003081763,-0.034369979,-0.011488699,0.031153359,0.043005114,0.082287723,-0.060754907,-0.065336669,-0.074094145,0.000120673,-0.001640838,-0.066441753,-0.041660709,-0.054946602,-0.036011819
7/16/2015 5:00,0.031932758,-0.074597245,0.05817146,0.076421031,-0.087673856,-0.073867202,-0.011334657,0.032798116,0.060108909,-0.014762182,-0.017518127,-0.071913027,-0.007996927,-0.003736493,0.00170939,0.024700123,-0.080596663,-0.050602686,0.008615563,-0.044815701,-0.003345622,-0.003161412,0.048776113,0.01593603,-0.063246797,-0.002042204,-0.04960883,-0.011217314,0.049339622,0.055003329,0.082042188,-0.063833149,-0.07429769,-0.079480461,-0.006076642,0.014082568,-0.103044557,-0.020835977,-0.090596238,-0.036340501
7/16/2015 6:00,0.040152189,-0.075195035,0.074574527,0.052516479,-0.086744723,-0.086567459,-0.004519489,0.042891518,0.070537744,-0.028062457,-0.020033133,-0.082728415,-0.006221655,-0.004899734,0.002938871,0.019664805,-0.084874688,-0.052518059,0.009347617,-0.058200891,-0.003092418,-0.005956989,0.057417198,0.017073093,-0.073986643,-0.003635699,-0.050162314,-0.012518694,0.05364725,0.056370799,0.082970561,-0.063430724,-0.071300288,-0.075548336,0.005046882,0.021617258,-0.090259253,-0.02133813,-0.067046853,-0.040467827
7/16/2015 7:00,0.061917737,-0.079358982,0.085860771,0.081922356,-0.101474782,-0.1035675,-0.006119347,0.066700374,0.084377791,-0.020441235,-0.022467111,-0.096230509,-0.004841535,-0.003180096,0.001629153,0.026620729,-0.100628591,-0.069491122,0.03842408,-0.049520013,-0.002785275,-0.009325239,0.067137501,0.02070076,-0.084941421,0.000388787,-0.062705134,-0.015756961,0.065335763,0.064773095,0.084447692,-0.068112175,-0.072769978,-0.069056076,0.012230415,0.026320242,-0.079232575,-0.034176276,-0.056404026,-0.010719566
7/16/2015 8:00,0.079613194,-0.069126407,0.092060787,0.071447515,-0.095490992,-0.111660562,-0.002754394,0.103855974,0.042892627,0.033869693,-0.018772245,-0.112170499,-0.001647464,-0.005026743,0.009889296,0.01840767,-0.120965171,-0.06655358,0.0818315,-0.009789194,0.000858562,-0.012041127,0.068631761,0.025591395,-0.097373812,-0.007681416,-0.068811967,-0.008455212,0.073361836,0.062079784,0.084839955,-0.064086329,-0.073667848,-0.069795344,0.017573329,0.036436263,-0.077489356,-0.016699805,-0.060813918,-0.00276426
7/16/2015 9:00,0.095555458,-0.060468795,0.088775183,0.086913665,-0.098503075,-0.096259874,0.029180146,0.147628867,-0.000196808,0.056604712,-0.007620767,-0.122144337,0.002101817,-0.004966923,-0.012667378,0.0207428,-0.104822926,-0.041612034,0.111619443,0.03077336,0.01028319,-0.014769488,0.062130168,0.0337266,-0.105958191,0.004417852,-0.07223456,0.006217234,0.07441965,0.021106513,0.085578645,-0.053133001,-0.069181044,-0.073067529,0.011202722,0.049642371,-0.091311969,-0.000696739,-0.047863228,-0.00297944
7/16/2015 10:00,0.111648502,-0.068737977,0.092811025,0.083540273,-0.086042685,-0.061727248,0.04553095,0.179513374,-0.035724227,0.095007327,0.017227699,-0.130468866,0.009664048,-0.007866881,-0.052950408,0.024476577,-0.087608305,-0.013510149,0.128201865,0.049305379,0.029818034,-0.018158612,0.044010886,0.049589079,-0.111534335,0.022289639,-0.066622881,0.024579724,0.079389059,-0.018135861,0.086750705,-0.028144776,-0.059102693,-0.082439267,0.003158729,0.064169108,-0.109780914,0.013136047,-0.022540078,0.008230254
7/16/2015 11:00,0.126707224,-0.071327579,0.089249148,0.056366929,-0.084371229,-0.042983111,0.123984673,0.23801198,-0.056333268,0.10336352,0.050442828,-0.133093831,0.027769894,0.006329628,-0.121847889,0.033656232,-0.038786292,0.043091437,0.121917354,0.069320554,0.054815516,-0.027810691,0.011429864,0.061165531,-0.122117573,0.061168967,-0.055268764,0.047826274,0.068419703,-0.094402667,0.087951617,0.005006125,-0.043945247,-0.083378643,-0.019409423,0.086374105,-0.137820673,0.031164904,0.031946537,-0.005295436
7/16/2015 12:00,0.138852132,-0.06199437,0.08459594,0.028924553,-0.104743723,-0.000409761,0.194309484,0.207909047,-0.014676364,0.06184538,0.087606348,-0.125566919,0.03933111,0.045974676,-0.165006235,0.081482693,0.008176498,0.095497171,0.065697004,0.039014932,0.082462683,-0.041545982,-0.034377616,0.061424708,-0.133020254,0.103413754,-0.064598555,0.056337786,0.067636338,-0.136685559,0.089222964,0.042387164,-0.025293353,-0.065075179,-0.049353211,0.11517959,-0.165549442,0.031137879,0.069578406,0.010306663
7/16/2015 13:00,0.14762589,-0.043904129,0.067703203,0.011647083,-0.135462434,0.010512572,0.215769752,0.166496725,0.065338381,0.009825991,0.125622093,-0.094235057,0.040259224,0.098087834,-0.195319901,0.148572663,0.030414154,0.124036733,0.010351837,-0.029847426,0.11134185,-0.053726347,-0.08403156,0.040174968,-0.131806072,0.145846306,-0.072952756,0.052373828,0.086357844,-0.132243518,0.090673471,0.080520664,-0.002811169,-0.039382102,-0.091156153,0.131021152,-0.178641381,0.003829824,0.082865712,0.023217858
7/16/2015 14:00,0.137472004,-0.003672808,0.068037182,-0.000795115,-0.150750365,-0.008934035,0.200021571,0.145083162,0.145376659,-0.052190603,0.155988801,-0.047246447,0.037320828,0.152490129,-0.215100422,0.211642563,0.005046065,0.138245547,-0.03223778,-0.115898274,0.135981917,-0.066147721,-0.122308401,0.003687301,-0.119387236,0.189596056,-0.087288283,0.044237452,0.125985259,-0.085322921,0.092312654,0.111593964,0.016508094,-0.008058654,-0.138098334,0.129082132,-0.184885669,-0.036344895,0.075756015,0.046698011
7/16/2015 15:00,0.125893228,0.034299849,0.077591859,0.035795567,-0.153183514,-0.032914502,0.150529547,0.120573943,0.180652717,-0.036096528,0.172912397,0.00990608,0.026227141,0.185113012,-0.212837365,0.23460032,-0.058257273,0.122097935,-0.011275096,-0.152647671,0.152476549,-0.071753557,-0.13506598,-0.041240635,-0.090651017,0.218291613,-0.09139492,0.036510747,0.160454056,-0.007059482,0.094075367,0.129079813,0.029832595,0.011817607,-0.183405134,0.100515793,-0.178142826,-0.076508398,0.042708582,0.05975191
7/16/2015 16:00,0.107272753,0.076166937,0.066050542,0.095452584,-0.109893013,-0.080478378,0.055961478,0.145426698,0.124503799,-0.035401242,0.17046355,0.064147487,0.011581902,0.19719829,-0.207986769,0.193166583,-0.138543319,0.068889296,0.03780756,-0.111047318,0.154183082,-0.066786447,-0.124713791,-0.088296678,-0.054892362,0.232905944,-0.08315442,0.031308779,0.183205289,0.066094692,0.094785924,0.12643138,0.03657554,0.023890672,-0.214170956,0.050144989,-0.159597273,-0.108696428,0.011083425,0.063680839
7/16/2015 17:00,0.084667015,0.087717947,0.076135525,0.113209822,-0.067188041,-0.082609588,0.002422531,0.119323813,0.06947868,0.007502584,0.150736873,0.092786009,0.012883196,0.17434331,-0.176852742,0.137307272,-0.168942653,0.04545381,0.062983475,-0.049968895,0.143770408,-0.066379484,-0.09258606,-0.116859942,-0.02892955,0.221309798,-0.074095738,0.014595902,0.173114928,0.071290205,0.095272545,0.107967123,0.03072765,0.033140339,-0.210757777,0.00620008,-0.135172877,-0.115499638,0.001957993,0.041051888
7/16/2015 18:00,0.063694988,0.101719821,0.031470106,0.130648367,-0.023515795,-0.103887734,0.003636312,0.124692638,0.004545267,-0.031270084,0.121013145,0.099147465,0.014972008,0.13526796,-0.136334373,0.082950785,-0.14090322,0.03686335,0.098658367,0.027489085,0.124074101,-0.06646534,-0.057747523,-0.127512921,-0.011149998,0.199950827,-0.079002794,0.0044094,0.141609336,0.020184384,0.094881662,0.080469921,0.017069189,0.04043333,-0.193076018,-0.021395944,-0.118370188,-0.10785711,-0.00871141,0.005448996
7/16/2015 19:00,0.038343099,0.084029566,0.003260249,0.120815389,-0.005194214,-0.095168743,0.010836258,0.115373556,-0.021211217,-0.007933595,0.081415339,0.085697407,0.016217153,0.099147218,-0.096585681,0.050000743,-0.096938456,0.033353922,0.096399181,0.069220019,0.097470892,-0.066001217,-0.01096444,-0.128123252,-0.009434113,0.171851567,-0.090832641,-0.013409144,0.111882081,-0.045489719,0.094461517,0.035504649,-0.004873718,0.067911935,-0.150759676,-0.09222272,-0.114668132,0.018586087,0.056139179,0.116166414
7/16/2015 20:00,0.016539704,0.057069118,0.005680723,0.081748156,-0.002742209,-0.048590986,0.021430837,0.094197419,-0.01692931,0.009116797,0.04487889,0.061895971,0.015604937,0.06030603,-0.055862169,0.020882534,-0.046724907,0.025884855,0.058670132,0.06083467,0.074415741,-0.064555049,0.037892095,-0.120815141,-0.016760525,0.143019455,-0.097271535,-0.031088295,0.094744884,-0.099756606,0.094806239,-0.000314324,-0.024298476,0.06652016,-0.118081239,-0.09374028,-0.100076259,0.033159484,0.059497162,0.105583015
7/16/2015 21:00,0.004388912,0.029699674,0.019042106,0.03836758,-0.014186667,-0.042131219,0.015258081,0.06057342,-0.002548787,0.012340111,0.022609727,0.04059458,0.009555706,0.028045982,-0.031770814,0.006505275,-0.029537478,0.019077752,0.027754763,0.022515696,0.060604443,-0.059191942,0.069001301,-0.11253011,-0.023873867,0.120399035,-0.101889673,-0.036333479,0.093254399,-0.1126796,0.095088678,-0.023025366,-0.034834513,0.05960948,-0.093796946,-0.091360261,-0.09090214,0.043686622,0.053050476,0.104533481
7/16/2015 22:00,0.002615092,0.011963852,0.00173119,0.023621008,-0.000590329,-0.023285904,0.015489638,0.020470287,0.003034086,0.009909012,0.00900481,0.0206049,0.004315682,0.012117595,-0.012026831,0.001379174,-0.004997685,0.00641758,0.007254026,0.006456371,0.05220077,-0.055821388,0.086007088,-0.107329149,-0.037780118,0.108925296,-0.107272852,-0.046003904,0.085890215,-0.127619821,0.095274862,-0.038173583,-0.039241717,0.060748888,-0.078118157,-0.079757818,-0.084841774,0.050446987,0.058459111,0.094207509
7/16/2015 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047308034,-0.053783076,0.100185783,-0.100144226,-0.052276971,0.101291684,-0.115722871,-0.049745384,0.085113847,-0.126470236,0.095660812,-0.048336496,-0.043165394,0.059435276,-0.065925545,-0.06643384,-0.082969786,0.056815422,0.058958898,0.094466528
7/17/2015 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095971103,-0.056872539,-0.047391664,0.061321994,-0.055239756,-0.052574495,-0.08205947,0.063874094,0.058070161,0.087881958
7/17/2015 1:00,-0.000525056,-0.039068504,-0.04198933,0.008528489,-0.009564035,-0.015970814,-0.008025256,-0.036728682,0.027987013,0.004294195,-0.004858472,-0.014644088,-0.001185542,-0.00113716,0.011600827,0.008489776,0.015263305,-0.01141584,0.001503878,0.004950599,-0.002209987,0.001490547,0.007330474,0.003334542,-0.010519507,-0.013532585,-0.004726621,-0.007966266,-0.003236476,-0.007435366,0.096255946,-0.062024408,-0.049565167,0.060768116,-0.044933771,-0.043129593,-0.075850565,0.066933493,0.055740921,0.086642576
7/17/2015 2:00,0.000637611,-0.075704856,-0.06047909,0.026155952,-0.005557326,-0.032039758,0.010356142,-0.038732526,0.048741036,-0.005198056,-0.010736004,-0.032312233,8.30E-05,0.006186934,0.023408754,0.017188776,0.015640633,-0.017825305,0.010846572,0.002718606,-0.004932102,0.000633837,0.016423328,0.003800255,-0.027689306,-0.02455879,-0.013477408,-0.010084111,0.000808032,-0.008873344,0.096786964,-0.06187873,-0.050121368,0.042453442,-0.050286158,0.030610248,-0.060960444,-0.040983297,-0.014587998,-0.055179658
7/17/2015 3:00,0.007427776,-0.087505221,-0.076857174,0.025053008,-0.000472732,-0.054967604,-0.004254959,-0.046920403,0.074450747,-0.000208413,-0.013839462,-0.043419346,0.003712484,0.014702126,0.034822888,0.022163665,0.00796675,-0.030393264,0.02195536,0.000320502,-0.005658064,-0.001175875,0.022841083,0.002526314,-0.03876403,-0.033406281,-0.018306757,-0.013676548,0.007838437,-0.000376075,0.097179578,-0.064818614,-0.052277474,0.046901304,-0.045275521,0.03993173,-0.055366751,-0.037506249,-0.020237303,-0.059562165
7/17/2015 4:00,0.01274845,-0.110089455,-0.097948924,0.033101114,-0.001326775,-0.067778909,-0.015001118,-0.062858657,0.097040039,-0.004908633,-0.016901259,-0.056846308,0.003179506,0.016174197,0.042977705,0.027570036,0.007691387,-0.040774769,0.022094636,0.002684227,-0.006467232,0.000327522,0.028724611,0.003617767,-0.050653686,-0.042645185,-0.0227001,-0.019800377,0.011551447,0.000207204,0.097492741,-0.068583127,-0.052332964,0.048304719,-0.037205512,0.05128379,-0.049867408,-0.034746684,-0.022921389,-0.063475732
7/17/2015 5:00,0.021344936,-0.123173736,-0.108498456,0.032164593,0.000247855,-0.089636477,-0.022384164,-0.065664315,0.116928099,-0.000747585,-0.017625112,-0.068093407,0.006752803,0.021645173,0.052019236,0.030747666,0.005173207,-0.051040161,0.045490807,-0.004492167,-0.005876365,-0.000789002,0.032622333,0.005386201,-0.059363789,-0.050906983,-0.023568576,-0.01890429,0.02417578,0.003248371,0.097799075,-0.069001062,-0.053970921,0.049189447,-0.034436069,0.058889612,-0.046006672,-0.027962951,-0.028019403,-0.067118736
7/17/2015 6:00,0.029729217,-0.137136733,-0.125160624,0.042872305,-0.010829528,-0.111449405,-0.025654829,-0.070020631,0.131906229,0.004265651,-0.020521109,-0.079606735,0.005350238,0.025798223,0.051808537,0.033958695,0.006108771,-0.063077014,0.056412205,0.005516485,-0.006600727,0.001218369,0.038622632,0.006089336,-0.070200535,-0.053883648,-0.025679057,-0.023760467,0.025402006,0.004419329,0.098105495,-0.072722205,-0.053940492,0.048962682,-0.031433716,0.069044078,-0.042521446,-0.027887723,-0.027628164,-0.07237864
7/17/2015 7:00,0.049369967,-0.155038525,-0.163720239,0.067325062,0.018342787,-0.129208647,-0.028270807,-0.066907341,0.114940936,0.014441757,-0.021858618,-0.092111606,0.012813997,0.043643881,0.063069323,0.036324373,0.002571731,-0.066438252,0.092245176,0.040307208,-0.006131976,-0.004955797,0.042733409,0.003206557,-0.08528506,-0.062566219,-0.03499808,-0.023685834,0.018171582,0.004034046,0.098556645,-0.07328559,-0.057336724,0.057106702,-0.029202582,0.080855058,-0.037964785,-0.016626614,-0.032774528,-0.077182216
7/17/2015 8:00,0.063965382,-0.153281327,-0.169444905,0.083308588,0.033017795,-0.138591256,-0.040281052,-0.039087095,0.041984748,0.04489952,-0.016873704,-0.100997821,0.023186412,0.048895497,0.070026708,0.019584209,0.006626147,-0.066219259,0.133942697,0.086397934,-0.002178028,-0.007402117,0.039175187,0.00335554,-0.093008086,-0.07564976,-0.026451417,-0.017734808,0.01025566,-0.014640931,0.098622368,-0.067237113,-0.056680745,0.055903753,-0.026580343,0.085908732,-0.028268923,0.001505983,-0.028765548,-0.09408271
7/17/2015 9:00,0.078218155,-0.15696177,-0.182994587,0.09581223,0.044697654,-0.114325901,-0.020900143,0.008666504,-0.002868435,0.064540194,-0.002449706,-0.109602925,0.021113537,0.062350024,0.06729941,0.0119384,0.017559866,-0.048014537,0.16067736,0.117006545,0.010634667,-0.006201687,0.031629999,0.001191391,-0.107678548,-0.080591782,-0.02670053,-0.006884601,-0.007229033,-0.035568199,0.099755123,-0.054600206,-0.047326591,0.054361845,-0.030750966,0.100055377,-0.024228123,0.024116934,-0.024255086,-0.091230992
7/17/2015 10:00,0.110076179,-0.13212241,-0.212585368,0.081450252,0.070921786,-0.07117971,0.055055153,0.01190759,-0.072554592,0.071745679,0.024810858,-0.118158348,0.01968737,0.094293358,0.076740586,0.00770172,0.06423052,-0.020265153,0.160076257,0.131809711,0.031488859,-0.007627613,0.002358802,-0.003516427,-0.130209773,-0.090096566,-0.022140738,0.000847468,-0.019879956,-0.084990583,0.100777828,-0.028747462,-0.031424131,0.060183273,-0.037966865,0.126603406,-0.009545009,0.051771614,-0.012119079,-0.081169254
7/17/2015 11:00,0.120189603,-0.117763169,-0.232413476,0.056091947,0.078545346,-0.026257226,0.106996298,0.018918562,-0.105815594,0.055165152,0.059191741,-0.112042927,0.001208404,0.111377266,0.098499934,0.000312166,0.124598849,0.017841223,0.143581299,0.127524892,0.057930253,0.000117524,-0.035481029,-0.019710361,-0.143844535,-0.110671747,-0.008028942,-0.006434344,-0.053546283,-0.136775206,0.101969165,0.001770523,-0.004022482,0.062328352,-0.043384348,0.141486305,0.026220934,0.073251454,-2.81E-05,-0.079271748
7/17/2015 12:00,0.129225025,-0.090990439,-0.241020907,0.01763973,0.066650074,0.011849546,0.15558484,0.008425417,-0.084480397,0.020822236,0.096189982,-0.097557981,-0.03092616,0.129672271,0.119412111,0.009755901,0.168214805,0.053160789,0.055440976,0.092028653,0.087444661,0.014467,-0.075026864,-0.039470714,-0.151183742,-0.122913554,-0.00901616,-0.014017225,-0.087093161,-0.145897113,0.103550496,0.033069499,0.030469617,0.067889768,-0.052648488,0.156089744,0.05096949,0.082919212,-0.004623769,-0.046978461
7/17/2015 13:00,0.137718613,-0.040933887,-0.246864697,0.061181387,0.030173155,0.062635538,0.147705183,-0.030374891,0.035555937,0.00977386,0.132204076,-0.069848991,-0.071309443,0.157614606,0.147501307,0.035787424,0.198163871,0.062596071,-0.010758587,0.044930079,0.116919436,0.029639353,-0.114192968,-0.071704094,-0.151910431,-0.134231665,-0.012722615,-0.027946683,-0.096535183,-0.132049986,0.105342531,0.064096269,0.065079747,0.073978915,-0.070605744,0.172132521,0.084441996,0.060269553,-0.040112854,-0.035033236
7/17/2015 14:00,0.136107874,0.001193491,-0.254495111,0.065792193,0.004735794,0.088380763,0.127279103,-0.088934492,0.152052339,0.004485412,0.161534414,-0.031499453,-0.113742818,0.189200352,0.189899211,0.048879304,0.179975054,0.05729228,-0.074151197,0.003295158,0.141980147,0.046160267,-0.14531793,-0.118478905,-0.14734927,-0.143631621,-0.020562644,-0.040909323,-0.100369491,-0.073704047,0.107031498,0.086848077,0.099856823,0.090001228,-0.095154248,0.169681346,0.118132267,0.047099148,-0.082200616,-0.012422725
7/17/2015 15:00,0.12536646,0.059156686,-0.204196769,0.113218227,0.001913573,0.042479222,0.02956647,-0.083260951,0.144732387,-0.012317916,0.178882473,0.030090604,-0.152976423,0.203632209,0.217761842,0.044815602,0.061069208,-0.001280228,-0.108053435,0.000553606,0.160449186,0.065438929,-0.151566696,-0.175517355,-0.113591663,-0.146072223,-0.026163041,-0.057676347,-0.065286334,0.058612662,0.108891374,0.098929467,0.128851029,0.103573706,-0.1200916,0.126543492,0.146201729,0.011325866,-0.144473536,0.025029083
7/17/2015 16:00,0.110698627,0.106840222,-0.191439784,0.164843218,0.025533969,-0.023998906,-0.03160238,-0.071570451,0.104067288,0.033404374,0.176652206,0.082423445,-0.161473784,0.21364554,0.237658748,0.022166569,-0.036156546,-0.038219341,-0.060727529,0.021181776,0.164411838,0.067470923,-0.136235601,-0.224310883,-0.078289291,-0.149200193,-0.036121169,-0.059117402,-0.040090669,0.133253873,0.110351499,0.097038947,0.135555181,0.121918968,-0.137950475,0.079998035,0.163984876,-0.012844153,-0.198519712,0.026479753
7/17/2015 17:00,0.088094181,0.123934532,-0.154631485,0.201648701,0.052486381,-0.063138435,-0.051868415,-0.032048022,0.060877097,0.036112724,0.153525538,0.111027331,-0.138262128,0.213711169,0.215108086,-0.002960159,-0.09224372,-0.03698029,-0.028221243,0.080116992,0.152188033,0.056372468,-0.099647965,-0.249732049,-0.052986752,-0.134326253,-0.044527944,-0.056645348,-0.050413625,0.149314019,0.111087519,0.077301507,0.12269949,0.137865875,-0.145923184,0.039581873,0.153868175,-0.020561636,-0.203816206,-0.002209939
7/17/2015 18:00,0.061728539,0.126431119,-0.122434713,0.199928514,0.074500385,-0.07182047,-0.066990885,0.016897322,-0.023789983,0.05649423,0.117328049,0.118129137,-0.103625687,0.182813695,0.175108676,-0.031437997,-0.105388259,-0.027837938,0.012442705,0.120463431,0.128356256,0.04381057,-0.052822984,-0.249041691,-0.02840471,-0.124506334,-0.042464734,-0.05932617,-0.057583085,0.105588626,0.110783086,0.047322805,0.096765469,0.139242091,-0.133913411,0.000474381,0.138497014,-0.023919753,-0.18070114,-0.028488544
7/17/2015 19:00,0.033936748,0.092459064,-0.103009639,0.16111521,0.081499737,-0.057216051,-0.050704968,0.042437959,-0.028965564,0.043704429,0.076324468,0.099509445,-0.062383538,0.150735016,0.137192596,-0.032362211,-0.084159579,-0.000481089,0.030495239,0.13077935,0.100920913,0.024878177,0.001516367,-0.230328278,-0.024297728,-0.117595952,-0.051811456,-0.065478343,-0.072757174,0.033516393,0.110677092,0.0042752,0.061730653,0.167912153,-0.094905626,-0.082745257,0.103171408,0.119093019,-0.065101525,0.097630529
7/17/2015 20:00,0.021958306,0.06616777,-0.062957673,0.093535171,0.052703052,-0.023847342,-0.021024851,0.027764682,-0.021624224,0.066454877,0.043142105,0.071373856,-0.02948805,0.102440822,0.091302875,-0.029253245,-0.044179923,0.01639326,0.021297646,0.103910589,0.079737828,0.015248289,0.048976144,-0.200112298,-0.023581097,-0.112868938,-0.053508977,-0.065228864,-0.085319489,-0.03249832,0.110958067,-0.025086723,0.036548088,0.157960803,-0.064179989,-0.087423794,0.07595847,0.127284472,-0.023633322,0.067420309
7/17/2015 21:00,0.010371582,0.033151003,-0.025135611,0.060489918,0.028375988,-0.006839255,-0.016072227,0.025296767,-0.005296385,0.049757905,0.021541212,0.045830545,-0.016943488,0.059821772,0.054470018,-0.025213478,-0.027870981,0.017710885,0.006456175,0.059555383,0.065617722,0.016615494,0.079631174,-0.174782245,-0.025445325,-0.112861908,-0.048112528,-0.064617072,-0.083672767,-0.05356507,0.110980957,-0.045595427,0.022571491,0.139767533,-0.040697396,-0.087651559,0.061717255,0.129116139,-0.000231303,0.048096195
7/17/2015 22:00,0.005040024,0.0145041,-0.018891176,0.01840286,0.017321005,-0.015205674,-0.009698017,0.007794896,-0.017019939,0.025886156,0.00865468,0.021942593,-0.007766507,0.026027506,0.02879306,-0.009150763,-0.016110959,0.006134024,0.005126949,0.031212137,0.057841117,0.019149999,0.099947976,-0.150855943,-0.028414107,-0.115085826,-0.052179067,-0.069124117,-0.078411628,-0.069957627,0.11114159,-0.058243252,0.015203734,0.128485253,-0.015895164,-0.082633355,0.0467424,0.125731837,0.015491691,0.035444869
7/17/2015 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05312667,0.021680885,0.11532446,-0.13211597,-0.035343433,-0.115895269,-0.051107883,-0.068841227,-0.076800294,-0.088537051,0.11144014,-0.067312513,0.010831275,0.117809806,0.002427736,-0.075194575,0.03590702,0.128234448,0.034389858,0.019342441
7/18/2015 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111536639,-0.075856344,0.006892268,0.109167487,0.018672351,-0.067941216,0.02593611,0.127686311,0.041908753,0.013083116
7/18/2015 1:00,0.006163667,-0.013349099,0.017822452,-0.01500117,-0.045354393,-0.027628333,-0.009961599,-0.024282564,-0.020075982,-0.013231908,-0.005633066,-0.021000576,0.006876717,-0.006643322,-0.003832956,0.011643828,-0.005008695,-0.002118528,0.012095685,-0.011473057,-0.002300972,0.001441563,0.013814306,0.017682868,-0.009015514,-0.000908718,-0.007581361,-0.005771769,0.002522471,0.0025869,0.111964069,-0.082042417,0.00342066,0.103121484,0.035183682,-0.058195912,0.01571937,0.129520968,0.051252169,0.011844646
7/18/2015 2:00,0.012169381,-0.024647158,0.014104055,-0.026250001,-0.061870805,-0.039822686,-0.022119901,-0.035745498,-0.026131015,-0.020964766,-0.010841455,-0.037334027,0.014536779,-0.007210294,-0.001946998,0.022910912,-0.015507747,-0.008444689,0.026918971,-0.015479814,-0.004921015,0.002062634,0.023985524,0.030114146,-0.015982343,-0.004333626,-0.013422778,-0.012913449,0.008812145,0.008833225,0.112139805,-0.087297273,8.22E-05,0.099480281,0.049619165,-0.052078276,0.009649268,0.129061136,0.056772878,0.008896923
7/18/2015 3:00,0.016943241,-0.039956055,0.035508875,-0.03004652,-0.095253216,-0.032948654,-0.044106755,-0.042116082,-0.038543956,-0.026997226,-0.015106784,-0.053130084,0.019494457,-0.007758786,-0.006803794,0.025581878,-0.026169065,-0.008646715,0.050255514,-0.039243284,-0.005558365,0.003671834,0.038516335,0.04034102,-0.025044469,-0.005542015,-0.017089808,-0.016128723,0.018907823,0.008203244,0.11282496,-0.092385436,-0.001955365,0.094096968,0.061864679,-0.04571422,0.005177705,0.131872245,0.065361913,0.007941694
7/18/2015 4:00,0.030928243,-0.040913615,0.03080071,-0.030140594,-0.130364249,-0.030991891,-0.071321565,-0.049553,-0.039319392,-0.048865748,-0.017401022,-0.062232769,0.026721063,-0.006228644,-0.010946092,0.030267115,-0.030834774,-0.009715148,0.072791412,-0.047404904,-0.005031007,0.003290652,0.049144108,0.048469464,-0.028892448,-0.002008194,-0.018689117,-0.02060169,0.021366329,0.009279342,0.113640353,-0.086813357,-0.000477586,0.063308225,0.052477564,0.028087143,0.011522072,-0.00867479,-0.002933918,-0.164767508
