sensor_id,C1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC_dist_2,PC_dist_3,PC_dist_5,PC_dist_7,PC_dist_10,CM_Sum,CM_Sum_Square,CM_Sum_sd,CM_Sum_Square_sd,T2_Hourly,T2_Hourly_Flag,T2_MDS,T2_MDS_Flag,T2_Growth,T2_Growth_Flag,grade_auto,grade
25284,1,482.5320362,222.5565432,-263.8695983,53.24414033,154.3167888,-35.25645219,-341.1466689,259.0946101,-9.95787357,-30.13397597,1.863484866,2.150463394,2.137574125,2.389148201,2.524400654,21.42634957,21.13643173,-3.50641075,-3.995599586,259.5176156,0,21.44249414,0,33.7047601,1,Outlier,Outlier
25285,1,394.3532589,-338.1512544,355.8165038,4.950096158,166.239341,-60.68056127,-156.0322158,168.1235655,35.92281,113.7686242,1.821744877,2.282266747,2.262314481,2.280489764,2.36326927,232.957986,214.1441082,-0.640000091,-0.338639778,227.0484527,0,9.981864624,0,12.33120906,0,Good,Good
25290,6,-598.6426725,265.7258023,175.7602918,249.7490752,-1188.059178,-212.6560562,-162.7495873,66.4589424,288.0687462,272.8418704,2.296877602,2.458007564,4.83063054,4.802750845,4.946760035,228.9653302,142.8667238,-0.69410354,-1.689148394,385.3813016,1,54.94967042,1,26.26891981,0,Good,Good
25291,3,-74.55234107,235.2946605,-128.5604185,-104.3515995,-222.0013723,106.5465641,68.62347495,-147.5857177,51.51333743,-18.57843275,0.865572475,1.008724116,1.288698685,1.329535639,1.419512029,250.3380625,171.6200429,-0.404487156,-1.144352797,163.2452034,0,19.28630452,0,2.49579956,0,Good,Good
25293,3,-178.9595585,148.3967079,-129.9103069,-132.9833427,-128.2542378,27.34364389,-16.46218723,-55.57135122,82.12533661,-87.81222509,0.815282136,0.965300185,1.125955082,1.104576441,1.181431645,242.24659,161.4704094,-0.514132613,-1.336660183,198.0473513,0,10.62274398,0,2.46606985,0,Good,Good
25296,4,592.9399687,-123.3540005,244.0900477,112.4359835,-118.8215919,112.4600358,-135.0809014,137.3327454,38.64845422,18.27757306,2.123874279,2.366784341,2.338400801,2.359501378,2.387186666,227.1874477,209.622304,-0.718195168,-0.424315419,314.1984833,1,4.83861357,0,37.08357017,1,Good,Good
25297,1,-15.96208808,-122.3230664,193.557781,-10.03337089,74.70140777,41.45103759,26.49201671,-104.0933134,38.00410473,36.84264673,0.432605952,0.831947376,0.839219132,0.836136105,0.916660872,254.7713447,226.9813924,-0.344412893,-0.09540887,235.6512223,0,0.682827207,0,7.604092595,0,Good,Good
25299,1,-135.2737637,-49.3205051,56.30147489,-14.69102667,47.82535477,-20.84286903,53.68912397,-9.044359279,50.83403086,59.7525666,0.504932218,0.560369705,0.564474081,0.58468154,0.637174448,271.2211992,221.2680078,-0.121505156,-0.203661652,189.2852001,0,0.317427586,0,7.63941667,0,Good,Good
25302,3,-106.4269442,196.0805356,3.104924128,-93.46172375,243.0365993,-31.65356018,-56.48435144,105.6229167,27.51855778,16.78249884,0.78238432,0.808738009,1.191195017,1.183503609,1.229905688,257.5335581,189.7685347,-0.306982851,-0.800489245,164.7826401,0,6.439117836,0,1.006869824,0,Good,Good
25303,1,-7.049483485,80.21345543,-115.0206535,6.698479839,172.3965315,-19.43983232,-66.54867833,0.97979036,-8.446714419,-1.189275259,0.2823811,0.508916821,0.772709479,0.790182737,0.78342976,228.2656482,147.8800083,-0.703584751,-1.594160566,177.8394366,0,4.17753706,0,1.022354523,0,Good,Good
25305,1,70.64514022,100.4458769,-37.30485027,80.05375288,9.059978918,8.858813639,-75.00147982,83.58513508,-46.55446061,23.29263821,0.430645526,0.465193218,0.526398372,0.574208274,0.658136522,271.5997923,220.0820282,-0.116374938,-0.226132673,196.1245872,0,2.445203493,0,2.088708053,0,Good,Good
25308,3,-128.4977431,62.38540812,-187.0152582,-42.78478683,31.70803783,59.78642885,-44.818417,-42.07956536,2.475768989,-34.13104111,0.500923241,0.852968944,0.83814683,0.856615891,0.868066119,193.7720248,128.3996108,-1.170998947,-1.963260034,131.4173412,0,3.403372093,0,1.839225158,0,Good,Good
25309,1,135.3533551,43.5610921,-184.3355502,-19.15242624,83.35176379,3.077645777,-34.67884606,-47.74927174,-4.974523825,-10.51020312,0.498640844,0.843827653,0.861559861,0.849380058,0.857598927,240.5991133,162.2777153,-0.536457146,-1.321363977,122.6338672,0,1.806854295,0,1.137871115,0,Good,Good
25311,1,266.3884464,-50.18134251,-20.0138477,-81.02993507,83.60783287,54.75869623,12.68803446,-46.15244353,-11.83935324,9.151458228,0.950616021,0.985215587,1.027199189,1.020803215,1.024447969,241.3095919,220.0331775,-0.526829633,-0.227058259,166.1942802,0,2.381271654,0,2.376552825,0,Good,Good
25314,1,221.1046732,74.19397757,-225.7508732,57.14487477,22.2083188,-10.67788917,-28.6914668,-84.62430677,-26.85039736,-28.45342897,0.817871905,1.176499945,1.14748265,1.12507802,1.157889421,134.9110455,78.09912143,-1.9686089,-2.916314707,114.7299842,0,2.82225753,0,2.304186415,0,Good,Good
25315,1,291.3548959,22.45179804,-261.8285679,122.9423954,-86.82376023,-9.569926691,47.22300561,3.803429179,7.398707816,-4.439205877,1.024768255,1.422156831,1.459821486,1.434548137,1.421676698,-112.2330115,125.9158641,-5.317594285,-2.01032014,185.6512474,0,1.673129303,0,3.297002409,0,Outlier,Outlier
25317,1,-10.91865027,14.38559216,-159.5590805,63.87515888,-56.43995957,13.84194032,-37.08814827,-3.130777689,-97.09868699,-40.99484186,0.063333646,0.582035031,0.631533239,0.631008359,0.718610804,269.5835275,198.8484661,-0.143696823,-0.628449746,263.5617807,0,1.543184411,0,0.54304325,0,Good,Good
25332,1,-223.6708432,-56.33675029,-196.3167719,24.27635256,-28.45113024,-27.72073699,-130.7884449,43.64169899,78.45799822,-123.8962919,0.808879083,1.097865721,1.060174101,1.129995734,1.231982403,32.41788376,79.68775021,-3.357467304,-2.8862146,362.2590042,1,12.71247101,0,8.10748556,0,Good,Good
25333,3,-206.5798897,41.11689317,-134.0860524,-62.36822467,146.6891683,6.442874386,-235.8233864,-131.3527211,-16.33317404,-26.06487207,0.738655756,0.905031885,1.029046519,1.284308478,1.350802145,224.083208,141.0937426,-0.76025992,-1.722741466,286.8128479,1,10.57574747,0,3.10016522,0,Good,Good
25335,1,150.8915324,-13.02814606,-200.4315367,10.22943504,79.25789247,31.74575253,8.337024807,-47.68488368,-26.87157299,15.79021999,0.531123279,0.910573797,0.915775937,0.90096683,0.912954313,239.8810541,159.2795001,-0.54618738,-1.378171833,169.5650742,0,1.872148592,0,2.613103332,0,Good,Good
25338,1,338.1046938,-255.0345808,-99.68718961,131.4456223,-30.21957901,-102.5716798,46.1617796,130.2618033,-4.699756519,36.46911486,1.485174077,1.57700427,1.582340621,1.591227474,1.640849495,196.7987604,117.7600239,-1.129984433,-2.164850678,150.4000578,0,5.121769261,0,6.943315043,0,tbd,Good
25344,1,110.9789168,-73.39267765,-120.7277836,33.60097409,50.30512604,10.62557368,65.44194616,87.49488481,52.17515227,-34.29901633,0.466593547,0.651203423,0.658537,0.681108075,0.765407584,263.8832814,196.2677002,-0.220939388,-0.677348096,118.4324905,0,4.300531239,0,0.98019734,0,Good,Good
25345,3,-45.93237683,-33.89553887,-231.7353638,38.67704405,53.85240121,-28.33004603,2.230526373,21.34964867,41.34192767,-11.01185591,0.200188563,0.865063965,0.860466236,0.845575922,0.85304755,27.07579072,95.82811341,-3.42985663,-2.580399513,96.66244781,0,2.001464587,0,1.735429327,0,Good,Good
25347,3,-257.6208423,-78.03397954,-71.65464119,63.80140737,63.81375343,-51.84772946,-7.45654008,50.09940007,48.59705406,-17.31479324,0.943974488,1.009653479,1.017148875,1.008798333,1.028293275,143.5294322,104.5709397,-1.851823364,-2.414747219,220.0142417,0,2.040175338,0,4.283817447,0,Good,Good
25350,3,-150.8415864,188.913661,1.852300699,-126.3361283,68.57665361,86.84773089,-7.239919254,45.00029709,27.76960324,13.23757557,0.847771022,0.876268053,0.977050887,0.998626528,1.006231937,270.1641001,226.7269386,-0.135829633,-0.100230064,196.1774005,0,3.31702354,0,1.40911163,0,Good,Good
25351,1,353.0355244,200.3580774,166.2708453,-63.85837804,-107.0171502,117.2736909,51.09041687,17.67746156,-0.156498967,0.879925266,1.423529793,1.58998244,1.584123646,1.606261311,1.592564758,234.5236506,216.4170602,-0.618784173,-0.295573646,271.4726528,0,5.718121637,0,6.903594147,0,Good,Good
25353,3,-220.4919553,358.2231479,119.599523,-90.98408553,-98.90883523,129.6403007,-35.57770594,2.403721041,25.73778727,-6.106120352,1.475133553,1.585104525,1.589263462,1.617182391,1.604758002,263.2912932,228.2965211,-0.228961267,-0.07049083,220.7691609,0,12.24356909,0,7.974979291,0,Good,Good
25356,3,-546.0346577,448.2577394,-77.01549444,-184.5308806,-0.324085522,91.36770206,-126.4965511,24.79158869,5.246037749,4.988181631,2.477459808,2.575833201,2.550520518,2.545666141,2.523691167,203.1728114,124.2985167,-1.043611312,-2.040964385,288.8622932,1,27.62973626,1,4.727983283,0,Good,Good
25357,1,147.9719556,75.31735,-259.7295342,50.03324486,-16.79297687,-20.13250419,-10.10619736,41.50826126,33.02956811,15.13068913,0.582268757,1.117348786,1.086435862,1.063425489,1.069801693,-6.776351358,90.44359929,-3.888578277,-2.682421111,147.8826374,0,2.248125225,0,2.337561397,0,Good,Good
25359,1,273.5365166,17.41370566,-166.3176974,96.90719008,-82.99870242,-34.14277156,-13.00867819,28.8626834,-20.3796446,65.10368115,0.961194474,1.162070632,1.198673299,1.176796117,1.19221863,158.494283,80.52626284,-1.649038529,-2.870327113,241.0498002,0,1.386139371,0,3.823677548,0,Good,Good
25363,1,380.6981302,14.26666787,-137.5922132,16.05244048,154.4372778,-31.38003635,-14.45579594,-49.69472661,28.68347468,-37.08791242,1.335989888,1.46815847,1.506905933,1.475837643,1.480144334,224.563784,208.7515486,-0.753747758,-0.440813816,180.1397866,0,4.483158602,0,2.420067873,0,Good,Good
25365,1,326.8516874,29.98901555,-123.3454989,99.75078711,-83.82686393,14.63608891,6.656144185,-14.69555114,50.09660167,31.88550823,1.151035635,1.270924138,1.299419673,1.269783253,1.274759989,253.0530038,191.0651835,-0.367697687,-0.77592135,228.783924,0,1.042680134,0,1.676022204,0,Good,Good
25368,3,-323.2663588,41.98833916,-221.6261567,34.80791084,-224.5993871,-53.67872201,58.02990305,36.79264409,55.96389276,-99.14268219,1.143170714,1.42877597,1.580633923,1.566273633,1.603065272,52.20476042,83.93843153,-3.089340441,-2.805675986,215.6929414,0,3.485205944,0,5.329742937,0,Good,Good
25369,3,-155.37805,44.68424934,-265.0045915,11.82954048,-386.603105,-85.0265935,133.1123334,-121.0728905,134.2923174,-244.1333561,0.56697295,1.125191095,1.722840437,1.76523574,2.025079433,120.1940293,55.87656232,-2.168035391,-3.337370527,539.9694512,1,33.93739259,1,39.39647662,1,Good,Good
25371,2,-782.2995546,-27.9087616,-156.9531745,-66.59131318,-460.7193707,-38.18016777,242.1587487,38.69539436,46.3484011,-118.5908534,2.745155567,2.893818904,3.210409597,3.242691574,3.243767278,146.1188028,97.30123974,-1.81673547,-2.552487857,372.3070294,1,19.92201578,0,13.27548978,0,Good,Good
25374,3,-144.2316758,-81.69871051,-90.4889263,31.89373744,73.62930132,-55.81174648,-61.86393617,64.79607533,-27.35436195,35.41350047,0.581307521,0.684524082,0.712800634,0.751082808,0.789801057,170.3570517,111.9591231,-1.488289209,-2.274761648,162.268856,0,2.067770373,0,6.439455256,0,Good,Good
25375,1,145.3759032,-88.12421995,-5.2150276,-75.89529882,75.53724634,-49.43607085,-3.810056907,-20.21746827,-63.3997964,4.358353262,0.596165502,0.616476826,0.698167405,0.702050739,0.730782609,262.9357544,227.2076285,-0.233779082,-0.091122324,168.4664238,0,1.626039509,0,2.253525744,0,Good,Good
25377,1,374.2922893,-28.39451258,155.9038482,132.3276924,-6.368756594,69.83742979,-96.49755607,-42.42527511,-60.07666778,30.76387506,1.316359979,1.473253691,1.485059393,1.505080312,1.515075261,236.6313541,216.1983252,-0.590223227,-0.299718067,238.506722,0,1.383613984,0,9.273624328,0,Good,Good
25380,1,185.3740834,-87.43129492,9.519225392,183.7334229,26.70347574,-485.4380774,162.6687748,-57.74389213,93.12432095,-2.07318507,0.718757784,0.743697173,0.961242993,1.973694789,1.989872375,139.4201334,58.95387646,-1.907507412,-3.279063964,297.6994931,1,32.21685672,1,18.92389813,0,Good,Good
25381,1,189.3494707,1.777982328,-13.72895014,30.48653408,51.52722072,-287.988161,145.6907041,29.41172696,-35.36166382,23.5975569,0.664050221,0.688153088,0.691534606,1.286034453,1.285964623,238.8630638,163.6462815,-0.559981904,-1.295433445,176.9378131,0,15.82791389,0,2.561981827,0,Good,Good
25387,1,-123.601722,-90.45956623,102.8207197,7.592644322,49.51769251,-194.4111842,366.376353,-86.07762525,-179.0895759,219.6702787,0.537136468,0.668666796,0.664051877,1.548852551,1.829083238,165.6093901,84.5221203,-1.552623548,-2.794616704,306.3520837,1,14.33028355,0,34.38612486,1,Good,Good
25392,4,858.2582753,-87.60622288,261.4806394,-2.721846029,-31.96095296,63.36053359,4.904344315,116.796419,-49.01470538,-35.89649797,3.025425595,3.267504921,3.133524555,3.066814778,3.070576552,209.7021327,201.9474537,-0.955134162,-0.56973253,204.0622721,0,3.919694583,0,13.73631054,0,Good,Good
25393,1,44.65765133,-186.1038534,-128.4499057,93.21551519,-104.9272689,17.25212006,-84.98074516,-134.5477658,-79.74131199,106.9372073,0.671165956,0.835461464,0.937458873,0.961320934,1.145638739,238.7758358,155.7953662,-0.561163909,-1.444186502,367.1396822,1,14.13543339,0,13.89223221,0,Good,Good
25395,4,617.8321481,-237.7139383,311.3214292,76.08758428,-104.724398,176.7866369,-149.964694,-105.1376337,-158.5161512,-40.04141617,2.32148564,2.651546763,2.580693552,2.639330775,2.695337238,220.8175818,207.9905976,-0.804511578,-0.455231725,343.0169754,1,12.66779637,0,27.39766563,1,Good,Good
25404,1,337.2245576,56.24490309,48.90052628,7.455103001,127.5945906,-57.09552564,65.37037475,-28.24980503,-14.09328835,53.15168063,1.19893328,1.251809773,1.279243082,1.283133349,1.288163962,238.5811815,214.2987427,-0.563801619,-0.335709883,156.453306,0,1.744931029,0,5.709106877,0,Good,Good
25405,1,6.146329621,157.2692135,-81.27670817,105.1903373,174.5278863,24.36965819,-23.22506511,-42.29746525,-33.9018058,20.49704285,0.551941196,0.642053232,0.937942003,0.922794405,0.934795309,214.609702,128.8437349,-0.888632956,-1.954845114,153.2228129,0,2.360290405,0,6.873866115,0,Good,Good
25407,1,559.5922255,-37.72805713,84.19132637,31.10408893,165.8920626,-126.5639316,47.36994033,79.41220521,-27.33998069,14.01850422,1.966863277,2.055694294,2.05554964,2.05848422,2.059479036,216.6301807,198.5402668,-0.861253971,-0.634289267,173.3162652,0,5.464305826,0,11.28115044,0,Good,Good
25410,1,414.6519484,51.46048014,-121.3333014,3.469292307,66.88680409,-14.49007949,-21.94524148,-35.42116808,21.87894581,-20.06803681,1.465279339,1.577051056,1.529232224,1.49563731,1.489965181,226.1959333,211.079592,-0.731630924,-0.396703854,101.6035851,0,3.890047427,0,1.350909687,0,Good,Good
25411,1,368.0409538,-43.18909641,-57.67064231,-11.85949533,46.4653718,-45.91621315,5.801254519,-53.94889151,55.38469584,3.587411864,1.299522188,1.359333525,1.313378673,1.291811017,1.306059378,242.6660365,218.7174765,-0.508448802,-0.251987141,145.1954397,0,2.558826294,0,2.131284377,0,Good,Good
25413,1,773.2091873,13.992598,102.7343158,25.23234021,-71.95891271,9.801620488,-5.67332537,-24.09806925,-8.98150229,40.53023102,2.711975694,2.827679878,2.72293435,2.658654015,2.639078307,212.3349201,203.4976291,-0.91945794,-0.540361009,266.5197484,0,3.629647617,0,4.581762849,0,tbd,tbd
25416,1,209.0462883,79.47087316,-170.9616138,-97.66369817,58.09949155,100.1683295,-14.43385534,-129.9773246,3.164805667,34.53391598,0.784281614,1.020342821,1.054559287,1.085260379,1.166405409,240.2550601,202.8334281,-0.541119321,-0.552945775,315.5175295,1,12.73873226,0,1.936637023,0,Good,Good
25417,1,312.7599356,112.7234948,-131.1883879,-113.9209613,-73.6394404,177.7622743,17.39351717,-142.297325,-14.85391945,87.26203176,1.165866063,1.295446821,1.327959422,1.431006794,1.525545254,226.0386237,202.4398755,-0.733762586,-0.560402504,516.7395325,1,16.28019,0,0.801872808,0,Good,Good
25419,1,501.607974,115.7223133,-101.0402587,-76.15416983,-45.98783944,39.56627469,112.7387819,-25.25238483,-40.97446364,66.76494443,1.805271123,1.901500812,1.848396239,1.84950766,1.85320993,210.0591798,196.6070431,-0.950295909,-0.67091849,472.2585389,1,8.04671307,0,2.41476898,0,Outlier,Outlier
25422,2,-535.532409,-129.1832917,170.5673599,-43.39519103,166.9824238,2.538405699,49.62907033,57.73556008,26.15916174,66.28279727,1.93190191,2.09030246,2.091053992,2.048422261,2.052801816,269.9487844,201.0756613,-0.138747321,-0.586250576,208.3037385,0,6.795189963,0,3.822060759,0,Good,Good
25423,2,-590.1389681,-114.1781385,51.07605786,52.87169142,60.72423817,45.97838723,5.2796736,75.43649183,-27.62362016,23.16889178,2.107909957,2.186552913,2.114152896,2.069987932,2.070058477,154.1335999,106.092456,-1.708129021,-2.385918708,287.6031479,1,13.28776098,0,10.17351123,0,Good,Good
25425,1,89.13704953,-140.6143979,275.7163241,91.33819351,-84.27830333,11.68958537,-45.22862097,110.1853122,-2.462172645,11.20477806,0.583844561,1.167429991,1.199256977,1.181494363,1.228363137,255.8461165,227.0794009,-0.329848937,-0.09355188,271.8183365,0,10.16659156,0,16.19671534,0,Good,Good
25428,1,-3.34303538,16.46215232,-46.54820621,92.73867775,77.94457112,-45.5589427,-24.42595449,189.6232139,-15.54240793,11.50992418,0.058908712,0.179370121,0.45458734,0.477182169,0.796071967,255.3764378,180.1547646,-0.336213432,-0.982643508,184.3343922,0,1.2102558,0,7.093985225,0,Good,Good
25435,2,-408.0114208,-448.6689147,87.12926671,23.54673593,33.99656086,220.0670613,-23.22641764,154.2251942,-67.34351894,93.9831779,2.126718628,2.220712468,2.133150614,2.213675411,2.286901452,225.9115562,143.3238775,-0.735484445,-1.680486599,316.6836829,1,27.06673585,0,7.430347163,0,Good,Good
25437,2,-996.4553656,-253.6475146,160.6019951,48.69773279,172.9918276,201.0935908,17.04220444,39.02460204,-44.11826696,60.32485763,3.605858321,3.772144089,3.668691729,3.64652106,3.623995546,172.5841661,112.6880752,-1.458110157,-2.260950029,305.4537944,1,14.56772366,0,6.102539038,0,Good,Good
25440,3,-641.2497933,369.4937778,59.4263948,467.6461505,256.3669646,-23.90858338,-76.4432299,49.66998555,21.74164026,-40.63354939,2.595372743,2.691169022,3.175588687,3.112176168,3.091880018,77.64891421,68.72948659,-2.744553274,-3.093843283,343.1072781,1,44.22558759,1,8.10365618,0,Good,Good
25441,7,-1079.397094,846.7760417,190.3707917,821.5181845,327.4670525,-94.99466325,-116.5156413,-60.85184987,-17.38586258,-133.9275879,4.81107618,5.020296843,5.708567967,5.596496068,5.567198793,96.71361742,58.98133775,-2.486212397,-3.278543649,554.9111959,1,133.8542215,1,26.81502453,0,Good,Good
25443,7,-541.9241796,1442.40415,303.535487,1006.367969,123.7025311,-37.06493657,58.0812866,343.6213837,-99.02363098,-87.88017162,5.403527812,5.692332898,6.493715371,6.344061387,6.406213535,115.2870357,42.98045411,-2.234528795,-3.581715986,665.70712,1,190.7939307,1,137.7362698,1,Good,Good
25446,3,-606.0747274,38.82273579,75.76112945,130.4276451,125.5532057,-33.26842575,-193.5266335,44.59642528,-56.01332653,-71.88201654,2.129771589,2.218359297,2.217116451,2.264682528,2.269555578,165.4546422,107.8716127,-1.554720497,-2.352208626,299.829985,1,11.83079319,0,6.370450629,0,Good,Good
25447,3,-716.406913,166.5917005,180.6949016,219.9873524,186.6159241,-136.7482789,-154.4659021,34.23505909,-80.20747188,-52.15330449,2.579365991,2.745262855,2.815416104,2.836314791,2.830834496,243.2031394,162.6681344,-0.501170659,-1.313966619,282.2614896,1,38.71549206,1,5.584502716,0,Good,Good
25449,3,-617.4502248,167.9646841,103.5742461,32.02250328,166.3216794,-85.42155963,-1.739793048,99.07761329,-144.3389987,-81.01407363,2.243994508,2.349542912,2.32737907,2.290600963,2.360239549,208.8859034,133.578237,-0.966194675,-1.86513944,292.1529186,1,20.25886275,0,2.970005047,0,Good,Good
25452,1,324.950488,-138.8233869,-142.5243302,-34.69121097,70.43607246,94.16588475,81.28742484,163.0212638,11.52105845,18.98869965,1.239189186,1.381063532,1.351406857,1.385178032,1.47957395,210.7632277,170.841601,-0.940755537,-1.15910211,214.4316968,0,4.856441673,0,7.760206609,0,Outlier,Outlier
25453,2,-361.9049793,-317.7241851,-142.5739394,133.176006,15.18416487,-67.00043537,150.5491713,321.2946615,25.63811355,-15.8493981,1.688847405,1.820455081,1.805769288,1.849415958,2.129173519,-33.14751512,88.59671769,-4.245927117,-2.717414392,287.8584118,1,20.09131744,0,11.56262623,0,Good,Good
25455,8,-769.0550645,-600.576688,-274.9029866,469.8354356,-82.80357613,135.85559,217.2675766,333.4612153,62.80455239,-36.77092515,3.421902611,3.674502737,3.892074896,3.897910001,4.028667663,-94.66227074,118.2795949,-5.079497708,-2.155006248,394.8215396,1,43.50249065,1,42.04134602,1,Good,Good
25458,1,627.4998578,-18.35294179,195.3010622,200.0242204,73.67098279,-191.4994907,-1.785297378,-65.98237083,130.4953563,34.07964736,2.201491388,2.382997116,2.400880609,2.43227789,2.462101913,223.8944056,208.3853766,-0.762818332,-0.44775176,189.415333,0,7.445289328,0,6.781472808,0,Good,Good
25459,1,582.8845309,51.12812974,23.60333047,233.211983,78.39464578,-225.7523776,63.94554752,-58.31531665,55.2912411,56.64873742,2.051939541,2.122576186,2.206506511,2.296467287,2.299157122,211.2287275,180.2024085,-0.934447669,-0.981740788,235.5842674,0,12.00311648,0,8.795920461,0,Outlier,Outlier
25461,3,-324.4567798,212.9534578,-106.8071689,121.563238,238.3932282,-294.8989958,41.90255,-155.3892114,-70.24844926,22.0323807,1.361008982,1.459015554,1.679102752,1.92555044,1.993370028,58.80640943,64.04153661,-2.999883198,-3.182666924,234.6413615,0,28.74713896,1,4.607893395,0,Good,Good
25466,1,-119.1527812,94.08302206,33.35200383,161.8740693,281.0142593,79.51440053,7.514880779,-17.10685207,61.8276051,19.2071277,0.532406969,0.563409289,1.249283769,1.249380869,1.258147821,227.2761454,143.7151352,-0.716993248,-1.673073352,269.4419385,0,7.120342529,0,11.44216512,0,Good,Good
25467,1,-19.53496467,84.62351773,-36.02427711,216.1698212,269.4099916,48.68118254,-137.0881513,94.15652368,36.67576085,18.27774873,0.304566879,0.340801767,1.243562225,1.310496875,1.343481075,149.8135825,76.39451368,-1.766668463,-2.948612293,189.0467841,0,13.98225506,0,4.43866373,0,Good,Good
25469,3,-709.7674622,112.9939487,-9.111614203,23.05547197,281.2370273,66.57636471,-162.7938998,-35.21122662,-41.9025996,-11.82762177,2.520394977,2.605248572,2.682367618,2.685845793,2.667729677,208.3791952,131.3569725,-0.973060948,-1.907226238,271.3408905,0,11.24955902,0,3.511963669,0,Good,Good
25472,3,-285.0894046,92.18524743,373.7031932,-212.2522419,109.5020864,-177.6535699,8.842244513,-63.54412977,40.38150356,34.90040276,1.05073497,1.736147874,1.859280557,1.912813611,1.915584119,259.5045392,229.1036166,-0.280274594,-0.055198612,281.5884787,1,13.4902056,0,15.82801908,0,Good,Good
25473,1,84.28248465,35.11109705,200.9902613,-116.1597586,-10.00714409,-147.3301117,72.85963102,-94.99173279,47.82044764,-19.50525761,0.320187991,0.800159847,0.867246012,1.013703579,1.06805128,252.1518232,226.5381769,-0.379909352,-0.103806574,248.7733291,0,3.798202384,0,6.997483293,0,Good,Good
25475,3,-97.98289953,144.4496716,449.6707111,-183.0626831,-6.791406716,-185.2328152,14.21470916,-89.49172597,-14.03745193,5.626675268,0.612107841,1.748371182,1.792389729,1.859864897,1.867785593,248.3373464,224.8248743,-0.431598345,-0.136268903,297.5358324,1,12.4301497,0,14.43131309,0,Good,Good
25478,3,-332.1145149,-118.6742311,-178.7958658,8.001838065,-160.1837259,-46.1717182,-15.73672408,-84.41057122,-335.9958058,-48.24860989,1.236799462,1.433225386,1.482278922,1.456561096,1.861188678,157.4805916,93.2993628,-1.662774799,-2.628312319,369.0344014,1,61.07991154,1,2.065970624,0,Good,Good
25479,3,-258.8524457,-129.3309988,-82.47034419,-39.94611871,-83.73580875,-54.33570361,-54.88988144,-52.29795744,-314.0088372,26.5956098,1.014754702,1.090599997,1.093778869,1.099503618,1.529340116,243.115294,162.3444309,-0.50236103,-1.320099902,249.7959832,0,50.36331134,1,5.604093721,0,Good,Good
25490,1,147.7050345,54.35532933,-175.4617605,59.64812297,-28.90967569,-58.05924582,-0.130105977,-92.74751351,9.025849663,22.51956318,0.551940039,0.854352456,0.850562963,0.853423065,0.904839689,231.5131618,146.8213937,-0.659578532,-1.614218375,162.0323088,0,1.942174485,0,3.081013097,0,Good,Good
25491,1,117.9420406,6.585557836,-110.8015605,40.82384368,-77.95274259,-14.77329955,43.47502196,-58.48452537,14.99937536,12.45806042,0.414249783,0.587040581,0.640292066,0.644215873,0.671051253,272.3935559,226.8432072,-0.105618853,-0.098027096,122.1927892,0,2.259699925,0,1.198940218,0,Good,Good
25493,1,450.2809057,3.793751421,-5.985152348,106.0770382,-72.77970075,-67.55609295,7.865630938,-52.0841682,11.45097799,-31.25749313,1.579125437,1.632302519,1.626958846,1.605045968,1.6037566,232.6847216,212.4689952,-0.643703026,-0.37037852,190.1178037,0,4.376792036,0,5.585092026,0,Good,Good
25496,2,-490.9333665,-45.50140507,165.862774,113.4264969,-208.529094,-62.61531894,-99.11154893,-34.43643256,47.43585739,-49.50190693,1.729010425,1.885490552,1.986294748,1.979541225,1.978163698,270.0059311,197.6150232,-0.13797294,-0.651820065,263.0222907,0,6.019483037,0,1.075607639,0,Good,Good
25497,2,-1160.490659,-156.7404465,106.2169858,-31.4657308,9.602537837,36.35398616,-111.4048646,-68.65665501,-15.35341446,-66.91405041,4.10662356,4.261963909,4.086220319,4.00908835,3.985505667,180.3805661,121.8324363,-1.35246315,-2.087689764,286.9956914,1,16.19926265,0,1.797314585,0,Good,Good
25499,3,-382.7470088,65.94795481,-295.8168295,239.7670187,-444.3517805,-12.95142109,-41.7917172,-63.77320952,77.49766042,97.16267398,1.362016248,1.769590381,2.439810168,2.386582271,2.410719361,-34.7458159,100.2033039,-4.267585279,-2.497501796,231.8573208,0,4.312392809,0,5.729217135,0,Good,Good
25502,1,117.7505567,-55.69678925,-85.72754742,69.78811194,-12.15815915,-3.181800192,-50.64967834,-29.4513727,-43.75378977,40.48585493,0.456798202,0.565215706,0.594972044,0.605828774,0.640474865,278.4546759,222.8727175,-0.023486178,-0.173256857,147.5573934,0,1.081095871,0,2.859292034,0,Good,Good
25503,1,27.67017529,-44.03246432,-104.03061,-24.45419358,133.4132243,-14.75739488,-86.10067212,-79.09630985,-103.9560585,5.915800738,0.182373149,0.421562444,0.620674383,0.67450602,0.799787558,257.2589235,182.6419977,-0.310704354,-0.935517343,180.4383344,0,2.47129172,0,2.023533309,0,Good,Good
25508,1,35.44724785,-33.6700008,-172.4539753,99.27170605,-33.98414835,-16.48054711,6.080290776,34.07976339,-76.8047382,-64.43968603,0.171448092,0.649714301,0.721518119,0.706926519,0.785605552,169.5645488,104.7795717,-1.499028212,-2.410794222,117.3862439,0,1.661371857,0,1.401652721,0,Good,Good
