sensor_id,datetime,thedate,value,gap,nor_value,rank_id,daily_rank_id,nor_daily,Max_Hour,daily_count,eod_value,Trend_smoothing,nd_wt_value,nd_wt_stdev,nds_wt_value
25413,2015-05-28 08:00:00,2015-05-28,3910,-15,870,105,9,110,24,24,305,13.2608695652174,3.9130435,18.6830615675837,0.209443376603189
25413,2015-05-28 09:00:00,2015-05-28,3910,0,870,106,10,110,24,24,305,13.2608695652174,-9.3478261,18.6830615675837,-0.500336953137225
25413,2015-05-28 10:00:00,2015-05-28,3900,-10,860,107,11,100,24,24,305,13.2608695652174,-32.6086957,18.6830615675837,-1.74536146455666
25413,2015-05-28 11:00:00,2015-05-28,3910,10,870,108,12,110,24,24,305,13.2608695652174,-35.8695652,18.6830615675837,-1.91989760726561
25413,2015-05-28 12:00:00,2015-05-28,3935,25,895,109,13,135,24,24,305,13.2608695652174,-24.1304348,18.6830615675837,-1.29156748280849
25413,2015-05-28 13:00:00,2015-05-28,3950,15,910,110,14,150,24,24,305,13.2608695652174,-22.3913043,18.6830615675837,-1.19848153467793
25413,2015-05-28 14:00:00,2015-05-28,3960,10,920,111,15,160,24,24,305,13.2608695652174,-25.6521739,18.6830615675837,-1.37301768273933
25413,2015-05-28 15:00:00,2015-05-28,3985,25,945,112,16,185,24,24,305,13.2608695652174,-13.9130435,18.6830615675837,-0.744687558282205
25413,2015-05-28 16:00:00,2015-05-28,4020,35,980,113,17,220,24,24,305,13.2608695652174,7.826087,18.6830615675837,0.418886753206379
25413,2015-05-28 17:00:00,2015-05-28,4035,15,995,114,18,235,24,24,305,13.2608695652174,9.5652174,18.6830615675837,0.511972695984489
25413,2015-05-28 18:00:00,2015-05-28,4050,15,1010,115,19,250,24,24,305,13.2608695652174,11.3043478,18.6830615675837,0.605058638762599
25413,2015-05-28 19:00:00,2015-05-28,4075,25,1035,116,20,275,24,24,305,13.2608695652174,23.0434783,18.6830615675837,1.23338876857217
25413,2015-05-28 20:00:00,2015-05-28,4075,0,1035,117,21,275,24,24,305,13.2608695652174,9.7826087,18.6830615675837,0.523608438831752
25413,2015-05-28 21:00:00,2015-05-28,4085,10,1045,118,22,285,24,24,305,13.2608695652174,6.5217391,18.6830615675837,0.349072290770354
25413,2015-05-28 22:00:00,2015-05-28,4100,15,1060,119,23,300,24,24,305,13.2608695652174,8.2608696,18.6830615675837,0.442158238900906
25413,2015-05-28 23:00:00,2015-05-28,4105,5,1065,120,24,305,24,24,305,13.2608695652174,0,18.6830615675837,0
25428,2015-05-28 00:00:00,2015-05-28,5025,10,1000,97,1,0,24,24,465,20.2173913043478,0,26.0334974586479,0
25428,2015-05-28 01:00:00,2015-05-28,5040,15,1015,98,2,15,24,24,465,20.2173913043478,-5.2173913,26.0334974586479,-0.200410694271386
25428,2015-05-28 02:00:00,2015-05-28,5070,30,1045,99,3,45,24,24,465,20.2173913043478,4.5652174,26.0334974586479,0.175359357967614
25428,2015-05-28 03:00:00,2015-05-28,5075,5,1050,100,4,50,24,24,465,20.2173913043478,-10.6521739,26.0334974586479,-0.409171833977364
25428,2015-05-28 04:00:00,2015-05-28,5085,10,1060,101,5,60,24,24,465,20.2173913043478,-20.8695652,26.0334974586479,-0.801642777085546
25428,2015-05-28 05:00:00,2015-05-28,5130,45,1105,102,6,105,24,24,465,20.2173913043478,3.9130435,26.0334974586479,0.150308021663841
25428,2015-05-28 06:00:00,2015-05-28,5195,65,1170,103,7,170,24,24,465,20.2173913043478,48.6956522,26.0334974586479,1.87049981576041
25428,2015-05-28 07:00:00,2015-05-28,5215,20,1190,104,8,190,24,24,465,20.2173913043478,48.4782609,26.0334974586479,1.86214937032582
25428,2015-05-28 08:00:00,2015-05-28,5225,10,1200,105,9,200,24,24,465,20.2173913043478,38.2608696,26.0334974586479,1.46967842721764
25428,2015-05-28 09:00:00,2015-05-28,5215,-10,1190,106,10,190,24,24,465,20.2173913043478,8.0434783,26.0334974586479,0.308966488762273
25428,2015-05-28 10:00:00,2015-05-28,5200,-15,1175,107,11,175,24,24,465,20.2173913043478,-27.173913,26.0334974586479,-1.04380569852989
25428,2015-05-28 11:00:00,2015-05-28,5220,20,1195,108,12,195,24,24,465,20.2173913043478,-27.3913043,26.0334974586479,-1.05215614396448
25428,2015-05-28 12:00:00,2015-05-28,5240,20,1215,109,13,215,24,24,465,20.2173913043478,-27.6086957,26.0334974586479,-1.06050659324027
25428,2015-05-28 13:00:00,2015-05-28,5265,25,1240,110,14,240,24,24,465,20.2173913043478,-22.826087,26.0334974586479,-0.876796789838069
25428,2015-05-28 14:00:00,2015-05-28,5295,30,1270,111,15,270,24,24,465,20.2173913043478,-13.0434783,26.0334974586479,-0.501026737599069
25428,2015-05-28 15:00:00,2015-05-28,5330,35,1305,112,16,305,24,24,465,20.2173913043478,1.7391304,26.0334974586479,0.0668035634767272
25428,2015-05-28 16:00:00,2015-05-28,5380,50,1355,113,17,355,24,24,465,20.2173913043478,31.5217391,26.0334974586479,1.21081461106291
25428,2015-05-28 17:00:00,2015-05-28,5405,25,1380,114,18,380,24,24,465,20.2173913043478,36.3043478,26.0334974586479,1.39452441446511
25428,2015-05-28 18:00:00,2015-05-28,5430,25,1405,115,19,405,24,24,465,20.2173913043478,41.0869565,26.0334974586479,1.57823421786732
25428,2015-05-28 19:00:00,2015-05-28,5435,5,1410,116,20,410,24,24,465,20.2173913043478,25.8695652,26.0334974586479,0.993703025922341
25428,2015-05-28 20:00:00,2015-05-28,5475,40,1450,117,21,450,24,24,465,20.2173913043478,45.6521739,26.0334974586479,1.75359357583493
25428,2015-05-28 21:00:00,2015-05-28,5480,5,1455,118,22,455,24,24,465,20.2173913043478,30.4347826,26.0334974586479,1.16906238388996
25428,2015-05-28 22:00:00,2015-05-28,5475,-5,1450,119,23,450,24,24,465,20.2173913043478,5.2173913,26.0334974586479,0.200410694271386
25428,2015-05-28 23:00:00,2015-05-28,5490,15,1465,120,24,465,24,24,465,20.2173913043478,0,26.0334974586479,0
25429,2015-05-28 00:00:00,2015-05-28,2580,5,600,97,1,0,24,24,170,7.39130434782609,0,13.2876452217134,0
25429,2015-05-28 01:00:00,2015-05-28,2595,15,615,98,2,15,24,24,170,7.39130434782609,7.6086957,13.2876452217134,0.572614302462457
25429,2015-05-28 02:00:00,2015-05-28,2600,5,620,99,3,20,24,24,170,7.39130434782609,5.2173913,13.2876452217134,0.392649804607535
25429,2015-05-28 03:00:00,2015-05-28,2610,10,630,100,4,30,24,24,170,7.39130434782609,7.826087,13.2876452217134,0.588974710674196
25429,2015-05-28 04:00:00,2015-05-28,2615,5,635,101,5,35,24,24,170,7.39130434782609,5.4347826,13.2876452217134,0.409010212819274
25429,2015-05-28 05:00:00,2015-05-28,2625,10,645,102,6,45,24,24,170,7.39130434782609,8.0434783,13.2876452217134,0.605335118885936
25429,2015-05-28 06:00:00,2015-05-28,2630,5,650,103,7,50,24,24,170,7.39130434782609,5.6521739,13.2876452217134,0.425370621031014
25429,2015-05-28 07:00:00,2015-05-28,2640,10,660,104,8,60,24,24,170,7.39130434782609,8.2608696,13.2876452217134,0.621695527097675
25429,2015-05-28 08:00:00,2015-05-28,2640,0,660,105,9,60,24,24,170,7.39130434782609,0.8695652,13.2876452217134,0.0654416328469578
25429,2015-05-28 09:00:00,2015-05-28,2640,0,660,106,10,60,24,24,170,7.39130434782609,-6.5217391,13.2876452217134,-0.490812253877972
25429,2015-05-28 10:00:00,2015-05-28,2645,5,665,107,11,65,24,24,170,7.39130434782609,-8.9130435,13.2876452217134,-0.670776751732894
25429,2015-05-28 11:00:00,2015-05-28,2640,-5,660,108,12,60,24,24,170,7.39130434782609,-21.3043478,13.2876452217134,-1.60332003485362
25429,2015-05-28 12:00:00,2015-05-28,2640,0,660,109,13,60,24,24,170,7.39130434782609,-28.6956522,13.2876452217134,-2.15957392910434
25429,2015-05-28 13:00:00,2015-05-28,2645,5,665,110,14,65,24,24,170,7.39130434782609,-31.0869565,13.2876452217134,-2.33953841943347
25429,2015-05-28 14:00:00,2015-05-28,2650,5,670,111,15,70,24,24,170,7.39130434782609,-33.4782609,13.2876452217134,-2.51950291728839
25429,2015-05-28 15:00:00,2015-05-28,2665,15,685,112,16,85,24,24,170,7.39130434782609,-25.8695652,13.2876452217134,-1.94688861482593
25429,2015-05-28 16:00:00,2015-05-28,2690,25,710,113,17,110,24,24,170,7.39130434782609,-8.2608696,13.2876452217134,-0.621695527097675
25429,2015-05-28 17:00:00,2015-05-28,2700,10,720,114,18,120,24,24,170,7.39130434782609,-5.6521739,13.2876452217134,-0.425370621031014
25429,2015-05-28 18:00:00,2015-05-28,2715,15,735,115,19,135,24,24,170,7.39130434782609,1.9565217,13.2876452217134,0.147243673905655
25429,2015-05-28 19:00:00,2015-05-28,2720,5,740,116,20,140,24,24,170,7.39130434782609,-0.4347826,13.2876452217134,-0.0327208164234789
25429,2015-05-28 20:00:00,2015-05-28,2730,10,750,117,21,150,24,24,170,7.39130434782609,2.173913,13.2876452217134,0.163604082117395
25429,2015-05-28 21:00:00,2015-05-28,2735,5,755,118,22,155,24,24,170,7.39130434782609,-0.2173913,13.2876452217134,-0.0163604082117395
25429,2015-05-28 22:00:00,2015-05-28,2745,10,765,119,23,165,24,24,170,7.39130434782609,2.3913043,13.2876452217134,0.179964490329134
25429,2015-05-28 23:00:00,2015-05-28,2750,5,770,120,24,170,24,24,170,7.39130434782609,0,13.2876452217134,0
25431,2015-05-28 00:00:00,2015-05-28,3050,15,440,97,1,0,24,24,170,7.39130434782609,0,13.3444296559452,0
25431,2015-05-28 01:00:00,2015-05-28,3060,10,450,98,2,10,24,24,170,7.39130434782609,2.6086957,13.3444296559452,0.19548948641936
25431,2015-05-28 02:00:00,2015-05-28,3075,15,465,99,3,25,24,24,170,7.39130434782609,10.2173913,13.3444296559452,0.765667140779445
25431,2015-05-28 03:00:00,2015-05-28,3075,0,465,100,4,25,24,24,170,7.39130434782609,2.826087,13.3444296559452,0.211780276329826
25431,2015-05-28 04:00:00,2015-05-28,3085,10,475,101,5,35,24,24,170,7.39130434782609,5.4347826,13.3444296559452,0.407269755255422
25431,2015-05-28 05:00:00,2015-05-28,3095,10,485,102,6,45,24,24,170,7.39130434782609,8.0434783,13.3444296559452,0.602759241674781
25431,2015-05-28 06:00:00,2015-05-28,3100,5,490,103,7,50,24,24,170,7.39130434782609,5.6521739,13.3444296559452,0.423560545165888
25431,2015-05-28 07:00:00,2015-05-28,3110,10,500,104,8,60,24,24,170,7.39130434782609,8.2608696,13.3444296559452,0.619050031585248
25431,2015-05-28 08:00:00,2015-05-28,3110,0,500,105,9,60,24,24,170,7.39130434782609,0.8695652,13.3444296559452,0.0651631596418654
25431,2015-05-28 09:00:00,2015-05-28,3110,0,500,106,10,60,24,24,170,7.39130434782609,-6.5217391,13.3444296559452,-0.488723704807754
25431,2015-05-28 10:00:00,2015-05-28,3110,0,500,107,11,60,24,24,170,7.39130434782609,-13.9130435,13.3444296559452,-1.04261057675114
25431,2015-05-28 11:00:00,2015-05-28,3110,0,500,108,12,60,24,24,170,7.39130434782609,-21.3043478,13.3444296559452,-1.59649744120075
25431,2015-05-28 12:00:00,2015-05-28,3110,0,500,109,13,60,24,24,170,7.39130434782609,-28.6956522,13.3444296559452,-2.15038431314414
25431,2015-05-28 13:00:00,2015-05-28,3110,0,500,110,14,60,24,24,170,7.39130434782609,-36.0869565,13.3444296559452,-2.70427117759376
25431,2015-05-28 14:00:00,2015-05-28,3125,15,515,111,15,75,24,24,170,7.39130434782609,-28.4782609,13.3444296559452,-2.13409352323367
25431,2015-05-28 15:00:00,2015-05-28,3135,10,525,112,16,85,24,24,170,7.39130434782609,-25.8695652,13.3444296559452,-1.93860403681431
25431,2015-05-28 16:00:00,2015-05-28,3160,25,550,113,17,110,24,24,170,7.39130434782609,-8.2608696,13.3444296559452,-0.619050031585248
25431,2015-05-28 17:00:00,2015-05-28,3175,15,565,114,18,125,24,24,170,7.39130434782609,-0.6521739,13.3444296559452,-0.048872369731399
25431,2015-05-28 18:00:00,2015-05-28,3185,10,575,115,19,135,24,24,170,7.39130434782609,1.9565217,13.3444296559452,0.146617109194197
25431,2015-05-28 19:00:00,2015-05-28,3185,0,575,116,20,135,24,24,170,7.39130434782609,-5.4347826,13.3444296559452,-0.407269755255422
25431,2015-05-28 20:00:00,2015-05-28,3200,15,590,117,21,150,24,24,170,7.39130434782609,2.173913,13.3444296559452,0.162907899104663
25431,2015-05-28 21:00:00,2015-05-28,3210,10,600,118,22,160,24,24,170,7.39130434782609,4.7826087,13.3444296559452,0.358397385524023
25431,2015-05-28 22:00:00,2015-05-28,3210,0,600,119,23,160,24,24,170,7.39130434782609,-2.6086957,13.3444296559452,-0.19548948641936
25431,2015-05-28 23:00:00,2015-05-28,3220,10,610,120,24,170,24,24,170,7.39130434782609,0,13.3444296559452,0
25466,2015-05-28 00:00:00,2015-05-28,2375,20,1065,97,1,0,24,24,410,17.8260869565217,0,28.9412252257417,0
25466,2015-05-28 01:00:00,2015-05-28,2390,15,1080,98,2,15,24,24,410,17.8260869565217,-2.826087,28.9412252257417,-0.097649183058302
25466,2015-05-28 02:00:00,2015-05-28,2405,15,1095,99,3,30,24,24,410,17.8260869565217,-5.6521739,28.9412252257417,-0.195298362661325
25466,2015-05-28 03:00:00,2015-05-28,2430,25,1120,100,4,55,24,24,410,17.8260869565217,1.5217391,28.9412252257417,0.052580327478551
25466,2015-05-28 04:00:00,2015-05-28,2435,5,1125,101,5,60,24,24,410,17.8260869565217,-11.3043478,28.9412252257417,-0.390596725322651
25466,2015-05-28 05:00:00,2015-05-28,2450,15,1140,102,6,75,24,24,410,17.8260869565217,-14.1304348,28.9412252257417,-0.488245908380953
25466,2015-05-28 06:00:00,2015-05-28,2465,15,1155,103,7,90,24,24,410,17.8260869565217,-16.9565217,28.9412252257417,-0.585895087983976
25466,2015-05-28 07:00:00,2015-05-28,2480,15,1170,104,8,105,24,24,410,17.8260869565217,-19.7826087,28.9412252257417,-0.683544271042278
25466,2015-05-28 08:00:00,2015-05-28,2510,30,1200,105,9,135,24,24,410,17.8260869565217,-7.6086957,28.9412252257417,-0.262901644303313
25466,2015-05-28 09:00:00,2015-05-28,2555,45,1245,106,10,180,24,24,410,17.8260869565217,19.5652174,28.9412252257417,0.6760327956882
25466,2015-05-28 10:00:00,2015-05-28,2575,20,1265,107,11,200,24,24,410,17.8260869565217,21.7391304,28.9412252257417,0.751147549228987
25466,2015-05-28 11:00:00,2015-05-28,2575,0,1265,108,12,200,24,24,410,17.8260869565217,3.9130435,28.9412252257417,0.135206559828696
25466,2015-05-28 12:00:00,2015-05-28,2565,-10,1255,109,13,190,24,24,410,17.8260869565217,-23.9130435,28.9412252257417,-0.826262306225052
25466,2015-05-28 13:00:00,2015-05-28,2545,-20,1235,110,14,170,24,24,410,17.8260869565217,-61.7391304,28.9412252257417,-2.1332590420217
25466,2015-05-28 14:00:00,2015-05-28,2545,0,1235,111,15,170,24,24,410,17.8260869565217,-79.5652174,28.9412252257417,-2.74920003487727
25466,2015-05-28 15:00:00,2015-05-28,2565,20,1255,112,16,190,24,24,410,17.8260869565217,-77.3913043,28.9412252257417,-2.6740852778812
25466,2015-05-28 16:00:00,2015-05-28,2595,30,1285,113,17,220,24,24,410,17.8260869565217,-65.2173913,28.9412252257417,-2.25344265114224
25466,2015-05-28 17:00:00,2015-05-28,2615,20,1305,114,18,240,24,24,410,17.8260869565217,-63.0434783,28.9412252257417,-2.17832789760145
25466,2015-05-28 18:00:00,2015-05-28,2650,35,1340,115,19,275,24,24,410,17.8260869565217,-45.8695652,28.9412252257417,-1.58492133080812
25466,2015-05-28 19:00:00,2015-05-28,2695,45,1385,116,20,320,24,24,410,17.8260869565217,-18.6956522,28.9412252257417,-0.645986894271885
25466,2015-05-28 20:00:00,2015-05-28,2725,30,1415,117,21,350,24,24,410,17.8260869565217,-6.5217391,28.9412252257417,-0.22534426407764
25466,2015-05-28 21:00:00,2015-05-28,2735,10,1425,118,22,360,24,24,410,17.8260869565217,-14.3478261,28.9412252257417,-0.495757383735032
25466,2015-05-28 22:00:00,2015-05-28,2745,10,1435,119,23,370,24,24,410,17.8260869565217,-22.173913,28.9412252257417,-0.766170499937144
25466,2015-05-28 23:00:00,2015-05-28,2785,40,1475,120,24,410,24,24,410,17.8260869565217,0,28.9412252257417,0
25467,2015-05-28 00:00:00,2015-05-28,1835,15,865,97,1,0,24,24,310,13.4782608695652,0,63.5415265689457,0
25467,2015-05-28 01:00:00,2015-05-28,1850,15,880,98,2,15,24,24,310,13.4782608695652,1.5217391,63.5415265689457,0.0239487337205983
25467,2015-05-28 02:00:00,2015-05-28,1870,20,900,99,3,35,24,24,310,13.4782608695652,8.0434783,63.5415265689457,0.126586167099282
25467,2015-05-28 03:00:00,2015-05-28,1890,20,920,100,4,55,24,24,310,13.4782608695652,14.5652174,63.5415265689457,0.229223598904191
25467,2015-05-28 04:00:00,2015-05-28,1900,10,930,101,5,65,24,24,310,13.4782608695652,11.0869565,63.5415265689457,0.174483634540478
25467,2015-05-28 05:00:00,2015-05-28,1925,25,955,102,6,90,24,24,310,13.4782608695652,22.6086957,63.5415265689457,0.355809766003472
25467,2015-05-28 06:00:00,2015-05-28,1935,10,965,103,7,100,24,24,310,13.4782608695652,19.1304348,63.5415265689457,0.30106980163976
25467,2015-05-28 07:00:00,2015-05-28,1940,5,970,104,8,105,24,24,310,13.4782608695652,10.6521739,63.5415265689457,0.167641139191736
25467,2015-05-28 08:00:00,2015-05-28,1930,-10,960,105,9,95,24,24,310,13.4782608695652,-12.826087,63.5415265689457,-0.201853617509221
25467,2015-05-28 09:00:00,2015-05-28,1945,15,975,106,10,110,24,24,310,13.4782608695652,-11.3043478,63.5415265689457,-0.177904882214849
25467,2015-05-28 10:00:00,2015-05-28,1950,5,980,107,11,115,24,24,310,13.4782608695652,-19.7826087,63.5415265689457,-0.311333544662873
25467,2015-05-28 11:00:00,2015-05-28,1935,-15,965,108,12,100,24,24,310,13.4782608695652,-48.2608696,63.5415265689457,-0.759516999448141
25467,2015-05-28 12:00:00,2015-05-28,1895,-40,925,109,13,60,24,24,310,13.4782608695652,-101.7391304,63.5415265689457,-1.60114394308119
25467,2015-05-28 13:00:00,2015-05-28,1855,-40,885,110,14,20,24,24,310,13.4782608695652,-155.2173913,63.5415265689457,-2.44277088828801
25467,2015-05-28 14:00:00,2015-05-28,1855,0,885,111,15,20,24,24,310,13.4782608695652,-168.6956522,63.5415265689457,-2.65488824882035
25467,2015-05-28 15:00:00,2015-05-28,1880,25,910,112,16,45,24,24,310,13.4782608695652,-157.173913,63.5415265689457,-2.47356211735736
25467,2015-05-28 16:00:00,2015-05-28,1915,35,945,113,17,80,24,24,310,13.4782608695652,-135.6521739,63.5415265689457,-2.13485859129951
25467,2015-05-28 17:00:00,2015-05-28,1945,30,975,114,18,110,24,24,310,13.4782608695652,-119.1304348,63.5415265689457,-1.87484376332598
25467,2015-05-28 18:00:00,2015-05-28,1980,35,1010,115,19,145,24,24,310,13.4782608695652,-97.6086957,63.5415265689457,-1.53614023726814
25467,2015-05-28 19:00:00,2015-05-28,2035,55,1065,116,20,200,24,24,310,13.4782608695652,-56.0869565,63.5415265689457,-0.882681917299278
25467,2015-05-28 20:00:00,2015-05-28,2075,40,1105,117,21,240,24,24,310,13.4782608695652,-29.5652174,63.5415265689457,-0.465289693157124
25467,2015-05-28 21:00:00,2015-05-28,2105,30,1135,118,22,270,24,24,310,13.4782608695652,-13.0434783,63.5415265689457,-0.205274865183593
25467,2015-05-28 22:00:00,2015-05-28,2125,20,1155,119,23,290,24,24,310,13.4782608695652,-6.5217391,63.5415265689457,-0.102637431804909
25467,2015-05-28 23:00:00,2015-05-28,2145,20,1175,120,24,310,24,24,310,13.4782608695652,0,63.5415265689457,0
25469,2015-05-28 00:00:00,2015-05-28,1750,5,835,97,1,0,24,24,295,12.8260869565217,0,48.648803157468,0
25469,2015-05-28 01:00:00,2015-05-28,1760,10,845,98,2,10,24,24,295,12.8260869565217,-2.826087,48.648803157468,-0.0580916038335503
25469,2015-05-28 02:00:00,2015-05-28,1775,15,860,99,3,25,24,24,295,12.8260869565217,-0.6521739,48.648803157468,-0.0134057542564618
25469,2015-05-28 03:00:00,2015-05-28,1800,25,885,100,4,50,24,24,295,12.8260869565217,11.5217391,48.648803157468,0.236834995975257
25469,2015-05-28 04:00:00,2015-05-28,1810,10,895,101,5,60,24,24,295,12.8260869565217,8.6956522,48.648803157468,0.178743394197256
25469,2015-05-28 05:00:00,2015-05-28,1825,15,910,102,6,75,24,24,295,12.8260869565217,10.8695652,48.648803157468,0.223429241718795
25469,2015-05-28 06:00:00,2015-05-28,1835,10,920,103,7,85,24,24,295,12.8260869565217,8.0434783,48.648803157468,0.165337639940794
25469,2015-05-28 07:00:00,2015-05-28,1850,15,935,104,8,100,24,24,295,12.8260869565217,10.2173913,48.648803157468,0.210023487462333
25469,2015-05-28 08:00:00,2015-05-28,1850,0,935,105,9,100,24,24,295,12.8260869565217,-2.6086957,48.648803157468,-0.0536230190813964
25469,2015-05-28 09:00:00,2015-05-28,1860,10,945,106,10,110,24,24,295,12.8260869565217,-5.4347826,48.648803157468,-0.111714620859398
25469,2015-05-28 10:00:00,2015-05-28,1875,15,960,107,11,125,24,24,295,12.8260869565217,-3.2608696,48.648803157468,-0.0670287733378582
25469,2015-05-28 11:00:00,2015-05-28,1860,-15,945,108,12,110,24,24,295,12.8260869565217,-31.0869565,48.648803157468,-0.639007631891308
25469,2015-05-28 12:00:00,2015-05-28,1825,-35,910,109,13,75,24,24,295,12.8260869565217,-78.9130435,48.648803157468,-1.62209629792067
25469,2015-05-28 13:00:00,2015-05-28,1800,-25,885,110,14,50,24,24,295,12.8260869565217,-116.7391304,48.648803157468,-2.3996300591843
25469,2015-05-28 14:00:00,2015-05-28,1805,5,890,111,15,55,24,24,295,12.8260869565217,-124.5652174,48.648803157468,-2.56049911437294
25469,2015-05-28 15:00:00,2015-05-28,1815,10,900,112,16,65,24,24,295,12.8260869565217,-127.3913043,48.648803157468,-2.61859071615094
25469,2015-05-28 16:00:00,2015-05-28,1850,35,935,113,17,100,24,24,295,12.8260869565217,-105.2173913,48.648803157468,-2.16279506320904
25469,2015-05-28 17:00:00,2015-05-28,1875,25,960,114,18,125,24,24,295,12.8260869565217,-93.0434783,48.648803157468,-1.91255431297732
25469,2015-05-28 18:00:00,2015-05-28,1900,25,985,115,19,150,24,24,295,12.8260869565217,-80.8695652,48.648803157468,-1.66231356069005
25469,2015-05-28 19:00:00,2015-05-28,1955,55,1040,116,20,205,24,24,295,12.8260869565217,-38.6956522,48.648803157468,-0.795408102327794
25469,2015-05-28 20:00:00,2015-05-28,1985,30,1070,117,21,235,24,24,295,12.8260869565217,-21.5217391,48.648803157468,-0.442389898685437
25469,2015-05-28 21:00:00,2015-05-28,2000,15,1085,118,22,250,24,24,295,12.8260869565217,-19.3478261,48.648803157468,-0.397704051163897
25469,2015-05-28 22:00:00,2015-05-28,2025,25,1110,119,23,275,24,24,295,12.8260869565217,-7.173913,48.648803157468,-0.147463298876629
25469,2015-05-28 23:00:00,2015-05-28,2045,20,1130,120,24,295,24,24,295,12.8260869565217,0,48.648803157468,0
25527,2015-05-28 00:00:00,2015-05-28,2635,15,665,97,1,0,24,24,275,11.9565217391304,0,14.5938502911579,0
25527,2015-05-28 01:00:00,2015-05-28,2655,20,685,98,2,20,24,24,275,11.9565217391304,8.0434783,14.5938502911579,0.551155324984617
25527,2015-05-28 02:00:00,2015-05-28,2665,10,695,99,3,30,24,24,275,11.9565217391304,6.0869565,14.5938502911579,0.417090512685877
25527,2015-05-28 03:00:00,2015-05-28,2680,15,710,100,4,45,24,24,275,11.9565217391304,9.1304348,14.5938502911579,0.625635772454916
25527,2015-05-28 04:00:00,2015-05-28,2685,5,715,101,5,50,24,24,275,11.9565217391304,2.173913,14.5938502911579,0.148960894940598
25527,2015-05-28 05:00:00,2015-05-28,2705,20,735,102,6,70,24,24,275,11.9565217391304,10.2173913,14.5938502911579,0.700116219925215
25527,2015-05-28 06:00:00,2015-05-28,2720,15,750,103,7,85,24,24,275,11.9565217391304,13.2608696,14.5938502911579,0.908661479694254
25527,2015-05-28 07:00:00,2015-05-28,2725,5,755,104,8,90,24,24,275,11.9565217391304,6.3043478,14.5938502911579,0.431986602179937
25527,2015-05-28 08:00:00,2015-05-28,2725,0,755,105,9,90,24,24,275,11.9565217391304,-5.6521739,14.5938502911579,-0.387298333697757
25527,2015-05-28 09:00:00,2015-05-28,2725,0,755,106,10,90,24,24,275,11.9565217391304,-17.6086957,14.5938502911579,-1.20658327642765
25527,2015-05-28 10:00:00,2015-05-28,2720,-5,750,107,11,85,24,24,275,11.9565217391304,-34.5652174,14.5938502911579,-2.36847827752092
25527,2015-05-28 11:00:00,2015-05-28,2735,15,765,108,12,100,24,24,275,11.9565217391304,-31.5217391,14.5938502911579,-2.15993301775188
25527,2015-05-28 12:00:00,2015-05-28,2760,25,790,109,13,125,24,24,275,11.9565217391304,-18.4782609,14.5938502911579,-1.26616763440389
25527,2015-05-28 13:00:00,2015-05-28,2775,15,805,110,14,140,24,24,275,11.9565217391304,-15.4347826,14.5938502911579,-1.05762237463485
25527,2015-05-28 14:00:00,2015-05-28,2785,10,815,111,15,150,24,24,275,11.9565217391304,-17.3913043,14.5938502911579,-1.19168718008139
25527,2015-05-28 15:00:00,2015-05-28,2800,15,830,112,16,165,24,24,275,11.9565217391304,-14.3478261,14.5938502911579,-0.983141927164553
25527,2015-05-28 16:00:00,2015-05-28,2820,20,850,113,17,185,24,24,275,11.9565217391304,-6.3043478,14.5938502911579,-0.431986602179937
25527,2015-05-28 17:00:00,2015-05-28,2850,30,880,114,18,215,24,24,275,11.9565217391304,11.7391304,14.5938502911579,0.804388846383634
25527,2015-05-28 18:00:00,2015-05-28,2860,10,890,115,19,225,24,24,275,11.9565217391304,9.7826087,14.5938502911579,0.670324040937095
25527,2015-05-28 19:00:00,2015-05-28,2880,20,910,116,20,245,24,24,275,11.9565217391304,17.826087,14.5938502911579,1.22147936592171
25527,2015-05-28 20:00:00,2015-05-28,2885,5,915,117,21,250,24,24,275,11.9565217391304,10.8695652,14.5938502911579,0.744804488407394
25527,2015-05-28 21:00:00,2015-05-28,2895,10,925,118,22,260,24,24,275,11.9565217391304,8.9130435,14.5938502911579,0.610739682960856
25527,2015-05-28 22:00:00,2015-05-28,2905,10,935,119,23,270,24,24,275,11.9565217391304,6.9565217,14.5938502911579,0.476674870662116
25527,2015-05-28 23:00:00,2015-05-28,2910,5,940,120,24,275,24,24,275,11.9565217391304,0,14.5938502911579,0
25769,2015-05-28 00:00:00,2015-05-28,1835,15,790,97,1,0,24,24,255,11.0869565217391,0,32.3489960528156,0
25769,2015-05-28 01:00:00,2015-05-28,1840,5,795,98,2,5,24,24,255,11.0869565217391,-6.0869565,32.3489960528156,-0.18816523672209
25769,2015-05-28 02:00:00,2015-05-28,1860,20,815,99,3,25,24,24,255,11.0869565217391,2.826087,32.3489960528156,0.0873624329913022
25769,2015-05-28 03:00:00,2015-05-28,1860,0,815,100,4,25,24,24,255,11.0869565217391,-8.2608696,32.3489960528156,-0.255367108967235
25769,2015-05-28 04:00:00,2015-05-28,1885,25,840,101,5,50,24,24,255,11.0869565217391,5.6521739,32.3489960528156,0.174724862891318
25769,2015-05-28 05:00:00,2015-05-28,1890,5,845,102,6,55,24,24,255,11.0869565217391,-0.4347826,32.3489960528156,-0.0134403738307717
25769,2015-05-28 06:00:00,2015-05-28,1890,0,845,103,7,55,24,24,255,11.0869565217391,-11.5217391,32.3489960528156,-0.356169912698022
