sensor_id,datetime,value
19767,6/14/2015 22:00,5425
19767,6/14/2015 23:00,5435
19767,6/15/2015 0:00,5440
19767,6/15/2015 1:00,5450
19767,6/15/2015 2:00,5450
19767,6/15/2015 3:00,5460
19767,6/15/2015 4:00,5465
19767,6/15/2015 5:00,5475
19767,6/15/2015 6:00,5485
19767,6/15/2015 7:00,5485
19767,6/15/2015 8:00,5500
19767,6/15/2015 9:00,5495
19767,6/15/2015 10:00,5485
19767,6/15/2015 11:00,5460
19767,6/15/2015 12:00,5415
19767,6/15/2015 13:00,5385
19767,6/15/2015 14:00,5375
19767,6/15/2015 15:00,5380
19767,6/15/2015 16:00,5400
19767,6/15/2015 17:00,5425
19767,6/15/2015 18:00,5450
19767,6/15/2015 19:00,5475
19767,6/15/2015 20:00,5510
19767,6/15/2015 21:00,5535
19767,6/15/2015 22:00,5545
19767,6/15/2015 23:00,5560
19767,6/16/2015 0:00,5565
19767,6/16/2015 1:00,5570
19767,6/16/2015 2:00,5585
19767,6/16/2015 3:00,5585
19767,6/16/2015 4:00,5595
19767,6/16/2015 5:00,5610
19767,6/16/2015 6:00,5620
19767,6/16/2015 7:00,5620
19767,6/16/2015 8:00,5620
19767,6/16/2015 9:00,5610
19767,6/16/2015 10:00,5595
19767,6/16/2015 11:00,5570
19767,6/16/2015 12:00,5545
19767,6/16/2015 13:00,5515
19767,6/16/2015 14:00,5520
19767,6/16/2015 15:00,5535
19767,6/16/2015 16:00,5545
19767,6/16/2015 17:00,5570
19767,6/16/2015 18:00,5595
19767,6/16/2015 19:00,5620
19767,6/16/2015 20:00,5655
19767,6/16/2015 21:00,5685
19767,6/16/2015 22:00,5705
19767,6/16/2015 23:00,5720
19767,6/17/2015 0:00,5720
19767,6/17/2015 1:00,5730
19767,6/17/2015 2:00,5730
19767,6/17/2015 3:00,5740
19767,6/17/2015 4:00,5740
19767,6/17/2015 5:00,5755
19767,6/17/2015 6:00,5765
19767,6/17/2015 7:00,5765
19767,6/17/2015 8:00,5770
19767,6/17/2015 9:00,5765
19767,6/17/2015 10:00,5755
19767,6/17/2015 11:00,5725
19767,6/17/2015 12:00,5695
19767,6/17/2015 13:00,5670
19767,6/17/2015 14:00,5660
19767,6/17/2015 15:00,5655
19767,6/17/2015 16:00,5670
19767,6/17/2015 17:00,5695
19767,6/17/2015 18:00,5720
19767,6/17/2015 19:00,5755
19767,6/17/2015 20:00,5790
19767,6/17/2015 21:00,5820
19767,6/17/2015 22:00,5830
19767,6/17/2015 23:00,5840
19767,6/18/2015 0:00,5850
19767,6/18/2015 1:00,5850
19767,6/18/2015 2:00,5855
19767,6/18/2015 3:00,5865
19767,6/18/2015 4:00,5875
19767,6/18/2015 5:00,5895
19767,6/18/2015 6:00,5915
19767,6/18/2015 7:00,5915
19767,6/18/2015 8:00,5925
19767,6/18/2015 9:00,5915
19767,6/18/2015 10:00,5890
19767,6/18/2015 11:00,5850
19767,6/18/2015 12:00,5830
19767,6/18/2015 13:00,5780
19767,6/18/2015 14:00,5765
19767,6/18/2015 15:00,5765
19767,6/18/2015 16:00,5785
19767,6/18/2015 17:00,5815
19767,6/18/2015 18:00,5850
19767,6/18/2015 19:00,5890
19767,6/18/2015 20:00,5925
19767,6/18/2015 21:00,5950
19767,6/18/2015 22:00,5960
19767,6/18/2015 23:00,5975
19767,6/19/2015 0:00,5975
19767,6/19/2015 1:00,5980
19767,6/19/2015 2:00,5975
19767,6/19/2015 3:00,5980
19767,6/19/2015 4:00,5985
19767,6/19/2015 5:00,5990
19767,6/19/2015 6:00,6000
19767,6/19/2015 7:00,6000
19767,6/19/2015 8:00,5985
19767,6/19/2015 9:00,5985
19767,6/19/2015 10:00,6000
19767,6/19/2015 11:00,5960
19767,6/19/2015 12:00,5950
19767,6/19/2015 13:00,5935
19767,6/19/2015 14:00,5950
19767,6/19/2015 15:00,5950
19767,6/19/2015 16:00,5960
19767,6/19/2015 17:00,5985
19767,6/19/2015 18:00,6010
19767,6/19/2015 19:00,6040
19767,6/19/2015 20:00,6070
19767,6/19/2015 21:00,6095
19767,6/19/2015 22:00,6110
19767,6/19/2015 23:00,6120
19767,6/20/2015 0:00,6135
19767,6/20/2015 1:00,6135
19767,6/20/2015 2:00,6140
19767,6/20/2015 3:00,6145
19767,6/20/2015 4:00,6155
19767,6/20/2015 5:00,6155
19767,6/20/2015 6:00,6170
19767,6/20/2015 7:00,6175
19767,6/20/2015 8:00,6180
19767,6/20/2015 9:00,6170
19767,6/20/2015 10:00,6155
19767,6/20/2015 11:00,6145
19767,6/20/2015 12:00,6095
19767,6/20/2015 13:00,6070
19767,6/20/2015 14:00,6075
19767,6/20/2015 15:00,6085
19767,6/20/2015 16:00,6110
19767,6/20/2015 17:00,6120
19767,6/20/2015 18:00,6145
19767,6/20/2015 19:00,6180
19767,6/20/2015 20:00,6205
19767,6/20/2015 21:00,6220
19767,6/20/2015 22:00,6245
19767,6/20/2015 23:00,6245
19767,6/21/2015 0:00,6255
19767,6/21/2015 1:00,6255
19767,6/21/2015 2:00,6265
19767,6/21/2015 3:00,6265
19767,6/21/2015 4:00,6280
19767,6/21/2015 5:00,6280
19767,6/21/2015 6:00,6290
19767,6/21/2015 7:00,6290
19767,6/21/2015 8:00,6290
19767,6/21/2015 9:00,6280
19767,6/21/2015 10:00,6280
19767,6/21/2015 11:00,6255
19767,6/21/2015 12:00,6245
19767,6/21/2015 13:00,6205
19767,6/21/2015 14:00,6205
19767,6/21/2015 15:00,6205
19767,6/21/2015 16:00,6230
19767,6/21/2015 17:00,6245
19767,6/21/2015 18:00,6265
19767,6/21/2015 19:00,6290
19767,6/21/2015 20:00,6315
19767,6/21/2015 21:00,6340
19767,6/21/2015 22:00,6350
19767,6/21/2015 23:00,6355
19767,6/22/2015 0:00,6365
19767,6/22/2015 1:00,6370
19767,6/22/2015 2:00,6375
19767,6/22/2015 3:00,6390
19767,6/22/2015 4:00,6390
19767,6/22/2015 5:00,6400
19767,6/22/2015 6:00,6400
19767,6/22/2015 7:00,6415
19767,6/22/2015 8:00,6400
19767,6/22/2015 9:00,6400
19767,6/22/2015 10:00,6390
19767,6/22/2015 11:00,6375
19767,6/22/2015 12:00,6350
19767,6/22/2015 13:00,6345
19767,6/22/2015 14:00,6340
19767,6/22/2015 15:00,6340
19767,6/22/2015 16:00,6360
19767,6/22/2015 17:00,6375
19767,6/22/2015 18:00,6400
19767,6/22/2015 19:00,6430
19767,6/22/2015 20:00,6450
19767,6/22/2015 21:00,6460
19767,6/22/2015 22:00,6475
19767,6/22/2015 23:00,6485
19767,6/23/2015 0:00,6500
19767,6/23/2015 1:00,6500
19767,6/23/2015 2:00,6500
19767,6/23/2015 3:00,6510
19767,6/23/2015 4:00,6510
19767,6/23/2015 5:00,6525
19767,6/23/2015 6:00,6530
19767,6/23/2015 7:00,6535
19767,6/23/2015 8:00,6535
19767,6/23/2015 9:00,6535
19767,6/23/2015 10:00,6515
19767,6/23/2015 11:00,6500
19767,6/23/2015 12:00,6500
19767,6/23/2015 13:00,6475
19767,6/23/2015 14:00,6470
19767,6/23/2015 15:00,6460
19767,6/23/2015 16:00,6480
19767,6/23/2015 17:00,6490
19767,6/23/2015 18:00,6510
19767,6/23/2015 19:00,6550
19767,6/23/2015 20:00,6565
19767,6/23/2015 21:00,6585
19767,6/23/2015 22:00,6595
19767,6/23/2015 23:00,6600
19767,6/24/2015 0:00,6610
19767,6/24/2015 1:00,6610
19767,6/24/2015 2:00,6620
19767,6/24/2015 3:00,6620
19767,6/24/2015 4:00,6635
19767,6/24/2015 5:00,6635
19767,6/24/2015 6:00,6640
19767,6/24/2015 7:00,6645
19767,6/24/2015 8:00,6645
19767,6/24/2015 9:00,6650
19767,6/24/2015 10:00,6645
19767,6/24/2015 11:00,6620
19767,6/24/2015 12:00,6610
19767,6/24/2015 13:00,6610
19767,6/24/2015 14:00,6595
19767,6/24/2015 15:00,6610
19767,6/24/2015 16:00,6620
19767,6/24/2015 17:00,6635
19767,6/24/2015 18:00,6660
19767,6/24/2015 19:00,6680
19767,6/24/2015 20:00,6700
19767,6/24/2015 21:00,6705
19767,6/24/2015 22:00,6725
19767,6/24/2015 23:00,6730
19767,6/25/2015 0:00,6730
19767,6/25/2015 1:00,6745
19767,6/25/2015 2:00,6745
19767,6/25/2015 3:00,6745
19767,6/25/2015 4:00,6745
19767,6/25/2015 5:00,6755
19767,6/25/2015 6:00,6770
19767,6/25/2015 7:00,6770
19767,6/25/2015 8:00,6770
19767,6/25/2015 9:00,6780
19767,6/25/2015 10:00,6770
19767,6/25/2015 11:00,6755
19767,6/25/2015 12:00,6750
19767,6/25/2015 13:00,6745
19767,6/25/2015 14:00,6735
19767,6/25/2015 15:00,6720
19767,6/25/2015 16:00,6735
19767,6/25/2015 17:00,3680
19767,6/25/2015 18:00,3695
19767,6/25/2015 19:00,3730
19767,6/25/2015 20:00,3750
19767,6/25/2015 21:00,3765
19767,6/25/2015 22:00,3775
19767,6/25/2015 23:00,3790
19767,6/26/2015 0:00,3790
19767,6/26/2015 1:00,3800
19767,6/26/2015 2:00,3800
19767,6/26/2015 3:00,3815
19767,6/26/2015 4:00,3815
19767,6/26/2015 5:00,3825
19767,6/26/2015 6:00,3840
19767,6/26/2015 7:00,3840
19767,6/26/2015 8:00,3850
19767,6/26/2015 9:00,3840
19767,6/26/2015 10:00,3840
19767,6/26/2015 11:00,3815
19767,6/26/2015 12:00,3790
19767,6/26/2015 13:00,3775
19767,6/26/2015 14:00,3765
19767,6/26/2015 15:00,3765
19767,6/26/2015 16:00,3775
19767,6/26/2015 17:00,3790
19767,6/26/2015 18:00,3815
19767,6/26/2015 19:00,3850
19767,6/26/2015 20:00,3875
19767,6/26/2015 21:00,3885
19767,6/26/2015 22:00,3900
19767,6/26/2015 23:00,3910
19767,6/27/2015 0:00,3915
19767,6/27/2015 1:00,3925
19767,6/27/2015 2:00,3935
19767,6/27/2015 3:00,3935
19767,6/27/2015 4:00,3950
19767,6/27/2015 5:00,3960
19767,6/27/2015 6:00,3960
19767,6/27/2015 7:00,3970
19767,6/27/2015 8:00,3985
19767,6/27/2015 9:00,3970
19767,6/27/2015 10:00,3945
19767,6/27/2015 11:00,3900
19767,6/27/2015 12:00,3875
19767,6/27/2015 13:00,3835
19767,6/27/2015 14:00,3800
19767,6/27/2015 15:00,3800
19767,6/27/2015 16:00,3815
19767,6/27/2015 17:00,3840
19767,6/27/2015 18:00,3860
19767,6/27/2015 19:00,3900
19767,6/27/2015 20:00,3925
19767,6/27/2015 21:00,3935
19767,6/27/2015 22:00,3945
19767,6/27/2015 23:00,3960
19767,6/28/2015 0:00,3960
19767,6/28/2015 1:00,3985
19767,6/28/2015 2:00,3995
19767,6/28/2015 3:00,3995
19767,6/28/2015 4:00,4010
19767,6/28/2015 5:00,4020
19767,6/28/2015 6:00,4025
19767,6/28/2015 7:00,4035
19767,6/28/2015 8:00,4035
19767,6/28/2015 9:00,4035
19767,6/28/2015 10:00,4010
19767,6/28/2015 11:00,3970
19767,6/28/2015 12:00,3935
19767,6/28/2015 13:00,3860
19767,6/28/2015 14:00,3855
19767,6/28/2015 15:00,3860
19767,6/28/2015 16:00,3875
19767,6/28/2015 17:00,3900
19767,6/28/2015 18:00,3935
19767,6/28/2015 19:00,3970
19767,6/28/2015 20:00,3995
19767,6/28/2015 21:00,4015
19767,6/28/2015 22:00,4035
19767,6/28/2015 23:00,4040
19767,6/29/2015 0:00,4045
19767,6/29/2015 1:00,4055
19767,6/29/2015 2:00,4060
19767,6/29/2015 3:00,4060
19767,6/29/2015 4:00,4060
19767,6/29/2015 5:00,4070
19767,6/29/2015 6:00,4070
19767,6/29/2015 7:00,4080
19767,6/29/2015 8:00,4080
19767,6/29/2015 9:00,4070
19767,6/29/2015 10:00,4050
19767,6/29/2015 11:00,4020
19767,6/29/2015 12:00,3985
19767,6/29/2015 13:00,3950
19767,6/29/2015 14:00,3935
19767,6/29/2015 15:00,3935
19767,6/29/2015 16:00,3960
19767,6/29/2015 17:00,3980
19767,6/29/2015 18:00,4010
19767,6/29/2015 19:00,4045
19767,6/29/2015 20:00,4070
19767,6/29/2015 21:00,4080
19767,6/29/2015 22:00,4095
19767,6/29/2015 23:00,4105
19767,6/30/2015 0:00,4105
19767,6/30/2015 1:00,4105
19767,6/30/2015 2:00,4110
19767,6/30/2015 3:00,4120
19767,6/30/2015 4:00,4120
19767,6/30/2015 5:00,4125
19767,6/30/2015 6:00,4130
19767,6/30/2015 7:00,4130
19767,6/30/2015 8:00,4130
19767,6/30/2015 9:00,4130
19767,6/30/2015 10:00,4120
19767,6/30/2015 11:00,4080
19767,6/30/2015 12:00,4035
19767,6/30/2015 13:00,3995
19767,6/30/2015 14:00,3985
19767,6/30/2015 15:00,3985
19767,6/30/2015 16:00,3995
19767,6/30/2015 17:00,4035
19767,6/30/2015 18:00,4070
19767,6/30/2015 19:00,4095
19767,6/30/2015 20:00,4125
19767,6/30/2015 21:00,4145
19767,6/30/2015 22:00,4150
19767,6/30/2015 23:00,4155
19767,7/1/2015 0:00,4160
19767,7/1/2015 1:00,4165
19767,7/1/2015 2:00,4165
19767,7/1/2015 3:00,4175
19767,7/1/2015 4:00,4180
19767,7/1/2015 5:00,4180
19767,7/1/2015 6:00,4180
19767,7/1/2015 7:00,4190
19767,7/1/2015 8:00,4190
19767,7/1/2015 9:00,4180
19767,7/1/2015 10:00,4165
19767,7/1/2015 11:00,4145
19767,7/1/2015 12:00,4105
19767,7/1/2015 13:00,4080
19767,7/1/2015 14:00,4075
19767,7/1/2015 15:00,4080
19767,7/1/2015 16:00,4105
19767,7/1/2015 17:00,4130
19767,7/1/2015 18:00,4155
