x,quantile_02,quantile_25,median,quantile_75,quantile_98
173,2.713102,50.9435,116.805,124.77,135.0674
174,3.003486,52.32225,106.905,122.1175,132.0436
175,2.798154,58.388,101.884,123.035,137.6326
176,3.187046,71.35875,112.995,121.6525,133.5446
177,2.672106,60.19925,111.265,122.7525,139.456
178,2.817012,54.873,109.47,122.9925,129.7714
179,2.585634,58.20925,115.26,122.7525,132.6256
180,3.028658,46.8295,117.375,123.5025,134.7758
181,2.691098,59.25325,103.16,124.505,132.0724
182,3.011908,59.30425,113.3,121.44,130.4548
183,2.809052,50.72275,115.64,122.3975,134.9514
184,3.092896,54.9685,114.47,123.08,129.3432
185,2.607686,60.49625,112.055,122.22,137.9444
186,3.000582,70.11275,115.08,121.91,135.7276
187,2.73057,53.528,110.835,118.7775,132.1744
188,2.892,62.22875,108.48,120.995,132.6114
189,2.82532,61.3605,113.47,122.2275,138.1908
190,2.823334,47.182,114.12,122.77,133.6704
191,2.895356,52.25225,114.08,124.9825,130.7762
192,3.105444,71.91425,109.615,121.83,133.0006
193,2.8388,54.86625,113.66,124.2125,134.88
194,2.952204,51.55025,106.9,121.8975,133.3448
195,2.846698,66.40125,109.315,121.2625,133.6546
196,3.446274,62.1625,114.46,122.3375,133.0332
197,2.55999,52.73025,110.82,121.4875,134.9086
198,3.275454,69.94925,107.57,121.42,130.6412
199,2.30448,59.97725,114.71,123.7825,133.8748
200,3.302158,50.16525,111.055,124.05,132.6654
201,2.54648,53.92525,102.446,122.7225,130.4738
202,3.15111,64.80375,109.77,120.7725,135.6704
203,2.610318,57.7945,115.71,124.5425,138.1446
204,2.910266,52.66825,111.945,123.15,131.5136
205,2.57563,65.46275,109.115,120.14,134.9926
206,2.98169,75.05175,111.68,123.3325,137.869
207,2.502136,53.19375,112.655,121.145,131.9404
208,2.656364,56.99225,102.575,123.0675,131.4878
209,2.687052,60.30425,116.96,124.44,134.6656
210,2.749114,54.029,115.985,121.6325,133.97
211,2.785712,59.93875,105.62,120.3725,132.1576
212,2.882822,68.78375,117.255,122.415,128.7932
213,2.898332,49.007,116.405,121.6175,130.44
214,2.74213,42.19325,110.51,123.95,131.991
215,2.470144,73.46725,114.885,124.37,136.681
216,2.747234,54.896,117.665,122.2325,133.5632
217,2.681998,60.3875,106.2325,121.0325,134.6078
218,2.777,55.8045,106.21,120.685,130.1056
219,2.557404,59.18975,114.345,123.405,130.1628
220,3.07512,59.0405,118.175,121.565,129.7208
221,2.50285,62.15325,98.109,119.95,136.2898
222,3.444742,81.9205,112.57,120.3275,132.3186
223,2.342674,52.5245,117.275,124.215,132.7972
224,2.837994,48.73475,108.68,120.1825,132.5532
225,2.460878,59.8165,113.36,123.2725,139.9422
226,3.090092,62.54125,117.275,121.7225,128.6556
227,2.418996,60.70175,104.65,122.73,134.852
228,2.966864,66.76875,112.46,120.84,129.8456
229,2.779796,60.05575,118.865,123.6775,132.0364
230,3.12328,56.78025,114.485,123.625,133.032
231,2.530254,53.50425,110.28,119.7825,133.209
232,2.795314,72.66975,116.07,121.595,136.0478
233,2.900776,61.1075,102.325,123.4175,133.0784
234,2.671882,47.51425,102.19,120.5175,135.348
235,3.167034,54.88225,112.31,122.3025,132.023
236,3.409382,70.86975,111.985,123.015,130.2882
237,3.020802,59.7615,104.038,122.5375,133.8884
238,2.938126,74.15175,114.335,122.88,130.3418
239,2.519404,55.58025,116.275,122.94,133.3694
240,2.921608,51.3605,113.055,121.7075,133.5636
241,2.74622,68.814,100.1,120.6825,136.1028
242,2.653732,65.37425,109.49,124.09,132.3156
243,3.255948,54.586,110.63,124.865,133.2166
244,2.819564,48.406,104.485,121.15,131.5774
245,2.744702,67.47075,113.995,123.6275,127.4192
246,2.755136,63.74825,117.845,123.2775,131.7594
247,2.711256,57.0545,106.25,121.4375,137.1258
248,3.14214,70.2885,112.045,122.955,134.7428
249,2.65305,50.9055,114.27,122.685,133.8332
250,2.651442,44.8355,112.3,121.2025,131.5416
251,2.767118,58.4305,108.37,120.9475,133.6334
252,2.743212,54.972,117.605,124.725,136.857
253,2.47937,53.87375,116.235,124.03,136.6592
254,2.592514,53.6735,113.635,122.5875,136.167
255,2.740684,58.1145,114.91,121.34,135.2426
256,2.702806,63.739,114.05,121.235,133.6622
257,2.523356,59.71925,95.737,119.61,133.4306
258,3.203078,66.36125,116.86,122.44,132.977
259,2.378272,51.7095,115.525,121.455,138.35
260,2.97428,41.2635,109.885,123.63,131.9026
261,2.67041,63.036,112.525,122.0975,132.2938
262,2.742146,52.63775,113.37,121.22,133.1842
263,2.650224,61.917,112.695,124.23,136.4524
264,2.69742,57.76975,109.06,118.4675,134.5838
265,2.818002,58.95525,117.66,126.4725,136.8856
266,2.679792,56.18175,113.665,122.5475,131.0698
267,2.90634,64.40325,100.62,120.9875,139.635
268,3.324468,76.0855,118.02,121.6375,130.0682
269,3.059998,58.124,118.24,125.7425,136.278
270,2.825066,51.3505,99.333,122.6275,132.8108
271,2.99839,66.96525,106.47,122.7025,131.0348
272,3.177156,76.70975,110.01,121.09,129.3218
273,2.648704,58.93575,108.81,120.4275,134.5396
274,3.010152,51.03,106.985,121.42,129.834
275,3.316786,54.76625,113.175,121.7925,128.2206
276,2.799612,60.0545,112.8,121.795,131.2008
277,3.00517,54.8005,107.505,122.9475,132.6784
278,2.927192,76.658,114.405,121.3975,131.8712
279,3.154166,62.159,114.21,121.555,138.6216
280,3.034396,49.91775,106.405,121.01,138.6178
281,3.00653,63.45975,118.165,121.29,132.022
282,3.32907,64.04525,116.385,122.02,137.8392
283,2.60318,55.885,95.597,123.15,134.8362
284,3.056102,66.4705,107.73,121.5525,130.7036
285,2.775218,58.3565,118.295,126.205,133.8178
286,2.945412,69.31025,114.96,122.13,134.0828
287,3.020336,64.28525,111.95,120.9825,134.4466
288,3.34484,68.75575,114.35,121.165,141.1522
289,3.101784,56.687,114.365,121.76,135.7926
290,2.826728,59.25525,103.62,125.24,137.1272
291,2.640628,58.7445,116.455,123.325,130.885
292,3.146226,68.73525,114.53,124.92,130.325
293,3.279518,52.10575,108.01,121.14,130.692
294,2.81787,57.83675,112.075,120.765,137.0372
295,2.76669,53.4455,113.885,124.4225,135.2104
296,3.094426,60.78475,110.135,121.0875,137.0498
297,2.789232,56.3245,113.75,120.365,133.0934
298,3.138128,54.63275,115.77,121.9825,140.0684
299,2.976326,56.474,106.835,121.96,133.7454
300,2.8795,50.8465,108.36,119.7675,132.8632
301,3.453326,52.7215,115.045,123.585,134.2106
302,2.746862,68.28875,115.155,121.035,132.073
303,3.391274,62.0875,103.765,119.62,136.0538
304,2.780924,70.58475,108.895,119.6825,131.2494
305,3.069686,59.10675,115.58,124.855,137.3774
306,2.94273,53.61875,115.025,125.5025,135.1366
307,3.178972,61.6035,108.615,120,134.5554
308,2.679714,45.85575,117.33,123.105,133.1074
309,3.594542,61.08375,115.68,124.855,134.727
310,2.944142,52.49875,107.355,121.855,138.4102
311,3.527862,57.78675,114.565,121.3625,135.0286
312,2.694914,63.45275,111.39,123.4225,136.5538
313,3.18826,55.90525,111.775,121.095,132.8932
314,2.823492,69.678,116.35,122,133.6696
315,3.311178,50.297,116.16,122.8975,140.9598
316,2.888628,42.82375,110.11,120.255,133.8334
317,2.63688,60.78975,104.845,121.8075,133.1098
318,2.914786,79.11225,116.11,123.62,132.4538
319,3.27772,60.67975,106.105,121.33,138.9036
320,2.772738,54.04425,112.655,120.1575,132.731
321,3.240014,64.636,113.81,121.1925,129.8446
322,3.027422,76.11275,107.5,121.96,132.4872
323,3.101196,59.65375,112.815,122.7875,131.365
324,2.915932,53.9055,103.26,119.6225,134.849
325,3.242352,50.25625,112.07,121.655,136.3004
326,3.177372,55.34425,110.495,121.9825,132.8326
327,2.899774,59.34475,115.77,124.2025,135.3222
328,2.53923,79.8855,118.35,126.495,129.88
329,3.390564,60.5255,115.78,125.295,132.6582
330,2.889744,56.77325,106.095,118.8275,131.0224
331,3.138114,56.562,114.57,123.085,133.8718
332,3.341834,81.30925,111.54,120.1825,133.8468
