x,quantile_02,quantile_25,median,quantile_75,quantile_98
168,-4.393376,-0.9734725,0.03889,0.64574,1.733742
169,-4.09829,-0.750665,0.10365,0.6462575,1.70359
170,-4.425698,-0.8490525,0.0474585,0.6433875,1.742672
171,-4.012004,-0.79372,0.091767,0.63165,1.738984
172,-4.462478,-0.9041925,0.083442,0.68908,1.787168
173,-4.348004,-1.049725,0.061639,0.6192775,1.761934
174,-4.227486,-0.82325,0.09091,0.63923,1.785288
175,-4.459872,-0.9633625,0.049912,0.646535,1.722332
176,-3.931786,-0.81253,0.083553,0.6704975,1.724942
177,-4.207184,-0.8773425,0.097696,0.673225,1.7564
178,-4.449226,-0.94007,0.032515,0.62043,1.715564
179,-4.232396,-0.7637925,0.12137,0.673215,1.811626
180,-4.200076,-0.82729,0.0453245,0.6266775,1.703686
181,-4.115824,-0.8480975,0.048316,0.64768,1.785048
182,-4.305754,-0.8715875,0.105795,0.6790325,1.767396
183,-4.404236,-1.048825,0.01816,0.5929625,1.693216
184,-4.348602,-0.8459375,0.119755,0.691915,1.76138
185,-4.42328,-0.94654,0.079088,0.6294575,1.673546
186,-4.201438,-0.84708,0.038458,0.646385,1.774658
187,-4.114932,-0.778105,0.090746,0.6996525,1.756702
188,-4.555234,-0.9339975,0.0391335,0.6488925,1.63262
189,-4.174132,-0.764375,0.110955,0.66703,1.792474
190,-4.062204,-0.8042525,0.0748775,0.6501025,1.72722
191,-4.075338,-0.8776675,0.0754095,0.611915,1.705692
192,-4.443632,-0.8078875,0.104905,0.677195,1.846076
193,-4.46559,-0.9549425,-0.0222655,0.611835,1.769928
194,-4.707056,-0.82248,0.126315,0.677065,1.83741
195,-4.284046,-0.871265,0.088288,0.6190575,1.68448
196,-4.383872,-0.9190675,0.067326,0.63589,1.756992
197,-4.051786,-0.7923875,0.124175,0.67962,1.772696
198,-4.473214,-1.0129,0.030247,0.60906,1.701942
199,-4.270122,-0.855425,0.081988,0.668915,1.805984
200,-3.995862,-0.7624725,0.095432,0.6286575,1.762858
