x,quantile_02,quantile_25,median,quantile_75,quantile_98
267,-3.941726,-1.32405,-0.178635,0.9728475,3.436286
268,-4.163162,-1.2992,-0.195925,1.024525,3.60911
269,-4.049632,-1.328575,-0.213535,1.011925,3.56416
270,-4.126254,-1.34985,-0.164515,1.023175,3.63646
271,-3.897578,-1.2876,-0.148305,1.045325,3.578916
272,-3.987792,-1.396,-0.16167,1.0426,3.73985
273,-3.955984,-1.289925,-0.20341,1.082175,3.35536
274,-4.001462,-1.366325,-0.16742,0.98451,3.810292
275,-4.098896,-1.263425,-0.153355,0.9869725,3.452964
276,-3.91834,-1.29985,-0.168155,1.02595,3.708228
277,-3.905068,-1.32215,-0.139655,1.020725,3.584174
278,-3.980958,-1.2696,-0.16885,1.010175,3.483604
279,-4.000104,-1.329225,-0.148135,1.026475,3.54157
280,-3.97299,-1.25545,-0.110325,0.9622875,3.492926
281,-4.012788,-1.2986,-0.091529,0.92592,3.508244
282,-3.939488,-1.3275,-0.166405,0.9571275,3.429826
283,-3.91627,-1.278475,-0.17705,0.9640525,3.538372
284,-4.252322,-1.3166,-0.119135,0.99651,3.51975
285,-4.090962,-1.2875,-0.127115,1.018175,3.399746
286,-3.99067,-1.29635,-0.13607,0.937975,3.366436
287,-3.914104,-1.276675,-0.18865,0.9872675,3.394396
288,-3.936716,-1.2772,-0.15575,0.9958575,3.629082
289,-4.086518,-1.322775,-0.12578,1.0391,3.466842
290,-3.962208,-1.2403,-0.16402,0.946985,3.56091
291,-3.890682,-1.330125,-0.180625,1.0169,3.499988
292,-4.072848,-1.2612,-0.153065,0.9540675,3.521884
293,-4.08788,-1.257875,-0.139565,1.00765,3.403094
294,-3.964424,-1.296525,-0.157915,1.018625,3.558944
295,-3.961586,-1.306425,-0.16988,0.986985,3.65444
296,-3.972368,-1.285575,-0.210315,1.00665,3.62051
297,-4.000196,-1.314025,-0.20085,0.9831175,3.607584
298,-3.996018,-1.30505,-0.107715,1.023975,3.506378
299,-4.064654,-1.26635,-0.222705,1.01225,3.4264
300,-4.030982,-1.3012,-0.167565,0.9923,3.55056
301,-3.96131,-1.335175,-0.1732,0.99429,3.491636
302,-3.914094,-1.2686,-0.128815,1.033,3.546314
303,-4.03315,-1.248175,-0.1226,1.05425,3.523068
304,-4.143426,-1.252325,-0.0994355,1.00965,3.593804
305,-4.020994,-1.29315,-0.116605,1.01575,3.506312
306,-4.152184,-1.304325,-0.155375,1.018,3.288936
307,-4.097542,-1.31175,-0.0857305,1.0288,3.49767
308,-3.870066,-1.276075,-0.14595,1.09275,3.423866
309,-4.089104,-1.309675,-0.08988,0.9833375,3.339938
310,-4.181958,-1.286425,-0.13363,1.10735,3.619886
311,-4.133906,-1.31125,-0.130745,1.0358,3.471336
312,-4.21156,-1.2556,-0.11607,1.015975,3.741038
313,-4.090154,-1.29265,-0.152985,1.0199,3.59037
314,-4.0414,-1.2773,-0.091184,1.019225,3.496866
315,-3.958658,-1.253875,-0.183855,1.028775,3.648022
316,-4.102262,-1.291025,-0.175175,0.9773975,3.4412
317,-4.059754,-1.21605,-0.145165,1.04255,3.504434
318,-4.03063,-1.313625,-0.14724,1.007925,3.40429
319,-4.057542,-1.2453,-0.18059,0.98354,3.416562
320,-4.027686,-1.296275,-0.18222,0.9548675,3.647432
321,-4.130224,-1.210925,-0.18605,0.9731375,3.529382
322,-3.985776,-1.261875,-0.110905,1.00685,3.472124
323,-4.015552,-1.290225,-0.12736,0.9636075,3.638802
324,-4.08038,-1.2899,-0.14112,0.95919,3.483074
325,-4.187934,-1.275475,-0.095496,1.011075,3.57785
326,-3.912842,-1.2527,-0.139915,0.9973825,3.460252
327,-4.131334,-1.2931,-0.135915,1.091625,3.644756
328,-4.001494,-1.30325,-0.15045,1.0156,3.57572
329,-3.758032,-1.271375,-0.139355,0.9904775,3.570886
330,-3.941376,-1.24925,-0.133025,1.12175,3.515514
331,-3.86749,-1.289675,-0.151405,0.970825,3.416454
332,-4.001146,-1.24415,-0.10099,1.03295,3.60844
333,-3.84971,-1.360075,-0.1739,1.032825,3.616104
334,-3.83633,-1.3111,-0.144435,0.99309,3.419478
335,-3.768206,-1.28135,-0.127515,1.06725,3.61179
336,-3.89729,-1.227525,-0.143745,1.027225,3.457396
337,-3.905212,-1.293225,-0.10718,1.071,3.57529
338,-3.943614,-1.258725,-0.10924,1.037125,3.63043
339,-3.928778,-1.286125,-0.119845,1.0893,3.556248
340,-4.067828,-1.235875,-0.12756,1.0347,3.475048
341,-3.937686,-1.212375,-0.121745,1.048225,3.815524
342,-4.015486,-1.296725,-0.087515,1.078125,3.641582
343,-3.903346,-1.21415,-0.185485,1.0409,3.92371
344,-3.877464,-1.2829,-0.155015,1.096775,3.584074
345,-4.001978,-1.242325,-0.073668,1.069225,3.595678
346,-3.6908,-1.2539,-0.186635,1.070925,3.426476
347,-3.921798,-1.267725,-0.10127,1.04905,3.557896
348,-3.960318,-1.204075,-0.157985,1.031525,3.651056
349,-3.891508,-1.2133,-0.076939,0.9935575,3.463306
350,-4.159758,-1.23965,-0.142355,1.06985,3.519264
351,-3.901596,-1.263775,-0.092975,1.036525,3.58593
352,-4.04282,-1.317425,-0.10713,1.0163,3.506236
353,-3.912434,-1.22735,-0.0706405,1.0207,3.66028
354,-4.094702,-1.232,-0.1189,1.072125,3.617528
355,-4.007552,-1.254,-0.1016405,1.0556,3.571482
356,-3.834058,-1.234375,-0.12016,1.09515,3.492978
