id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1271,1.02565,0.9894625,0.9941975,0.7147425,1.059975,1.03545,1.136525,1.085625,1.068625,1.644125,1.585975,1.628425,1.70285,1.160225,1.52615,1.348825,3.166225,3.283075,2.868675,2.9701,3.056325,3.349275,4.032525,4.983375,4.787375,5.3773,5.11305,5.3318,5.513325,5.630775,6.20505,8.051875
1272,0.99981,0.9500025,0.9768,0.8690375,0.86374,1.028875,1.233825,0.872845,0.96887,1.754325,1.730075,1.681575,1.593325,1.2529,1.608125,1.451375,3.03295,3.736375,2.794725,2.657375,2.401,2.52075,3.8728,4.655575,4.377775,5.623675,5.2988,4.9608,5.121025,5.44045,6.0934,8.725275
1273,1.1837,0.85461,1.005525,0.9819025,1.03005,0.93819,1.10205,1.076,1.1164,1.824475,1.7905,1.7697,1.560225,1.19535,1.530525,1.1564,3.1913,3.01545,2.879825,2.804575,2.3432,2.472325,4.0534,4.6057,4.33265,5.946,5.520225,4.759425,5.433325,6.205525,5.903425,7.968725
1274,1.048675,1.01345,0.9955025,0.97559,0.867085,1.01545,1.1928,0.9650575,0.9361075,1.9404,1.785725,1.805875,1.8236,1.33345,1.578175,1.358375,3.04435,2.9061,3.221875,2.830675,2.6673,2.954,4.28065,4.071275,4.7361,6.0231,5.493125,5.217775,5.478,6.041275,6.050075,8.3258
1275,0.8000375,1.027125,1.13605,0.93654,0.8562225,1.13275,0.8704925,0.853905,0.8225075,1.76935,1.6162,1.475775,1.651875,1.3264,1.2373,1.262075,2.921,3.32355,2.967625,2.81405,2.587425,2.897875,4.288225,4.530825,5.126325,5.57275,6.069,5.15365,5.70215,6.38685,5.62885,8.4749
1276,0.840395,0.903175,0.911765,1.009325,0.82974,1.0176,1.152375,1.17585,0.8903525,1.76685,1.8589,1.766275,1.6585,1.1422,1.163,1.14445,2.856425,2.9381,2.760825,2.62915,2.715,2.517725,4.36575,4.1983,4.483275,5.899625,6.116425,4.6735,5.78575,6.684225,6.267425,8.5445
1277,1.0031,1.098675,0.9621925,1.013625,0.9644675,1.0276,1.259,0.9875025,0.838025,1.758075,1.651,1.72,1.5749,1.49435,1.2804,1.23275,2.9433,3.2338,2.907,2.831625,2.584025,2.82735,4.875475,4.233825,4.7852,5.215475,6.213825,4.5871,6.171175,6.474775,5.403725,7.738575
1278,0.99022,1.009325,1.0321,0.95787,0.9360575,1.060475,0.9234675,0.8536625,1.112375,1.69475,1.504525,2.091525,1.641575,1.54005,1.31155,1.174675,2.94745,3.082625,2.8773,2.880725,2.338725,2.757975,4.9087,4.43895,4.92845,5.06005,6.390325,4.730175,6.628475,6.25585,5.5523,8.2387
1279,1.00375,0.887025,0.9319475,1.069725,0.95544,1.093025,0.98921,0.9786075,1.088125,1.861725,1.668275,1.405025,1.853125,1.3143,1.528175,1.265775,3.11955,2.77695,2.768225,2.752275,2.639825,3.012125,4.616825,4.93075,4.61705,5.0663,6.088325,4.870675,6.59185,6.88195,5.403025,7.669575
1280,1.11725,0.8336375,1.1367,0.9883425,1.0651,1.033375,1.039725,0.9243525,0.995265,1.60675,1.71005,1.76055,1.90175,1.4823,1.5233,1.17145,2.971975,2.898025,2.9545,3.1198,2.9649,3.2051,4.860025,4.684475,4.399225,5.5073,5.792425,4.674925,7.066025,7.104825,5.536625,6.986675
1281,1.014225,0.9776075,0.991695,1.134925,1.182675,1.330925,1.068575,0.92725,1.134375,1.7776,1.76045,1.5674,1.6996,1.3355,1.4882,1.177925,2.75325,2.8531,2.751025,3.08315,2.714775,2.6588,5.36005,4.492175,4.2418,5.2844,5.5333,4.608725,6.842825,6.357025,5.54535,6.587125
1282,1.0064,0.9438625,1.020575,1.147225,1.063575,1.2291,1.0462,1.068375,1.189425,1.77475,1.69135,1.71305,1.6576,1.472725,1.504925,1.4633,2.8536,2.914625,3.08315,2.723625,2.649875,2.319025,4.86285,4.871725,4.289175,5.6258,5.139275,4.89445,6.68785,6.14695,5.12085,7.840575
1283,0.9688875,0.9630675,0.8220725,1.05995,1.229675,1.3081,1.07125,1.160775,1.141925,1.7061,1.535,1.689825,1.45995,1.521775,1.514125,1.36125,3.044625,2.9106,2.9609,2.972775,2.515725,2.68075,4.9182,5.63405,4.4281,5.45985,4.68785,4.69855,6.467,6.408875,5.142725,8.563825
1284,0.92555,1.11755,0.93705,1.02425,1.15685,1.362875,1.040275,0.950965,1.164175,1.703,1.902275,1.536175,1.56855,1.49455,1.447775,1.3102,2.807275,2.839875,3.019225,2.97675,2.73565,2.956975,5.28475,5.63025,4.4453,5.407925,4.792975,4.846875,6.361875,6.398375,5.010125,7.727975
1285,1.17105,1.0796,1.208925,1.30475,1.100375,1.062475,0.9462925,0.7683,0.8811625,1.653875,1.6342,1.89935,1.528225,1.419475,1.4474,1.363175,3.08975,2.9325,3.0416,2.917925,3.08345,3.0044,5.3111,5.298975,4.43965,5.39525,5.365875,4.57615,6.51405,6.079925,5.0548,7.131175
1286,1.13155,1.131725,1.039775,1.0391,1.103125,1.04595,1.080575,0.77787,0.8931975,1.631525,1.7581,1.744175,1.680475,1.2967,1.743175,1.313425,2.787825,3.146325,3.21155,2.986375,2.889775,2.673125,5.099175,5.711125,4.51435,4.664725,4.902725,4.884175,6.385025,6.2548,5.13265,7.784375
1287,1.168625,1.0333,1.0686,1.0993,1.0617,1.00555,1.053325,0.905575,0.950585,1.74745,1.567225,1.728925,1.654125,1.149,1.579775,1.31965,2.709475,2.9446,3.07785,2.606025,2.977075,2.597525,4.684,5.5016,4.6099,4.74705,4.990925,4.42895,6.16885,6.04035,5.319,7.90035
1288,1.13555,0.96937,1.145275,1.079275,1.17025,0.8946875,1.074525,0.8945875,1.070525,1.55535,1.636575,1.776625,1.56605,1.176075,1.7673,1.34635,2.9295,2.9121,3.010275,2.66765,2.543525,2.633675,3.882575,5.18065,4.801625,4.634425,4.978175,4.91135,6.4633,5.645225,5.808475,7.08215
1289,0.81777,0.9674425,0.954375,1.0311,1.052075,0.9424225,1.1481,0.92412,1.123725,1.9675,1.55585,1.543675,1.555875,1.2857,1.731825,1.37085,2.867125,3.16,2.91985,2.806,2.59065,3.18075,4.289075,5.373675,4.926825,4.16295,4.9445,4.36295,6.016975,5.653475,6.1944,7.29175
1290,1.04075,1.0033,1.08655,0.97173,1.0052,1.02745,1.13315,0.801995,0.957585,1.63805,1.659625,1.8087,1.7889,1.262675,1.354,1.312225,3.0588,3.2822,2.583675,2.398625,2.38155,3.173575,4.28935,4.77885,4.8586,4.5198,5.007725,4.364325,6.028375,5.144775,5.788175,7.131725
1291,0.91341,1.034675,0.998245,0.9039725,1.156525,1.044025,1.1263,0.990395,0.899975,1.972275,1.5241,1.76175,1.423125,1.190375,1.414375,1.315125,3.533225,3.169625,2.8845,2.881025,2.491925,2.980525,4.25385,4.275975,5.264475,4.38645,4.62985,4.773875,5.72965,4.897375,5.6918,7.63505
1292,0.9012175,0.9411175,1.078675,0.84062,0.9837275,0.9817625,1.099125,0.9832575,0.9261125,1.6006,1.686925,1.6522,1.766525,1.30745,1.192375,1.24015,3.31645,3.061175,3.147125,2.912625,2.428975,3.0381,4.057975,4.49555,5.066575,4.171625,4.92795,4.6946,5.9286,4.6064,5.717025,7.0473
1293,1.144425,1.10735,1.10195,0.931245,1.010825,1.1656,0.93425,1.1275,0.95471,1.739075,1.671925,1.892,1.431675,1.388875,1.38425,1.116925,3.18315,2.8052,3.039625,3.045475,2.76395,2.6136,3.627625,4.336125,4.94315,4.522025,4.8379,5.282275,5.269675,4.81295,5.54195,7.03405
1294,0.9829825,0.848965,0.97449,0.78624,0.878005,1.108,0.9677825,1.19545,1.049075,1.615425,1.553275,1.798925,1.620425,1.37755,1.446375,1.297925,2.8344,3.191125,2.914225,2.65445,2.535325,2.615875,4.42435,4.7543,4.84885,4.46685,4.46075,5.05905,4.622025,4.978625,5.305475,7.51555
1295,1.04295,0.795785,1.048025,0.9961375,0.95677,1.04085,1.00995,0.885435,1.0243,1.866025,1.782825,1.7953,1.944875,1.359425,1.390425,1.3465,3.076275,3.0189,3.033275,2.81535,2.766275,3.0312,4.811675,4.578475,5.253025,5.073675,4.459675,5.126775,4.771475,4.9926,5.821375,7.4645
1296,1.1139,0.9373275,1.004725,0.91252,1.0874,1.114225,0.97865,0.79584,1.1037,1.778125,1.62315,1.6441,1.858,1.23135,1.4433,1.1915,2.766875,3.219175,2.863675,2.866175,2.510725,3.094325,4.37065,4.28175,5.8026,5.32325,4.622525,5.4049,4.78995,5.106,5.512525,7.32885
1297,0.867785,0.95778,1.080625,0.930845,0.9161775,1.020175,1.01655,0.84214,0.9966,1.569225,1.770625,1.599,1.7793,1.400675,1.5055,1.29875,3.253925,3.020975,2.6763,2.58875,2.64965,2.5733,4.363175,4.7046,5.6895,5.027575,4.8186,5.6634,5.120625,4.757275,5.975525,7.445
1298,0.81118,0.988985,1.12705,0.95837,1.0307,1.081525,1.05745,1.078525,0.87687,1.8939,2.0021,1.43725,1.68085,1.29885,1.60045,1.11645,3.117675,2.9044,2.701675,2.72535,2.40335,2.7513,4.799525,4.7271,4.96245,5.068025,4.5968,5.443575,4.7566,5.06315,5.96935,7.5793
1299,0.9247025,1.0878,1.043575,0.8971825,0.9768775,1.07975,1.16035,1.089525,1.15925,1.770225,1.4646,1.606775,1.4471,1.604025,1.375875,1.374925,3.190075,2.962,3.174825,2.755775,2.63205,2.96435,4.20955,5.131275,4.6791,5.60865,5.0107,5.40925,5.3075,5.2272,6.65535,8.059075
1300,0.976105,1.010375,1.025475,1.0618,0.9341075,1.043,1.1156,0.9475075,1.082075,1.640075,1.781725,1.46335,1.5044,1.54,1.644925,1.370825,2.842,2.766925,3.04405,2.7537,2.680075,2.86,4.279275,5.1906,4.609475,5.48,4.34605,6.1827,5.4604,5.111275,6.76635,6.358475
1301,0.90397,0.9082225,0.9800975,0.88987,0.904915,1.05405,1.124775,1.110475,1.1641,1.738475,1.581425,1.571625,1.48575,1.48355,1.323375,1.28,3.0164,2.9457,2.940425,3.018075,2.917325,2.796975,3.86595,5.101125,4.96755,5.402725,4.873425,6.054525,5.1724,5.392175,6.8105,6.897875
1302,1.0788,1.13725,0.9321075,1.002425,0.953805,1.109825,1.2053,1.05925,1.028675,1.650825,1.789125,1.92455,1.64985,1.44325,1.3719,1.32995,2.919175,3.138025,2.885925,3.114775,2.8402,3.02455,4.185975,4.951925,4.479875,5.69445,4.786925,5.728925,5.240775,5.750925,6.779025,7.824775
1303,1.10485,1.12105,1.169575,1.01235,0.9323,0.827535,0.9382425,0.79496,0.912395,1.63455,1.549325,1.674025,1.79025,1.234875,1.586175,1.288,2.982475,2.781625,2.867025,3.103075,2.6126,2.6565,4.38495,4.188875,4.77015,5.549975,4.916675,5.35785,5.0102,5.392325,6.76635,8.08535
1304,1.185075,1.1241,1.118475,0.98421,1.0694,0.9443525,0.91674,1.043325,0.970705,1.79475,1.643025,1.63105,1.56815,1.2673,1.581775,1.1911,3.029825,2.988,3.112925,3.206875,2.632275,2.453675,4.2166,4.15685,4.460875,5.89535,5.0519,5.4804,5.4435,5.7509,7.11665,7.64575
1305,1.1708,1.218775,0.99166,1.055125,0.8862675,0.9916775,0.9645875,0.981465,0.989975,1.6221,1.613525,1.7429,1.585625,1.29665,1.614625,1.299975,2.972425,2.89335,3.16815,2.980125,3.0354,2.675175,4.7879,4.403675,4.7146,5.73455,5.2987,5.19955,5.450225,4.93585,6.8538,8.166125
1306,1.1274,1.0183,1.0295,0.9316575,0.7258,1.0321,0.9819875,0.858875,0.96389,1.83835,1.645675,1.811225,1.720125,1.1563,1.467075,1.33495,2.934725,2.9342,3.055925,2.90965,2.9332,3.179725,4.51105,4.3487,4.526075,6.040575,5.349375,5.2274,5.488775,5.328475,6.466775,7.950075
1307,0.834125,0.8673725,0.96597,0.94188,0.7427875,1.05155,1.180575,0.86066,0.9542425,1.48815,1.70825,1.923575,1.6795,1.375225,1.435325,1.147825,2.9075,3.052525,2.933575,2.5855,3.0542,2.837825,4.553325,4.129875,4.47005,5.8792,5.63505,5.286075,5.587575,5.676075,6.516375,7.96255
1308,1.09215,1.07475,1.066575,0.8727875,0.9805125,1.18135,1.053875,0.8994,1.057725,1.813725,1.57785,1.86245,1.70995,1.364875,1.35,1.326975,2.8349,2.910625,3.0104,2.733725,2.934475,2.507475,4.428225,4.3629,4.543725,5.881125,5.6825,5.10295,5.50595,5.314425,6.130575,7.911675
1309,1.013725,1.07575,0.94883,0.910585,1.092575,1.181025,1.043425,0.9704375,1.17115,1.72515,1.984375,1.713275,1.59105,1.195525,1.355375,1.20235,2.88,3.163175,3.138275,2.7905,2.39645,2.64295,4.8571,5.02055,4.9062,5.5662,5.605025,5.052625,5.78685,5.520325,6.0953,7.896125
1310,0.8760225,0.97711,1.004125,0.95145,0.973395,0.9447625,0.9723875,0.9350175,1.090275,1.7501,1.705725,1.856075,1.78525,1.3128,1.204575,1.09125,3.00855,3.50995,2.855725,2.93335,2.652475,2.8939,5.35275,4.6662,4.818975,5.441175,6.197,4.407475,5.830175,5.63465,5.7831,8.71165
1311,1.128375,1.042,1.127425,1.0879,1.0911,1.1161,1.1537,0.94058,1.09255,1.61005,1.657225,2.009825,1.822575,1.349975,1.2427,1.153125,3.267125,3.1696,2.80815,2.580975,2.76035,3.116625,5.1494,4.675425,4.308925,5.3512,6.058075,4.895625,6.216775,5.48745,6.024825,8.754675
1312,0.9515875,1.001025,1.007925,1.184825,1.15715,1.234475,1.22345,1.081775,1.047075,1.8472,1.6488,1.772175,2.045975,1.3429,1.427625,1.0954,3.43165,2.8367,2.874675,3.0371,2.6246,3.00535,4.57705,4.822175,4.2326,5.465975,6.295325,4.944675,6.448975,5.984075,5.721125,8.921525
1313,0.8733075,0.9364525,0.923835,1.13205,1.1063,1.0483,0.9974725,0.989985,0.917665,1.6599,1.6153,1.6062,1.74895,1.358225,1.427075,1.11295,3.136975,3.249175,2.714625,2.815175,2.744,2.76655,5.098275,5.33585,4.30895,5.32705,6.182275,4.9554,6.340925,6.381,5.7423,8.765825
1314,0.971245,0.9769075,1.1133,0.910495,1.22195,1.14555,0.89752,1.002725,0.9124,1.66825,1.711675,1.731725,1.711025,1.211575,1.494025,1.130325,2.838875,2.967375,3.11485,2.738925,2.556225,2.58115,5.02095,5.516425,4.049275,5.19285,6.58225,4.936225,6.869925,6.2453,5.699925,8.25965
1315,0.9118975,1.01555,1.065525,1.144475,1.2422,0.858305,1.0044,0.9328575,0.88462,1.8591,1.7623,1.606475,1.6612,1.38175,1.547475,1.10505,3.098475,3.12905,2.931325,2.9236,2.600575,2.7837,4.92705,4.943875,4.1267,5.199075,5.72185,4.9529,6.5989,6.756175,5.7756,8.8913
1316,0.883685,1.0149,1.029575,1.009375,1.201975,0.84257,1.070975,1.071725,0.9700725,1.64715,1.457975,1.7536,1.301675,1.616775,1.546025,1.396475,2.707225,3.50475,3.0264,2.8253,2.4744,2.75405,4.548475,5.38895,4.450125,5.1174,4.862725,4.782625,6.715475,6.95695,5.3953,7.71005
1317,0.9544725,1.0467,1.0059,0.922115,1.0967,0.971505,1.072875,0.9196225,1.0643,1.66775,1.676725,1.5463,1.6347,1.4247,1.523625,1.249775,3.275025,2.9776,2.623475,2.757125,2.630325,2.8641,4.219175,5.4813,4.4009,5.476625,4.4143,4.871675,6.75195,6.835825,5.529575,7.09315
1318,0.8624425,1.069,1.026175,1.180075,0.9519925,0.97729,0.993975,0.8260525,1.17455,1.56725,1.77695,1.796425,1.3627,1.3767,1.303925,1.3718,3.347125,3.0925,3.011925,2.88585,2.431925,2.672625,3.743125,5.54575,4.375825,5.003675,4.49755,4.70575,6.5639,6.629975,5.3829,7.174925
1319,0.9082675,1.120075,0.8582025,0.99633,1.065025,1.04865,1.10175,0.753565,1.115225,1.622725,1.8089,1.756875,1.452025,1.258425,1.71555,1.31885,2.9883,3.0516,3.01485,2.782775,2.4897,2.861225,4.4451,5.339025,4.685325,4.7653,4.887475,4.82355,6.428125,6.293225,5.0189,8.086275
1320,1.032025,1.05905,1.10705,0.85862,0.9694525,1.108775,1.081725,0.906515,1.08095,1.741625,1.5515,1.74465,1.805075,1.114175,1.650025,1.288375,2.605275,3.0688,3.16635,2.684975,2.802625,2.91535,3.969175,5.2256,4.68975,4.7337,4.9959,4.311575,6.311175,6.52895,5.227025,7.9836
1321,1.1189,1.168375,1.191175,0.901275,0.991975,1.082475,0.9619825,1.01515,0.99006,1.706225,1.7339,1.695175,1.587525,1.323275,1.639525,1.456425,3.053825,2.91415,3.099425,2.7968,2.98475,2.727375,4.1195,5.056175,4.734725,4.13155,4.7982,4.476775,6.566075,6.5774,5.017925,7.949275
1322,1.185475,1.1085,1.055075,1.004125,0.9045525,0.9095175,1.162225,1.11775,1.096325,1.8593,1.506125,1.71975,1.6392,1.1384,1.654675,1.4229,2.8449,3.15235,2.902575,3.022425,2.577575,2.791975,3.827725,4.6851,4.786275,4.728625,5.2756,4.733025,5.900175,6.089875,4.81125,7.5055
1323,1.1321,1.097825,1.138575,0.946935,0.8637725,1.0799,0.930165,1.072925,0.9964775,1.871875,1.62005,1.846925,1.617575,1.263725,1.55805,1.352125,2.92005,3.015275,3.100325,3.252175,2.5713,2.730125,4.5389,4.832225,5.159325,4.426525,5.18165,4.84605,6.328475,5.83955,5.6209,7.36595
1324,1.042625,0.92048,0.9580425,1.053225,1.051775,1.16185,1.0047,1.10585,0.92081,1.8859,1.58025,1.9997,1.59625,1.228425,1.335125,1.42,3.239325,2.9378,3.054475,3.19845,2.490225,2.480825,4.8609,4.27105,4.9791,4.52815,5.0971,4.428575,5.947125,5.990325,5.611475,7.2439
1325,0.961395,1.0194,1.13075,1.058425,0.9442425,0.9723025,0.9267375,1.129425,0.98184,1.6005,1.732575,1.626325,1.51175,1.271225,1.1965,1.115475,3.088375,2.9159,3.1919,2.927725,2.97715,2.674625,4.685025,4.181825,4.833775,4.770625,4.841675,4.728325,5.4906,5.548275,5.858575,7.4156
1326,1.0707,1.013525,1.1681,0.86689,0.8644525,1.2251,0.9883525,0.849805,0.9347875,1.69715,1.694625,1.818525,1.720825,1.326025,1.38995,1.196825,2.9514,2.759725,3.3817,2.734,3.301025,2.712175,5.08325,4.68495,5.105475,5.0192,4.75055,4.8722,5.403325,5.609325,6.30465,7.2164
1327,1.069425,0.9690775,0.874565,0.910085,0.9082975,1.2482,0.9345775,1.009725,1.020225,1.630075,1.77925,1.743325,1.7113,1.292675,1.28865,1.11175,3.1151,2.936925,2.88085,2.76425,2.823575,2.9024,4.958875,4.67835,5.663625,5.338975,4.681525,5.132975,4.9523,5.624675,5.323475,6.715875
1328,1.067575,1.125525,1.25,1.07685,0.911605,1.025625,0.9463975,1.021525,1.114975,1.882225,1.67615,1.904325,1.848325,1.451175,1.436225,1.19675,2.722925,3.411925,2.857775,2.682475,2.76035,3.03125,4.420075,4.619425,5.670525,5.2047,4.376425,4.9697,5.02165,4.977275,5.26375,7.18125
1329,1.2452,1.1842,1.1324,1.16425,0.8864675,1.14985,1.07725,0.80293,1.111975,1.661775,1.6572,1.69365,1.898125,1.315375,1.329625,1.219175,3.26785,3.415425,2.710425,2.874475,2.453025,2.6656,4.358625,4.727025,5.0078,5.162075,5.01845,5.4182,5.06455,4.482925,5.65515,6.66015
1330,0.9646425,0.8893025,0.9207375,1.1085,0.953855,1.2168,1.073425,1.007525,1.0692,1.597,1.62165,1.6975,1.816725,1.3886,1.34455,1.05,3.070775,3.36545,2.8357,2.837,2.65585,2.478075,3.96465,5.164675,5.054075,5.65525,4.6999,5.619275,4.890075,4.801475,5.657925,6.049725
1331,0.8794125,0.90079,0.946565,0.944555,0.916115,0.968965,1.171125,0.993045,1.10795,1.750675,1.79575,1.470275,1.72995,1.22105,1.8779,1.091375,3.3815,2.842125,3.096875,2.670175,2.687475,3.24265,4.326725,5.494425,4.7734,5.441175,4.71105,5.16845,4.874375,4.724825,5.301375,7.0942
1332,0.9672575,1.000305,0.937295,0.980865,0.85807,0.9575725,1.14995,1.09045,1.057075,1.7932,1.49115,1.75615,1.439275,1.232,1.41035,1.1125,3.174125,3.009425,3.479775,2.8626,2.734725,3.109675,4.20065,5.164925,4.61745,5.61985,5.010425,5.61655,4.954375,5.1074,5.800475,7.848375
1333,0.9645125,0.9795975,1.00175,0.9227025,0.9922975,0.9419575,1.101475,1.04355,0.96841,1.665175,1.69995,1.66705,1.5259,1.645475,1.65455,1.51535,2.811575,3.19505,2.839775,2.714525,2.519075,2.94495,4.057825,4.61275,4.8528,5.723825,4.76825,5.91125,5.146425,4.908,5.8508,7.640225
1334,0.9890575,1.020925,1.068975,0.9920675,1.064225,0.96305,0.94296,1.0481,1.088825,1.867325,1.74365,1.8582,1.604825,1.428675,1.3731,1.445275,2.8979,2.859975,2.877125,2.81735,2.5531,2.995125,4.74735,4.57805,4.748425,5.659375,4.447825,5.533125,4.633225,4.958725,5.92355,7.3634
1335,0.91333,1.12,1.027875,1.089775,1.046775,1.07825,1.021575,1.05165,1.143375,1.603975,1.87535,2.018475,1.454675,1.361525,1.470325,1.289075,3.0549,3.01145,2.77815,2.80815,2.89605,2.525225,4.728175,4.430075,4.17875,6.04465,4.651375,5.500875,5.056,5.16905,6.548425,6.98495
1336,1.1087,1.1225,0.9657,1.08875,0.956,1.222,0.940455,0.7531425,1.126575,1.680425,1.650675,1.6883,1.85785,1.1499,1.661775,1.32795,3.02945,3.361425,3.069825,2.78215,2.3427,2.684925,4.4897,4.259425,4.54095,6.010225,5.090175,5.822975,5.14795,5.321575,6.565275,7.43155
1337,0.9544975,0.959095,0.9386925,0.910345,0.9882825,1.145125,0.900085,0.8678,1.1787,1.6681,1.439725,1.771875,1.64995,1.192275,1.376225,1.3087,3.18215,3.017075,3.019425,2.9441,2.675425,3.02385,4.52955,4.3936,4.943675,6.56025,4.94475,5.27925,5.450775,5.2925,6.4065,8.091025
1338,1.143375,1.12295,1.1682,1.1784,0.9705425,1.308775,0.9840625,0.89044,1.057925,1.64485,1.84585,1.904175,1.556825,1.239325,1.4874,1.241275,3.166225,2.855825,2.896475,2.89365,2.418,3.197725,4.61795,4.0532,5.059175,5.9285,5.327975,5.074625,4.966625,5.2253,6.05365,6.406475
1339,1.0985,1.1484,1.053225,1.10605,0.8715925,1.0023,1.06455,0.9037625,0.8800025,1.861375,1.72275,1.569025,1.63145,1.110075,1.442825,1.463925,3.299775,3.090925,2.86235,2.889375,2.2372,2.6401,5.1668,4.665125,4.833625,5.691825,5.350325,5.222325,5.082775,5.73665,6.38825,7.054475
1340,1.10275,1.108225,1.2322,0.9517875,0.961635,0.92108,1.064725,1.0938,0.933835,1.606125,1.807375,1.9122,1.470875,1.2785,1.298975,1.20885,2.842775,2.959475,2.84915,2.823125,2.6714,2.795825,4.82255,4.856775,4.7663,5.85935,5.398275,5.11375,5.4102,5.67395,6.8064,8.10285
1341,1.153125,1.079025,1.00365,0.9904225,0.8027475,1.0763,0.9827325,1.127575,1.094225,1.723075,1.719625,1.77325,1.6806,1.361275,1.233075,1.4076,3.283825,2.896225,2.904975,2.748875,2.88675,3.11545,4.94075,4.646175,5.111,5.11195,5.2487,5.2341,5.315675,5.61015,6.671625,8.322075
1342,1.0041,0.9571525,0.925265,0.89811,0.727205,1.160525,1.0377,1.2654,1.021825,1.522375,1.8482,1.861,1.5732,1.168825,1.37825,1.1556,3.056075,3.1416,2.758025,2.9685,2.842225,3.086575,5.205175,5.044625,4.310325,5.055925,5.88035,4.826425,5.300825,5.012975,6.518975,8.034175
1343,0.9958425,1.011525,1.18185,0.8958275,0.88541,1.0464,1.173625,0.96162,0.980875,1.49615,1.715725,1.87425,1.735825,1.328475,1.288,1.175375,3.13255,3.1531,3.0031,2.972275,2.568025,2.6479,5.21225,4.952925,4.017825,5.178875,6.247925,4.6146,5.076925,5.083725,6.193225,7.146775
1344,0.9009625,0.9711525,1.03335,1.004325,0.9778625,1.1193,1.13375,1.0571,1.162625,1.648925,1.51425,1.7728,1.838175,1.3613,1.334175,1.218675,3.027525,3.07455,3.2044,2.870675,2.609525,2.989625,5.106625,5.35985,4.0811,5.434,5.8987,5.075525,5.58605,5.659025,6.218775,7.9304
1345,1.038975,1.086225,1.0075,0.8505325,0.95802,1.108575,1.16005,1.199875,1.195525,1.90615,1.781975,1.7244,2.029075,1.307,1.4394,1.3203,3.00375,2.776025,3.0539,2.82545,2.9694,2.3228,5.263125,5.376675,4.037775,5.4371,6.2922,4.995,5.340525,5.4077,5.764975,7.828775
1346,1.0714,1.186675,1.05945,0.9942725,0.9736225,0.94003,1.0462,0.9666625,1.139875,1.649375,1.682875,1.50025,1.666975,1.34715,1.39295,1.121425,2.970525,2.649,3.1725,2.6092,3.0942,2.3568,4.3932,5.543525,4.1711,5.31695,6.36915,4.5578,5.564725,5.270025,5.8997,8.140425
1347,1.14265,0.97157,1.086775,0.987975,0.95986,0.9695425,0.7481125,0.82455,1.1225,1.6989,1.724825,1.6281,1.690025,1.305775,1.5378,1.27885,3.2256,3.150775,2.785175,2.540525,2.862625,2.84155,4.256725,6.118925,4.431025,5.02995,6.1472,4.67825,5.793475,5.913225,5.4658,8.829275
1348,0.8811025,1.038575,1.01325,0.920465,0.8656175,1.007,1.00185,0.89786,1.0681,1.801775,1.783975,1.617725,1.608275,1.2572,1.486775,1.2095,3.201,3.1169,2.922325,2.929825,2.69905,3.145275,4.345825,5.640225,4.398775,5.538,6.48,4.921475,6.0059,6.1437,6.0009,8.6565
1349,1.1045,1.145425,1.164075,0.854715,0.99423,1.05405,1.051075,0.94976,1.05405,1.458675,1.583725,1.63345,1.438675,1.378675,1.4006,1.238375,3.382375,3.274175,2.8168,3.1748,2.6008,2.776125,4.0042,5.56395,4.271,5.08705,5.302375,4.959375,6.058575,6.57085,6.192275,8.91465
1350,1.0427,1.02085,1.094675,1.03675,1.0383,0.9884325,1.005225,1.035525,0.95561,1.77625,1.815775,1.524775,1.728775,1.441475,1.581675,1.42665,3.1655,2.965725,3.062825,2.792875,2.709075,2.60965,3.98005,5.33775,4.46945,4.937425,4.669325,4.5098,6.96805,6.44165,5.9536,8.847825
1351,0.949105,1.093175,1.0385,0.9448175,1.035975,0.9908125,1.001625,1.0011,0.922635,1.7201,1.892875,1.722575,1.396825,1.283425,1.423825,1.3737,2.95755,2.71505,3.0624,2.659175,2.46335,2.746375,3.986975,4.842925,4.4315,4.6324,4.860875,4.621075,6.86085,6.701925,6.23785,8.508575
1352,0.9170375,1.144525,1.0185,1.0261,1.144775,1.048175,1.1628,1.120975,1.114975,1.7081,1.727425,1.88565,1.505875,1.460525,1.623875,1.4294,2.94985,3.390325,3.1031,2.93195,2.589575,3.10945,4.151675,4.279225,4.908275,4.119275,5.040925,4.7081,6.6155,6.88805,5.70785,7.9131
1353,1.019975,0.9163,0.8590325,1.07465,0.993455,1.037125,1.23465,0.93608,1.121075,1.803775,1.406375,1.702825,1.94975,1.31785,1.566125,1.344075,2.89355,3.0179,3.113325,2.71435,2.746575,2.99125,4.659275,4.330475,4.7857,4.35565,5.45905,4.65225,6.797575,6.618125,5.524475,7.913025
1354,0.9008225,1.019975,1.083775,1.073975,1.026125,1.2394,1.10485,0.9513725,1.2668,1.601425,1.65115,1.78405,1.481525,1.2044,1.6887,1.2071,3.194725,3.227875,3.018425,2.986975,2.6403,2.921175,4.83605,4.1136,5.046425,4.620525,4.695175,4.3255,6.396175,6.440675,5.2554,7.987375
